name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
BOUWER Caitlin,1485.8968747164802,1,-14.1,,68.0,1485.9,1485.9
DE LA VEGA Mariam,1485.882706666506,1,-14.12,,73.0,1485.88,1485.88
Kwon Sophia,1485.87323670781,3,-4.71,3.17,57.0,1485.87,1494.16
Korolkova Ekaterina,1485.8477542076018,4,-3.54,8.02,28.0,1483.87,1502.92
Delgado Rute,1485.8160449378884,1,-14.18,,65.0,1485.82,1485.82
MOHD NASRAN Shareen,1485.7831503345374,1,-14.22,,58.0,1485.78,1485.78
Heikkinen Iris,1485.7744073511885,1,-14.23,,66.0,1485.77,1485.77
BAKER Kylie,1485.7496806210333,1,-14.25,,49.0,1485.75,1485.75
KIM IN KYOUNG,1485.7315046969861,3,-4.76,5.21,23.33,1485.73,1500.72
Savkina Marta,1485.727099556627,1,-14.27,,47.0,1485.73,1485.73
LEYTON MATTO SILVANA LOURDES,1485.71564801193,1,-14.28,,99.0,1485.72,1485.72
Lozic Maja,1485.6682226837488,1,-14.33,,28.0,1485.67,1485.67
FARHAT DE ARAUJO FRAGA TIMO Laura,1485.616339096652,1,-14.38,,75.0,1485.62,1485.62
Mammadova  Reyhan,1485.6157421995456,1,-14.38,,65.0,1485.62,1485.62
TONINI Violeta,1485.5984911463254,1,-14.4,,77.0,1485.6,1485.6
SARAMANDIF Doriane,1485.5264229510053,1,-14.47,,91.0,1485.53,1485.53
Lappalainen Tuuli,1485.519102648232,1,-14.48,,91.0,1485.52,1485.52
Popova Yuliya,1485.501638172945,1,-14.5,,50.0,1485.5,1485.5
Matelsone Arta,1485.497522292602,1,-14.5,,75.0,1485.5,1485.5
Palmer Emma,1485.4616016775813,2,-7.27,2.92,34.5,1485.46,1490.67
Büschlen Barbara,1485.4601669182555,1,-14.54,,57.0,1485.46,1485.46
Flores Camila,1485.4272406415812,1,-14.57,,70.0,1485.43,1485.43
SANCHEZ Macarena Del Valle,1485.4236991158955,1,-14.58,,69.0,1485.42,1485.42
LERONDEL Meije,1485.4185807353674,2,-7.29,8.93,46.5,1485.42,1486.39
He Cuifang,1485.3849993615345,1,-14.62,,40.0,1485.38,1485.38
Miroshnichenko Julia,1485.3739512456257,2,-7.31,8.68,23.5,1485.37,1498.83
Buitendyk Sophie,1485.3716184256916,2,-7.31,3.15,70.5,1485.37,1494.92
Correia Marisa,1485.3286892270312,1,-14.67,,66.0,1485.33,1485.33
Nakamura Yukari,1485.2933645816556,2,-7.35,6.9,42.0,1485.29,1487.77
Rosero Carolina,1485.2479137317594,7,-2.11,4.65,31.71,1482.7,1490.89
Oefsti Magnhild,1485.2177058656953,1,-14.78,,58.0,1485.22,1485.22
Galeova Ema,1485.1515174265553,3,-4.95,2.19,57.0,1485.15,1497.27
SARAMANDIF Doriane Mary,1485.150455950334,1,-14.85,,56.0,1485.15,1485.15
Jubes Angarita Eilleen,1485.1337252769395,2,-7.43,3.96,26.0,1485.13,1495.36
YSRAEL Victoria,1485.083234014801,1,-14.92,,50.0,1485.08,1485.08
Nedyalkova Spasina,1485.0366454487114,2,-7.48,4.2,38.0,1485.04,1495.49
ZAHRA Najiha,1484.9787254979012,1,-15.02,,51.0,1484.98,1484.98
Sauron Stéphanie,1484.9758871331178,1,-15.02,,49.0,1484.98,1484.98
DAVIES Maia Linda,1484.974608653842,1,-15.03,,78.0,1484.97,1484.97
Mlakar Staric Zala,1484.9530284818484,2,-7.52,2.75,49.5,1484.95,1490.53
Soltaninejad Sajedeh,1484.9408838004626,1,-15.06,,29.0,1484.94,1484.94
Chlebova Andrea,1484.840999114701,1,-15.16,,67.0,1484.84,1484.84
Arnoldi Valentina,1484.8334064723865,2,-7.58,2.14,66.0,1484.83,1493.93
Zijlstra Evelien,1484.8213694878164,1,-15.18,,41.0,1484.82,1484.82
GHISOLFI Claudia,1484.8079379912858,4,-3.8,6.67,47.0,1484.81,1503.2
Bonapace Elena,1484.718402299646,3,-5.09,3.3,39.0,1484.72,1496.21
ALGOUHI Tahani,1484.676312685787,1,-15.32,,60.0,1484.68,1484.68
Talbot Julia,1484.4348033146555,2,-7.78,0.8,46.5,1484.43,1491.65
Deubzer Luisa,1484.3765975706167,2,-7.81,3.36,43.5,1484.38,1489.81
Battistella Viola,1484.3510619564502,2,-7.82,0.5,60.0,1484.35,1491.82
Meke Veronika,1484.3432155428118,7,-2.24,3.76,32.43,1484.34,1502.29
Honoka MORIWAKI,1484.3300633964332,5,-3.13,4.84,34.2,1481.62,1489.81
MABBONI Federica,1484.292127465726,1,-15.71,,63.0,1484.29,1484.29
MELLADO QUINTEROS Ignacia,1484.2700834894529,1,-15.73,,27.0,1484.27,1484.27
Kuik Joyce,1484.1888986678453,1,-15.81,,54.0,1484.19,1484.19
BUD Gusaim Oleksandra,1484.0512129358028,2,-7.97,1.15,38.5,1484.05,1491.21
Kuzmenko Irina,1483.988192307463,3,-5.34,1.18,48.33,1483.99,1494.98
Terenteva Galina,1483.9561663850773,25,-0.64,6.09,25.56,1483.96,1508.19
Graftiaux Alix,1483.9514157215679,4,-4.01,3.59,26.75,1483.95,1500.28
Herforth Baehr Nea,1483.8640541512166,2,-8.07,5.28,47.0,1483.86,1488.2
Wulff Thea,1483.7635399585959,2,-8.12,1.43,47.0,1483.76,1490.87
XIANG HongChun,1483.7504775158632,5,-3.25,2.8,25.8,1483.75,1500.22
Dorey Alyrene,1483.74953983655,2,-8.13,3.81,23.5,1483.75,1494.57
Iltis Kintana,1483.6692148814934,2,-8.17,0.26,47.0,1483.67,1491.65
Sterrer Franziska,1483.6676278725213,8,-2.04,4.32,44.88,1480.84,1499.87
TENG Vanessa Si Yinn,1483.5514102566076,2,-8.22,1.78,44.0,1483.55,1493.04
Son Sunga,1483.3986306642591,2,-8.3,2.24,26.0,1483.4,1493.28
Dreamer Maya,1483.197800991006,7,-2.4,5.21,53.43,1477.2,1500.77
Wu Jacquelyn,1483.1496517221506,2,-8.43,0.07,45.5,1483.15,1491.62
WEI Yali,1483.0424254013915,5,-3.39,2.34,43.8,1483.04,1496.48
Egli Zoé,1482.943440419415,8,-2.13,5.14,48.75,1481.6,1501.39
Hönig Afra,1482.90500591223,6,-2.85,3.15,46.83,1482.91,1500.11
Sandbu Maria Davies,1482.891446383707,6,-2.85,5.12,28.83,1482.89,1505.05
Avellaneda Marcela,1482.826489197238,2,-8.59,2.8,48.5,1482.83,1489.43
SCOLARIS Ilaria,1482.8073300227652,11,-1.56,7.79,30.73,1479.13,1509.18
Kellner Mona,1482.6609330655788,2,-8.67,2.35,32.0,1482.66,1492.99
Tomas Watchareewan,1482.626607831401,2,-8.69,3.52,26.0,1482.63,1493.8
Cho Haimi,1482.5873698306364,11,-1.58,3.59,24.73,1478.6,1496.84
Aguado Valentina,1482.528556106793,26,-0.67,5.53,41.38,1473.67,1518.93
CAMERON Thea,1482.526142649284,3,-5.82,2.02,54.33,1482.53,1491.94
Kruder Julija,1482.5227058400008,2,-8.74,0.64,46.0,1482.52,1490.81
Hoarau Anne,1482.452437458019,4,-4.39,5.04,22.75,1482.45,1499.27
Johnson Alex,1482.3595973090632,8,-2.21,2.94,34.5,1482.36,1494.97
Potapova Nika,1482.2638752773528,10,-1.77,7.38,35.3,1482.26,1508.69
Zanetti Martina,1482.1749182848018,3,-5.94,5.43,63.67,1482.17,1488.86
Kos Leja,1482.1576565282428,2,-8.92,4.27,25.5,1482.16,1494.1
Kim Theisen Michelle,1482.0044650783934,3,-6.0,3.79,44.67,1482.0,1496.47
HAN Seuran,1481.9127798982659,3,-6.03,6.26,42.33,1480.78,1489.55
Holmberg Malin,1481.884697278036,2,-9.06,0.2,24.5,1481.88,1491.08
Capicchioni Mira,1481.7276380677968,2,-9.14,1.43,63.5,1481.73,1489.85
Largeron Marine,1481.640768609396,2,-9.18,4.49,33.0,1481.64,1493.99
Shimizu Natsuko,1481.6342608560803,5,-3.67,5.51,24.0,1477.49,1493.53
Varga Karen,1481.5562543116325,2,-9.22,0.74,46.0,1481.56,1490.25
Tsutsumi Kiyoe,1481.5538172268148,2,-9.22,0.98,22.5,1481.55,1490.09
Mohd Drus Salfarina,1481.2750839196954,2,-9.36,3.45,20.5,1481.28,1488.2
GOH SIHUI Natalie,1481.194324851606,2,-9.4,2.9,46.5,1481.19,1488.54
Bezborodova Natalia,1481.185729272943,2,-9.41,0.73,23.5,1481.19,1491.11
Kiesgen Lilli,1481.1258254518475,3,-6.29,4.22,35.0,1481.13,1498.26
SKVARC BOZIC Kaja,1481.0375451621842,3,-6.32,3.84,39.0,1481.04,1490.03
Choi Hanbin,1480.9239340661532,2,-9.54,0.46,24.5,1480.92,1490.14
Sniezek Audrey,1480.9234018784973,4,-4.77,1.83,33.25,1480.92,1496.35
Monma Nozomi,1480.7379255081885,2,-9.63,2.23,23.0,1480.74,1491.95
Takata  Kokoro,1480.468159154402,9,-2.17,5.17,28.22,1480.47,1491.79
Bahareh Moradi,1480.413447981741,2,-9.79,0.87,23.5,1480.41,1489.59
Langbehn Soho,1480.2742007466384,3,-6.58,6.47,41.67,1480.27,1486.04
Loikas Laura,1480.2154586806098,2,-9.89,2.18,72.0,1480.22,1491.65
ØVRE-EIDE Sunniva,1480.1875298005207,6,-3.3,4.03,41.17,1480.19,1498.43
Fernández Gutierrez Arantza,1480.1716725685276,2,-9.91,3.39,82.5,1480.17,1492.48
Piratinskaya Mayya,1480.1585771851678,2,-9.92,1.8,20.0,1480.16,1491.35
Tiripa Ana,1480.1573383806663,11,-1.8,4.01,24.73,1480.16,1502.03
Tvauri  Nitsa,1480.005429526009,2,-10.0,2.41,88.0,1480.01,1491.71
Gruszewska Emilia,1479.9878742255485,2,-10.01,1.81,46.0,1479.99,1488.71
zhuoma renzeng,1479.8945722146145,2,-10.05,0.24,26.0,1479.89,1489.78
Agafonova Maria,1479.758111149824,2,-10.12,0.65,43.0,1479.76,1490.34
Rudzinska Aleksandra,1479.7154662493235,2,-10.14,4.5,84.5,1479.72,1486.67
Neumärker Luisa,1479.6212564094092,3,-6.79,3.05,35.0,1479.62,1489.78
YAO Ting-Chen,1479.5385440297393,2,-10.23,2.75,47.5,1479.54,1491.72
Ladlad Lesley,1479.5374262159676,2,-10.23,1.56,44.5,1479.54,1488.67
De Martini Lisa,1479.5358284186138,7,-2.92,3.53,37.0,1478.09,1494.52
Bae Jiwon,1479.4943049256626,8,-2.56,3.6,32.75,1479.49,1496.37
Atkins Käthe,1479.3913319049143,26,-0.79,5.23,35.81,1479.39,1500.45
KÖHLER  Anja,1479.1988447602776,9,-2.31,6.76,36.67,1474.83,1495.09
Golovina Alexandra,1479.1515894821607,4,-5.21,3.39,31.0,1479.15,1490.43
Santini Mikulić Anja,1479.038187143093,2,-10.48,3.2,67.5,1479.04,1491.78
Pavlincova Andrea,1478.9856488994476,3,-7.0,2.22,35.33,1478.99,1495.2
Lochner Leonie,1478.719458130004,2,-10.64,0.13,57.5,1478.72,1489.27
Buczek Klaudia,1478.7077951626097,2,-10.65,0.32,50.5,1478.71,1489.58
Schranz Barbara,1478.6189894161585,5,-4.28,4.24,22.8,1478.62,1500.19
EGLI Liv,1478.5711879128721,9,-2.38,6.31,36.67,1478.57,1510.88
Lenardic Jera,1478.5600035370571,7,-3.06,3.68,25.86,1478.56,1493.76
Lee Hyunsook,1478.4282967594995,2,-10.79,0.46,25.5,1478.43,1488.89
Teso Emeline,1478.3617025277863,2,-10.82,5.81,41.5,1478.36,1485.07
HUANG YAJUN,1478.326721479034,2,-10.84,0.53,69.5,1478.33,1489.53
Park Estelle,1478.2789264331125,2,-10.86,0.27,49.0,1478.28,1488.95
TAYLOR AINSLIE Caiya,1478.26044888242,2,-10.87,1.52,64.0,1478.26,1488.05
Wong  Ka-yan,1478.2470049802191,2,-10.88,3.47,41.5,1478.25,1491.58
Scroccaro Eva,1477.9491152415974,2,-11.03,2.31,46.0,1477.95,1487.34
Hanggi Correia Mariana,1477.681461669146,2,-11.16,1.82,73.5,1477.68,1487.55
Li Xuqing,1477.6194468774804,2,-11.19,2.74,24.5,1477.62,1490.75
ŠIMEKOVÁ Sára,1477.4812185475284,3,-7.51,4.98,60.0,1477.48,1487.73
Sakai Ayane,1477.4775470277666,2,-11.26,1.62,46.0,1477.48,1489.89
Becerra Rocio Ailen,1477.4302442821522,3,-7.52,3.72,74.0,1477.43,1489.64
Bernhard Emma,1477.3815132410705,3,-7.54,2.47,42.0,1477.38,1492.41
Mikushkina Anna,1477.359075219288,2,-11.32,0.06,33.5,1477.36,1488.72
Janecka Bianka,1477.3520180377143,2,-11.32,0.18,58.0,1477.35,1488.8
Endo Yuka,1477.3483460324096,4,-5.66,1.67,21.25,1477.35,1496.28
Kvandahl Lisa-Marie,1477.340557920434,4,-5.66,2.06,55.0,1477.34,1493.66
WONG Tseng-Shun,1477.3034271993988,2,-11.35,1.4,60.5,1477.3,1489.64
Geyik Sevda,1477.1529517574327,2,-11.42,2.84,69.5,1477.15,1486.57
SHIRAN Noa,1477.001931891284,8,-2.87,5.09,39.5,1477.0,1495.09
KINDLIHAGEN Ingrid,1476.9543224788392,2,-11.52,0.74,60.5,1476.95,1489.0
Castro Martina,1476.8742846446119,3,-7.71,5.78,57.67,1476.87,1488.48
Bozich Maja,1476.6843175003428,2,-11.66,2.9,53.5,1476.68,1486.29
Holzmann Patricia,1476.575086123435,3,-7.81,4.51,29.67,1476.58,1497.23
Takashiba Emi,1476.5730858453471,3,-7.81,3.35,68.0,1476.57,1489.63
Benach Zubero Maria,1476.4337153782474,3,-7.86,2.29,72.33,1476.43,1489.5
Söderin Nanna,1476.4086221695127,2,-11.8,1.68,56.0,1476.41,1487.02
Pöll Magdalena,1476.2701472047142,2,-11.86,0.53,47.5,1476.27,1487.76
Hnizdilova Sona,1476.2209192789876,3,-7.93,1.39,31.33,1476.22,1493.54
Prokopiuk Monika,1476.1384026464093,3,-7.95,3.19,50.33,1476.14,1491.79
Kopf Sienna,1476.1010522171048,4,-5.97,2.63,68.25,1476.1,1495.58
Vecerova Sabina,1476.0833113684216,3,-7.97,5.45,66.33,1476.08,1498.31
Caulier Chloe,1475.9340026441514,25,-0.96,5.32,39.72,1471.56,1493.58
Buma Tabitha,1475.9280383299836,2,-12.04,1.07,34.0,1475.93,1488.72
Papetti Federica,1475.8819578967862,3,-8.04,5.76,57.0,1475.88,1485.31
Ulzhabayeva Tamara,1475.8525375174277,2,-12.07,3.36,57.0,1475.85,1485.55
PIDGEON Cedar,1475.8218950678556,5,-4.84,4.7,45.8,1475.82,1495.12
Nadya Putri Virgita,1475.8029641492328,4,-6.05,5.48,37.25,1475.8,1501.69
PARRADO Sofia,1475.7012189871498,2,-12.15,1.41,68.5,1475.7,1486.85
Razno Oksana,1475.6213612181648,2,-12.19,2.08,25.5,1475.62,1489.28
Avoscan Sara,1475.5792322819345,16,-1.53,6.99,22.5,1475.58,1503.87
Marjanovic Milica,1475.5747204782992,2,-12.21,0.09,55.5,1475.57,1487.72
Kindlihagen Ingrid,1475.5445788461002,4,-6.11,1.19,55.25,1475.54,1493.61
Bacher Sabine,1475.513778692247,7,-3.5,4.52,26.57,1475.51,1501.96
HANGGI CORREIA Mariana,1475.375054648317,2,-12.31,2.36,69.0,1475.38,1486.02
Yang Eunjoung,1475.36299124595,2,-12.32,0.66,29.5,1475.36,1487.21
Gmiter Janina,1475.3387965212123,2,-12.33,0.99,35.0,1475.34,1486.97
Grospiron Léna,1475.3099848448066,4,-6.17,4.36,65.0,1475.31,1493.67
BERNHARD Emma,1475.1970471392858,3,-8.27,0.58,51.0,1475.2,1491.11
Huseynova Konul,1475.0931303539862,2,-12.45,1.69,44.5,1475.09,1486.35
Sultanova Aysel,1475.0649845204662,2,-12.47,1.7,44.5,1475.06,1486.33
Kusztelak Malgorzata,1474.880080076284,3,-8.37,1.87,25.67,1474.88,1493.27
Kaplina Iuliia,1474.737798189907,2,-12.63,0.17,50.5,1474.74,1487.25
Sustersic Tina,1474.5808674059194,22,-1.16,6.66,23.64,1461.8,1488.76
Kubrakova  Natalia,1474.5669713693824,2,-12.72,1.3,25.5,1474.57,1488.21
HSIEH Yun-Shan,1474.4814483271148,2,-12.76,1.98,56.5,1474.48,1485.84
Shaikh Saniya  Farooque,1474.4647174064166,2,-12.77,0.23,41.0,1474.46,1487.4
OH Gayeong,1474.3960025693514,8,-3.2,5.39,41.75,1474.4,1506.56
DEMMEL Martina,1474.393677499299,6,-4.27,2.46,43.5,1474.39,1496.97
Gilmour Sarah,1474.3532211749175,3,-8.55,2.42,34.67,1474.35,1493.45
Savchenko Ganna,1474.318532284796,3,-8.56,2.13,41.0,1474.32,1489.22
Solaimani Fatemeh,1474.1059694800376,2,-12.95,1.95,26.0,1474.11,1488.43
Valenzuela Antonia,1473.9866378258241,2,-13.01,2.06,73.5,1473.99,1485.54
Duron Antonio Iris Pamela,1473.9511962547613,2,-13.02,0.01,83.5,1473.95,1486.97
AISYAH RAMADHANI SUAT NURUL,1473.9143420180555,2,-13.04,0.22,44.5,1473.91,1486.8
Serbinek Anja,1473.8294004830204,3,-8.72,2.99,35.33,1473.83,1487.83
Milosavljevic Marija,1473.7984976579426,2,-13.1,0.59,35.5,1473.8,1486.48
JANNAH Nur Diatul,1473.7701107008554,2,-13.11,0.01,52.5,1473.77,1486.89
Gullberg Alexandra,1473.7503414158684,2,-13.12,0.08,63.0,1473.75,1486.82
Arrue Tobar Zuriñe,1473.5446025387844,3,-8.82,1.85,44.0,1473.54,1492.11
LEI Si Wan,1473.5146081596615,2,-13.24,2.34,60.5,1473.51,1488.41
Traber Stephanie,1473.415366626759,8,-3.32,3.39,32.38,1473.42,1499.31
Vincourkova Jana,1473.3713289402249,3,-8.88,3.51,44.33,1473.37,1495.07
Weeda Mia,1473.368190651149,2,-13.32,0.88,83.0,1473.37,1486.06
Siruckova Tereza,1473.348247467714,8,-3.33,5.56,45.62,1473.35,1495.46
Im Vinnith,1473.1991499136648,2,-13.4,0.0,84.5,1473.2,1486.6
Stasiuk Maya,1473.0228654142577,3,-8.99,2.63,63.33,1473.02,1492.13
Bogaciu Anamaria,1472.982153523523,2,-13.51,0.54,31.0,1472.98,1486.88
CHEN CHEN Melissa Esther,1472.903521660242,2,-13.55,0.89,60.5,1472.9,1487.08
Córdova A Annie A,1472.9032072433101,2,-13.55,0.6,52.0,1472.9,1486.87
Sandoz Mélanie,1472.880963858869,3,-9.04,1.74,35.0,1472.88,1490.37
Flohé Luisa,1472.8493676264115,7,-3.88,3.73,46.43,1472.85,1501.21
Wieckowski Lia,1472.5911576709243,3,-9.14,1.89,67.33,1472.59,1489.94
Øvre-Eide Sunniva,1472.5797406333947,5,-5.48,1.32,49.6,1472.58,1496.01
Wilson Tegan,1472.4927757406897,3,-9.17,3.4,37.67,1472.49,1487.97
Martínez Almendros Iziar,1472.4010302044055,5,-5.52,4.24,54.6,1472.4,1497.09
Baehr Hannah,1472.3595802904601,9,-3.07,3.89,29.33,1472.36,1493.42
Hernandez Guerrero Grecia Daniela,1472.2727113895207,2,-13.86,0.13,85.5,1472.27,1486.04
ALERWI Rowaida,1472.2691701747267,2,-13.87,0.4,53.5,1472.27,1486.42
Sakakibara Yuko,1472.0777081109657,7,-3.99,4.09,22.43,1472.08,1493.8
Blanchet Martina,1472.005352024227,4,-7.0,5.0,44.0,1472.01,1487.39
Zulim Tamara,1472.0019689631974,3,-9.33,3.42,49.33,1472.0,1494.53
VÁSQUEZ Maya,1471.923384723717,2,-14.04,0.11,66.0,1471.92,1486.04
Metcalf Amelia,1471.908580178942,3,-9.36,0.84,26.67,1471.91,1489.78
Kelleway Maegan,1471.8670765488082,3,-9.38,2.97,33.0,1471.87,1492.78
Herrera Vega Centeno Sofia Alejandra,1471.765782608781,2,-14.12,0.17,83.0,1471.77,1485.76
Morozkina Olga,1471.6897552327505,4,-7.08,3.82,25.25,1471.69,1494.28
Palou Carol Marta,1471.589316276423,3,-9.47,4.12,45.33,1471.59,1488.57
Melius Tiffany,1471.5784784276036,4,-7.11,5.33,68.75,1471.58,1488.08
Van der Sluis Suzanne,1471.4694540491805,3,-9.51,4.28,44.33,1471.47,1485.62
Miroslaw Karina,1471.3633578451756,5,-5.73,2.61,40.4,1471.36,1495.63
Le Car Solène,1471.322867944198,2,-14.34,0.02,39.5,1471.32,1485.68
Rodriguez Francis,1471.3117324569391,4,-7.17,5.04,35.0,1471.31,1499.32
Liu Hiu Ying,1471.262181003752,2,-14.37,1.81,52.0,1471.26,1484.35
Marigo Léa,1471.2369279307998,13,-2.21,5.7,34.69,1471.24,1496.44
Bakulic Sandra,1471.2295500643909,3,-9.59,3.99,32.33,1471.23,1495.01
De Magalhaes de Castro Bianca,1471.1445364574763,4,-7.21,3.04,66.75,1471.14,1494.08
Montepeluso Maria Sol,1471.112076680835,2,-14.44,0.37,55.5,1471.11,1485.29
Rohner Amanda,1470.7686159918546,7,-4.18,4.03,32.14,1470.77,1496.36
Thomas Emeline,1470.737867852455,6,-4.88,5.19,28.67,1470.6,1491.92
ROY Babette,1470.6794838902078,3,-9.77,5.14,54.67,1470.68,1495.72
DOMÍNGUEZ CRISTERNA Analía,1470.5960601730799,2,-14.7,0.47,74.0,1470.6,1484.97
Tanaka Aki,1470.4405195832255,7,-4.22,7.14,19.57,1470.44,1508.58
Zakharova Margaryta,1470.406971046012,4,-7.4,2.47,68.0,1470.41,1489.22
Fux Evelyne,1470.2172765269256,6,-4.96,5.27,37.33,1470.22,1502.5
Castillo Lianet,1470.194547708131,4,-7.45,3.47,70.75,1470.19,1491.03
Coscoy Cloe,1470.1728888272332,8,-3.73,5.38,44.0,1470.17,1502.91
Ebner Andrea,1470.0663984815671,18,-1.66,4.94,32.72,1466.36,1492.27
Duffy Julia,1469.9467777123273,8,-3.76,6.4,32.88,1469.95,1505.08
Lopez Daniela,1469.838999828456,4,-7.54,1.41,32.0,1469.84,1493.57
Traber Marion,1469.6988575106877,3,-10.1,1.64,53.33,1469.7,1488.28
Schmid Christina,1469.6372482577299,17,-1.79,7.99,20.71,1465.15,1500.19
MONICA FADYA DEVI,1469.4661411687728,3,-10.18,1.93,57.67,1469.47,1487.91
Novitskaia Ekaterina,1469.287076364436,4,-7.68,4.28,30.25,1469.29,1487.0
Fergeau Celine,1469.1080761010414,9,-3.43,4.11,32.78,1468.25,1498.24
Cirik Gamez,1469.0053358454868,3,-10.33,3.38,48.67,1469.01,1485.79
Watillon Lucie,1468.8323814916382,8,-3.9,5.39,49.75,1468.83,1506.91
YU Wai-ping,1468.5473442860216,3,-10.48,1.36,65.33,1468.55,1488.36
Kon Kimie,1468.4114182250898,3,-10.53,3.16,50.33,1468.41,1493.08
Lemvik Edel,1468.128786190331,3,-10.62,1.5,57.0,1468.13,1487.7
Shurubor Olena,1468.0103725982428,4,-8.0,2.27,35.0,1468.01,1492.52
Jeong Jihyeon,1467.9179572309138,4,-8.02,2.4,24.5,1467.92,1493.48
TVEDT Pernille,1467.860681356584,3,-10.71,0.51,58.67,1467.86,1489.74
Moosburger Miriam,1467.74807230213,4,-8.06,4.62,36.25,1467.75,1495.89
Fuchs Romy,1467.6149984950514,5,-6.48,4.1,55.6,1467.61,1489.89
Slezakova Lenka,1467.4660623147859,9,-3.61,3.02,43.11,1467.47,1499.24
CASTILLO Lianet,1467.339706659707,3,-10.89,0.97,66.33,1467.34,1488.49
Sutton Amanda,1467.3143790944212,3,-10.9,2.17,37.67,1467.31,1487.28
Frugtniet Rhoslyn,1467.2663921649498,5,-6.55,2.79,64.8,1467.27,1492.78
Hrozova Lucie,1467.0814734910823,7,-4.7,4.53,33.0,1467.08,1492.33
Phillips Emily,1466.8905779684849,10,-3.31,3.91,48.9,1466.89,1499.86
Köhler  Anja,1466.6063986239767,8,-4.17,2.81,53.12,1466.61,1498.04
Cullen Kylie,1466.4194400150677,8,-4.2,4.92,54.75,1466.42,1496.02
Ramezani Rahil,1466.021587019574,4,-8.49,4.07,70.75,1466.02,1487.79
Stepanova Nataliia,1465.9500802894315,4,-8.51,3.53,37.0,1465.95,1488.95
Madere Maya,1465.451065042342,9,-3.84,7.31,41.22,1465.45,1494.32
Dull Ines,1465.190119829556,6,-5.8,3.16,35.0,1465.19,1489.79
Chapman Indiana,1465.1750378844476,7,-4.97,4.91,64.14,1462.53,1489.37
Maire Zoë,1465.1750054893516,3,-11.61,2.27,45.0,1465.18,1485.94
Bryakina Anastassiya,1465.1243253745915,3,-11.63,0.87,48.33,1465.12,1487.5
Raksachat Pratthana,1465.1242262726046,4,-8.72,4.43,46.25,1465.12,1496.92
Narmanli Ayşe,1465.0161974991054,3,-11.66,0.43,63.0,1465.02,1488.25
Pidgeon Thomasina,1464.856653595978,3,-11.71,2.17,47.0,1464.86,1486.21
HUANG ZIHAN,1464.8208504138877,4,-8.79,1.12,55.0,1464.82,1490.75
Midtboe Hannah,1464.5589083485006,13,-2.73,5.56,29.38,1463.39,1490.58
PUBU ZhuoMa,1464.3576037290552,4,-8.91,0.93,22.5,1464.36,1490.13
SCOTT Emily,1464.2290769144295,5,-7.15,2.97,48.4,1464.23,1492.38
Roy Babette,1464.0857425809647,8,-4.49,4.33,59.62,1464.09,1488.5
Marlenova Assel,1463.939603843672,3,-12.02,2.01,90.33,1463.94,1486.0
PERRY Roxy,1463.9039563205238,4,-9.02,2.26,53.5,1463.9,1494.35
Kubatova Tereza,1463.5858132981562,3,-12.14,0.2,55.67,1463.59,1487.7
GARCIA MOLINA Zoe,1463.4365015767146,4,-9.14,2.36,70.5,1463.44,1491.17
XIANG HONGCHUN,1463.1156309941261,5,-7.38,2.24,58.0,1463.12,1495.49
Kiersch Michaela,1463.0781061096318,9,-4.1,3.6,34.22,1463.08,1494.08
Scheuerova Veronika,1462.6737674085014,3,-12.44,0.75,51.0,1462.67,1486.8
POTAPOVA Nika,1462.5140984304192,5,-7.5,4.31,53.6,1462.51,1494.05
KHALISHAH NUR,1462.4304855046155,4,-9.39,3.53,60.5,1462.43,1487.98
Maldonado Claudia,1462.3675107895133,3,-12.54,1.22,52.67,1462.37,1486.2
Pratt Jaylene,1462.226546169859,3,-12.59,0.41,61.0,1462.23,1486.94
Trajkoska Sara,1462.1924510944677,3,-12.6,0.14,87.0,1462.19,1487.34
Janosova Marketa,1462.163103587642,6,-6.31,2.09,54.33,1462.16,1497.38
Jeong Woonwha,1462.0638980048525,4,-9.48,2.45,27.5,1462.06,1493.43
Raffetseder Gerda,1462.013331720297,7,-5.43,3.92,22.14,1462.01,1494.89
Luna Velasco Arantza,1461.9562759868438,4,-9.51,5.99,74.75,1461.96,1488.39
CONTRERAS Alejandra,1461.7146515057086,5,-7.66,3.83,54.4,1461.71,1490.59
Ruíz de Larramendi Arangoa Muriel,1461.6199916081375,6,-6.4,6.91,47.67,1456.96,1487.3
de la Torre Jennifer,1461.1495912861383,3,-12.95,1.59,53.0,1461.15,1485.99
Ozver Gurgel,1460.7142877000435,4,-9.82,1.96,50.0,1460.71,1491.64
Cassol Silvia,1460.3915086794339,15,-2.64,3.72,44.27,1460.39,1498.54
McKenzie Sarah,1460.3682712181874,3,-13.21,0.51,64.0,1460.37,1486.22
León Juarez Orquidea,1460.209990051342,3,-13.26,1.24,45.0,1460.21,1486.79
VALSAMIDI Danai,1459.8296322942356,3,-13.39,1.39,78.0,1459.83,1488.08
Bagley Candice,1459.3452822457593,3,-13.55,0.8,53.33,1459.35,1485.69
De la torre  Jennifer Marie,1458.9359306995782,3,-13.69,0.84,93.0,1458.94,1485.67
Clostermann Chiara Maria,1458.8742994203596,8,-5.14,3.22,39.5,1458.87,1493.4
Kim Hyojung,1458.810007266638,6,-6.86,3.17,28.5,1458.81,1490.15
Späte Jara,1458.4154765366889,9,-4.62,3.51,39.44,1458.42,1490.4
