name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Nadrah Yusri,1488.5407476646544,1,-11.46,,36.0,1488.54,1488.54
Chintasak Thita,1488.5272727434,1,-11.47,,34.0,1488.53,1488.53
Rekabi Elnaz,1488.514177981214,6,-1.91,5.22,32.67,1485.78,1493.41
Disyabut Narada,1488.5058597074876,2,-5.75,5.3,47.0,1488.51,1490.51
Lin Hsiu-Ju,1488.4808292085572,1,-11.52,,66.0,1488.48,1488.48
Duffy Julia,1488.3708210281613,1,-11.63,,37.0,1488.37,1488.37
ROGORA Laura,1488.2911978708692,1,-11.71,,21.0,1488.29,1488.29
Luna Velasco Arantza,1488.2387874821977,1,-11.76,,74.0,1488.24,1488.24
VILLENEUVE Elise,1488.2349693297244,1,-11.77,,48.0,1488.23,1488.23
Inzunza Alejandra,1488.2025010641617,1,-11.8,,84.0,1488.2,1488.2
Curcio Sophia,1488.1981813449704,18,-1.24,5.69,22.67,1462.95,1492.12
Vaytsekhovskaya Yulia,1488.0189595579925,3,-3.99,4.23,14.67,1488.02,1500.78
Morrison Kitty,1488.0079481059404,1,-11.99,,23.0,1488.01,1488.01
Spurrell Christy,1487.8754304416482,2,-6.06,1.56,28.5,1487.88,1495.04
Gatland Erica,1487.8525754061764,1,-12.15,,85.0,1487.85,1487.85
Gislimberti Anna,1487.818365676367,1,-12.18,,17.0,1487.82,1487.82
PTAK Karolina,1487.7451400822113,1,-12.25,,46.0,1487.75,1487.75
GIMENEZ Victoria,1487.7280961402298,1,-12.27,,42.0,1487.73,1487.73
Miroslaw Katarzyna,1487.6707949964289,1,-12.33,,17.0,1487.67,1487.67
Correa Sofia,1487.6622306588065,2,-7.57,6.74,13.5,1484.86,1487.66
Malysheva Daria,1487.6494522408077,1,-12.35,,23.0,1487.65,1487.65
Potapova Nika,1487.6237131137925,1,-12.38,,35.0,1487.62,1487.62
Kikuchi Saki,1487.6110951537444,1,-12.39,,63.0,1487.61,1487.61
"Sim Mingxin, Judith",1487.5030379637856,2,-12.36,0.2,16.0,1475.28,1487.5
Macedo Camila,1487.502476677757,1,-12.5,,86.0,1487.5,1487.5
CURCIO Sophia,1487.4318653850194,9,-1.4,6.01,18.56,1485.07,1503.21
YUN DASOM,1487.3411551073084,1,-12.66,,33.0,1487.34,1487.34
Piraliyeva  Ayten,1487.2566363348647,1,-12.74,,22.0,1487.26,1487.26
Trottier Evelyna,1487.2270378806354,1,-12.77,,17.0,1487.23,1487.23
QULIYEVA  Sems,1487.2082225743193,1,-12.79,,22.0,1487.21,1487.21
Oba Miwa,1487.2035842661762,1,-12.8,,18.0,1487.2,1487.2
YANG Heesu,1487.1887254090311,1,-12.81,,29.0,1487.19,1487.19
Sima  Safarova,1487.1836885289551,1,-12.82,,22.0,1487.18,1487.18
Tomas Watchareewan,1487.1641133396452,1,-12.84,,13.0,1487.16,1487.16
Antunes Patrícia,1487.152204805497,1,-12.85,,87.0,1487.15,1487.15
Wu Jacquelyn,1487.1262257399949,1,-12.87,,21.0,1487.13,1487.13
Musienko Mariia,1487.1249714453104,1,-12.88,,64.0,1487.12,1487.12
SHI XINYUE,1487.1107676675447,1,-12.89,,43.0,1487.11,1487.11
Rodriguez Francis,1487.0933626222234,1,-12.91,,13.0,1487.09,1487.09
Limonta Chiara,1487.0700722246117,1,-12.93,,26.0,1487.07,1487.07
Arun Prateeksha,1487.0498087600877,1,-12.95,,77.0,1487.05,1487.05
PANNU Shivpreet,1487.007986745028,1,-12.99,,50.0,1487.01,1487.01
Melton Laurel,1486.9851010185057,1,-13.01,,34.0,1486.99,1486.99
Aveline Morgane,1486.93390120189,1,-13.07,,13.0,1486.93,1486.93
Verma Anisha,1486.9335482345332,1,-13.07,,34.0,1486.93,1486.93
STERKENBURG Erin,1486.876458469805,1,-13.12,,22.0,1486.88,1486.88
SARAMANDIF Doriane,1486.8176343181524,1,-13.18,,31.0,1486.82,1486.82
Dufraisse Alizée,1486.8129487835402,1,-13.19,,50.0,1486.81,1486.81
Sepulveda Elizabeth,1486.8105787948293,2,-6.59,1.7,28.0,1486.81,1494.6
Weeda Mia,1486.5577470938892,1,-13.44,,46.0,1486.56,1486.56
SZWED Maria,1486.4430588885864,1,-13.56,,48.0,1486.44,1486.44
Porta  Silvia,1486.3631652303263,13,-1.05,6.61,20.92,1463.67,1493.54
Tanii Natsuki,1486.3512421485866,1,-13.65,,70.0,1486.35,1486.35
Zhang YueTong,1486.3082939748906,7,-1.96,2.92,44.57,1486.31,1496.27
Ruíz de Larramendi Arangoa Muriel,1486.2325289021073,1,-13.77,,43.0,1486.23,1486.23
Shelpakova Polina,1486.1278091499148,1,-13.87,,13.0,1486.13,1486.13
González Rámirez María Fernanda,1485.8589751146617,1,-14.14,,80.0,1485.86,1485.86
Stotz Rebekka,1485.6459019687975,2,-7.18,3.38,38.0,1485.65,1495.21
Hamilton Ava,1485.6059076501533,1,-14.39,,32.0,1485.61,1485.61
DiGiulian Sasha,1485.6051327911048,1,-14.39,,52.0,1485.61,1485.61
Krizova Eva,1485.574197738297,1,-14.43,,22.0,1485.57,1485.57
Valenzuela Antonia,1485.562436403429,1,-14.44,,89.0,1485.56,1485.56
Vouaux Sarah,1485.5168831772776,2,-7.24,1.96,33.5,1485.52,1494.14
van Bergen Nikki,1485.4748049830994,1,-14.53,,75.0,1485.47,1485.47
Lekurwala Dhanshri,1485.4607939085504,1,-14.54,,81.0,1485.46,1485.46
SARISSON Aurelia,1485.4588900281574,1,-14.54,,23.0,1485.46,1485.46
JUNG YEJIN,1485.4265002594782,1,-14.57,,35.0,1485.43,1485.43
Király Nóra,1485.3972240454145,1,-14.6,,42.0,1485.4,1485.4
Popova Yuliya,1485.3940034679208,2,-7.3,4.8,21.0,1485.39,1496.09
Prokopiuk-Kawecka Monika,1485.2688835593683,27,-0.55,6.83,9.44,1473.53,1493.5
Medici Giulia,1485.2083996656597,3,-4.93,1.77,37.33,1485.21,1494.35
Manerikar  Siddhi Shekhar,1485.06238946198,1,-14.94,,82.0,1485.06,1485.06
Sealy-Fisher Hannah,1485.0392247096,1,-14.96,,76.0,1485.04,1485.04
Wong  Ka-yan,1484.9112954863997,1,-15.09,,74.0,1484.91,1484.91
Yokoyama Sofya,1484.697320729947,5,-3.06,4.43,44.6,1483.15,1491.24
Kurdiani Mariam,1484.691588856954,1,-15.31,,53.0,1484.69,1484.69
Zanetti Alessandra,1484.6596684062993,2,-7.67,6.74,28.5,1484.66,1487.56
Holder Aniya,1484.5852047296241,1,-15.41,,33.0,1484.59,1484.59
Savisko Anastasiya,1484.5575642861465,35,-0.48,7.69,10.94,1463.95,1503.75
Hayen Magali,1484.4991519898751,1,-15.5,,21.0,1484.5,1484.5
Silva Muykuay,1484.415997499992,2,-7.79,4.18,69.5,1484.42,1489.25
Mercova Denisa,1484.3526272631163,2,-7.82,0.31,56.5,1484.35,1491.95
GIFFORD Isabel,1484.300488439077,2,-7.85,3.46,22.0,1484.3,1489.7
Gilmour Sarah,1484.2963274410909,1,-15.7,,34.0,1484.3,1484.3
TOURTELLOTTE Gabrielle,1484.0384877611,1,-15.96,,24.0,1484.04,1484.04
NURHIDAYAH SUSAN,1484.0174217370159,4,-4.0,1.71,30.5,1484.02,1498.25
BUD Gusaim Oleksandra,1483.9882128261452,15,-1.07,6.73,11.33,1473.36,1496.65
KOYAMATSU Ren,1483.839404257169,7,-2.31,6.54,18.57,1481.12,1503.71
NOH HEEJU,1483.7012113706855,3,-5.43,1.99,29.67,1483.7,1496.86
Thompson-Smith Molly,1483.5648573359479,2,-8.22,1.94,62.0,1483.56,1490.41
MARTÍNEZ VIDAL Carla,1483.440226817922,5,-3.31,8.51,19.2,1483.44,1503.98
Huseynova Konul,1483.3520362654008,2,-8.32,6.95,31.0,1483.35,1486.76
Seo Chaehyun,1482.7635232287894,4,-4.31,1.97,48.75,1482.76,1495.34
PARK SEOYEON,1482.3168596318626,3,-5.89,0.93,30.0,1482.32,1494.97
McKeehan Grace,1482.0940180497378,4,-4.48,1.94,21.75,1482.09,1494.9
Zakharova Margaryta,1481.7038091179595,8,-2.29,3.26,31.88,1481.7,1499.74
Späte Jara,1481.6937658351915,3,-6.1,5.43,36.33,1481.69,1487.94
Kura Nanako,1481.678473250798,5,-3.66,3.77,41.0,1480.81,1493.9
NOH Heeju,1481.1199083005044,7,-2.7,4.03,25.71,1481.12,1500.55
Johnson Alex,1481.1020955243398,4,-4.72,2.8,44.5,1481.1,1494.61
Yip Alannah,1480.8408717123382,15,-1.28,7.66,32.47,1441.75,1491.03
Stepanova Nataliia,1480.420743455555,5,-3.92,3.52,22.6,1480.42,1500.02
PI Yena,1480.4172492835703,2,-9.79,0.51,32.0,1480.42,1489.85
ROJAS Andrea,1480.3641912186558,4,-4.91,9.25,25.5,1476.49,1501.88
Benach Zubero Maria,1479.9779738310401,2,-10.01,0.04,66.5,1479.98,1489.96
KAWAKAMI Fumika,1479.8877085148536,16,-1.26,3.23,24.94,1479.89,1502.55
Haag Isabell,1479.6586675631145,4,-5.09,7.33,22.0,1479.66,1495.47
TAKEUCHI Emiko,1479.5407542987896,2,-10.23,5.66,33.0,1479.54,1485.77
Raksachat Pratthana,1479.2780600983933,5,-4.14,3.31,39.4,1479.28,1497.92
Facci Michela,1479.2584109210316,3,-6.91,4.76,30.33,1479.26,1489.48
Bone Kaitlyn,1479.0500119466155,5,-4.19,4.16,20.8,1479.05,1494.54
Rakovec Lucka,1478.700161655005,6,-3.55,3.47,47.17,1478.7,1489.81
Soboleva Yevgeniya,1478.668720368538,5,-4.27,4.01,26.6,1478.67,1494.14
Caulier Chloe,1478.515404311039,9,-2.39,4.93,45.0,1476.52,1490.04
Phillips Emily,1478.4631889651596,5,-4.31,1.8,47.8,1478.46,1495.41
Teng Vanessa Si Yinn,1478.2039513233178,2,-10.9,2.39,37.5,1478.2,1487.41
Sethna Elise,1478.150344189212,2,-10.92,6.3,41.5,1478.15,1484.62
Fichtner Andrea,1478.060845615595,2,-10.97,2.33,31.5,1478.06,1490.68
TKACHOVA Daria,1478.0265821902617,5,-4.39,1.94,28.2,1478.03,1498.8
FERNÁNDEZ GUTIERREZ Arantza,1477.924829029567,2,-11.04,4.37,24.5,1477.92,1492.05
Eyer Alexandra,1477.8147034204874,2,-11.09,3.24,39.0,1477.81,1491.2
MACIAS FERREIRA Valeria,1477.708951514536,4,-5.57,5.46,30.0,1477.71,1495.17
Zaichenko Anastasiya,1477.5652773784518,5,-4.49,1.65,23.2,1477.57,1494.05
de la Torre Jennifer,1477.4538890989504,2,-11.27,3.82,28.0,1477.45,1486.03
Wagnerova Anna,1477.3169898853475,2,-11.34,0.54,31.5,1477.32,1488.28
Miller Delaney,1477.212367034804,3,-7.6,3.95,38.0,1477.21,1494.02
Zanetti Martina,1477.0727512653332,7,-3.28,6.94,30.0,1477.07,1495.83
Kadic Katja,1476.7879200368714,4,-5.8,2.54,57.5,1476.79,1490.65
Fillingham Saveena,1476.7357799188533,2,-11.63,1.79,27.5,1476.74,1489.63
Panteleeva Iuliia,1476.6222674284631,13,-1.8,5.24,32.31,1464.29,1494.1
Nadirah Azmie,1476.38254224916,2,-11.81,0.01,38.5,1476.38,1488.19
Casellato Ginevra,1476.3744705485872,2,-11.81,1.64,30.0,1476.37,1487.03
Khutorova Yulia,1476.0815736604914,2,-11.96,2.56,23.0,1476.08,1486.23
Ruyga Tatiana,1475.8508886970899,3,-8.05,9.48,17.33,1475.85,1502.88
Shymkova Anastasia,1475.8122824308798,3,-8.06,4.5,32.33,1475.81,1497.08
Dhorifatus Syafiiyah,1475.7553225371264,7,-3.46,2.31,15.57,1475.76,1495.28
yang weiling,1475.571278327772,3,-8.14,2.22,15.0,1475.57,1493.97
Gros Natalija,1475.5293310506995,2,-12.24,2.11,39.5,1475.53,1486.28
Nakamura Mao,1475.5190026588045,4,-6.12,2.44,48.5,1475.52,1491.28
Jeong Woonwha,1475.481134242951,2,-12.26,0.77,14.0,1475.48,1487.19
Zijlstra Vera,1475.4308016020727,2,-12.28,1.71,65.5,1475.43,1488.93
Noguchi Akiyo,1475.3424518572258,14,-1.76,6.41,36.0,1449.87,1487.26
Cuypers Celine,1475.313964402172,3,-8.23,6.12,56.67,1475.31,1484.98
Romero Marisa,1474.9557563583814,2,-12.52,1.01,35.0,1474.96,1488.19
NGUYEN Lily,1474.929880141944,2,-12.54,2.07,26.0,1474.93,1486.0
Kremer Valeri,1474.8144365897774,2,-12.59,0.06,66.0,1474.81,1487.45
Hammer Lisa,1474.7463306183872,2,-12.63,1.73,56.0,1474.75,1486.15
zhuoma renzeng,1474.7448449053666,2,-12.63,0.08,19.5,1474.74,1487.31
HAMILTON Ava,1474.7052921184998,2,-12.65,1.48,48.5,1474.71,1488.4
Michalkova Vanda,1474.520279883185,2,-12.74,1.91,74.5,1474.52,1485.91
Kups Ida,1474.4008270318136,3,-8.53,2.84,55.0,1474.4,1489.28
HIDALGO AMEZQUITA María Fernanda,1474.390307622338,2,-12.8,1.85,29.5,1474.39,1485.89
Tesio Giorgia,1474.1094650916818,3,-8.63,1.32,44.0,1474.11,1490.68
Mejia  Nicole,1474.1006135018397,3,-8.63,4.93,35.0,1474.1,1490.51
Hafsaas Tina Johnsen,1473.8001756794524,2,-13.1,1.58,47.0,1473.8,1488.02
Jung Saedasom,1473.496985266684,2,-13.25,1.09,33.5,1473.5,1485.97
GEBERT Abby,1473.3390793655694,3,-8.89,1.21,37.33,1473.34,1492.42
ROTHFORK Isis,1472.962475193101,11,-2.7,8.17,17.18,1456.69,1496.74
Kipriianova Ekaterina,1472.6378452380516,3,-9.12,3.73,56.67,1472.64,1489.37
Krizova Hana,1472.4616580920053,8,-3.44,5.09,42.25,1472.46,1499.28
Contreras Alejandra,1472.183961234198,10,-2.78,6.21,35.9,1472.18,1494.81
Nadya Putri Virgita,1472.1447955154804,4,-6.96,4.13,46.75,1472.14,1490.7
Rothfork Isis,1472.0797166913999,9,-3.94,4.76,24.44,1464.54,1497.23
Lavarda Jenny,1471.8870571925177,3,-9.37,1.63,37.67,1471.89,1492.18
Neame Joanna,1471.8498426614367,2,-14.08,0.94,53.5,1471.85,1486.59
RUNNELS Liberty,1471.7450721395548,3,-9.42,0.74,27.67,1471.75,1489.96
De la torre  Jennifer Marie,1471.4088091924873,3,-9.53,1.86,67.0,1471.41,1488.61
Oates Tegwen,1471.2745909132461,2,-14.36,0.06,52.5,1471.27,1485.68
LAM Cho Wing Jasmiki,1471.2105772680331,2,-14.39,0.75,33.5,1471.21,1486.14
Kurita Miu,1471.2032862379956,3,-9.6,0.71,35.0,1471.2,1490.63
Wood Jennifer,1470.7114065236422,3,-9.76,2.99,52.0,1470.71,1489.42
Sultanova Aysel,1470.6272323018354,3,-9.79,4.68,28.33,1470.63,1486.07
MORIN Aleya,1470.532606013173,2,-14.73,0.09,31.5,1470.53,1485.33
PI YENA,1470.4695565633194,3,-9.84,0.78,35.0,1470.47,1489.26
HOLDER Aniya,1470.434488465699,2,-14.78,2.07,34.0,1470.43,1483.75
Vasi Francesca,1470.3437867263308,7,-4.24,6.68,27.43,1470.34,1495.76
Runnels Liberty,1470.2918659223546,9,-4.58,5.84,27.0,1458.8,1487.05
FIORIO Agnese,1470.2835633631826,8,-3.71,6.21,23.25,1470.28,1504.84
Gibert Fanny,1469.9631629383578,8,-3.75,4.09,41.62,1469.96,1491.58
Lakzaiifar Kobra,1469.934967322841,4,-7.52,5.88,47.75,1469.93,1495.09
Riveros Anahí,1469.796949591884,3,-10.07,4.23,40.67,1469.8,1485.07
Karami Azam,1469.1148185407844,5,-6.18,7.26,38.8,1469.11,1490.92
Maneva Radiana,1469.0175874321885,2,-15.49,0.65,19.0,1469.02,1484.05
Salsabila Salsabila,1468.7314660952109,3,-10.42,3.3,64.0,1468.73,1487.65
Hayes Margo,1468.5668582541155,5,-6.29,2.44,54.6,1468.57,1496.54
RIVEROS Anahí,1468.517240892771,3,-10.49,3.8,39.0,1468.52,1490.48
Georgieva Maria,1468.3637845916298,3,-10.55,2.98,37.0,1468.36,1491.02
Iskakova Aliya,1468.1859325344003,5,-8.85,4.76,24.0,1455.75,1488.25
Durif Charlotte,1468.0464939754613,5,-6.39,6.37,26.0,1466.98,1498.14
Boyarskikh  Ekaterina,1467.7347080665886,12,-2.69,6.57,11.25,1460.0,1496.52
Mammadova  Reyhan,1467.3634765408847,3,-10.88,3.55,29.33,1467.36,1485.03
Agambayeva Margarita,1467.3491393052655,8,-4.08,7.85,39.62,1467.35,1501.95
Hily Manon,1467.344694328784,4,-8.16,6.34,57.0,1466.8,1485.58
Contreras Carmen,1467.043286078645,3,-10.99,1.67,49.0,1467.04,1487.52
Aguado Valentina,1466.628015570357,10,-3.34,4.62,42.8,1466.63,1488.47
SUNG HANAREUM,1466.5077979952082,4,-8.37,3.96,32.25,1466.51,1493.07
Close Callie,1466.2320120116487,9,-3.75,4.29,31.89,1466.23,1503.23
Pichler Stefanie,1466.114845827844,25,-1.36,6.06,13.92,1466.11,1512.58
Magalhaes de Castro  Bianca,1465.956663373124,3,-11.35,0.89,71.67,1465.96,1488.16
Ebner Andrea,1465.811900483614,4,-8.55,4.36,47.25,1465.81,1486.4
Miroslaw Karina,1465.5773617917582,5,-9.14,6.12,15.0,1454.32,1489.48
Seferova Sima,1465.5488893307418,3,-11.48,3.85,29.67,1465.55,1485.02
Bacher Barbara,1465.274826452552,3,-11.58,1.47,41.0,1465.27,1489.22
Plypoolsup Pankaew,1465.0886994176572,3,-11.64,1.85,26.0,1465.09,1487.88
Kim Lan,1465.0500301581158,4,-8.74,2.83,59.0,1465.05,1489.06
Fossali Giulia,1464.7728829599307,4,-8.81,3.39,25.0,1464.77,1489.74
Hönig Afra,1464.7587688463755,4,-8.81,0.87,60.25,1464.76,1491.76
Pokorna Andrea,1464.700739054215,3,-11.77,1.78,32.67,1464.7,1486.42
Pilz Jessica,1464.6847643033166,13,-2.72,5.14,38.46,1455.31,1486.87
Umi C Choirul,1464.2735172901375,3,-11.91,2.59,67.33,1464.27,1486.35
Korcova Simona,1464.2429149532409,4,-8.94,5.86,28.25,1464.24,1485.86
LESTARI PUJA,1463.9448632160459,4,-9.01,3.01,36.0,1463.94,1487.69
JIANG Rong,1463.822356758771,13,-2.78,9.77,29.54,1440.14,1485.89
KOCH Julia,1463.6420634846818,7,-5.19,5.41,25.57,1463.64,1499.35
Kozlova Arina,1463.2224401768735,3,-12.26,1.65,37.0,1463.22,1488.07
Riscado Luana,1463.0921952896442,3,-12.3,2.56,63.67,1463.09,1485.01
Fernández Gutierrez Arantza,1463.090752527474,4,-9.23,0.91,46.0,1463.09,1491.01
DE CHARMOY RACHELLE,1462.7186431811895,3,-12.43,1.57,74.33,1462.72,1485.9
Kümin Andrea,1462.6284312529765,7,-5.34,4.37,41.57,1462.63,1489.0
Repusic Urska,1462.4367885770146,5,-7.51,4.28,56.8,1462.44,1489.99
wang yang,1461.0570610538848,15,-2.47,6.17,11.2,1461.06,1499.32
Stewart-Patterson Alison,1460.8730700547321,5,-7.83,1.7,24.2,1460.87,1493.3
Fakhritdinova Dinara,1460.6755710278928,9,-4.37,6.27,23.56,1460.68,1503.3
Marlenova Assel,1460.5681509060482,24,-1.64,6.55,23.62,1460.57,1511.44
Speed Amanda,1460.5226284681823,3,-13.16,1.58,71.67,1460.52,1485.04
Stirling Lucinda Ann,1460.3981034421038,3,-13.2,0.77,69.67,1460.4,1486.0
Rosero Carolina,1460.113615730755,4,-9.97,3.99,36.5,1460.11,1486.17
Shiraiwa Thais Makino,1459.9846250436974,4,-10.0,3.57,62.0,1459.98,1485.54
Rudzinska Malgorzata,1459.453757901277,3,-13.52,0.55,21.0,1459.45,1485.86
YU Wai-ping,1459.1933624737267,4,-10.2,3.39,65.5,1459.19,1487.21
OATES Tegwen,1458.9882508901246,3,-13.67,0.61,30.67,1458.99,1486.92
Kolokovska Anna,1458.9652641696753,9,-4.56,5.37,21.33,1458.05,1491.04
Ota Risa,1458.9480936696368,4,-10.26,2.74,16.75,1458.95,1486.65
Tunyavanich Puntarika,1458.2127851470298,5,-8.36,3.78,37.6,1458.21,1489.29
HAYASHI Karin,1457.951384723926,28,-1.5,6.02,21.79,1451.48,1502.37
Gifford Isabel,1457.7872706898022,5,-8.44,4.14,37.4,1457.79,1495.9
Randi Giorgia,1457.0936007098019,9,-4.77,5.27,24.0,1454.58,1491.67
Melius Tiffany,1457.0673549172238,6,-7.16,4.36,55.67,1457.07,1486.87
BAIMA YuZhen,1456.9440013280946,5,-8.61,4.1,31.4,1456.94,1486.37
Hammer Maggie,1456.7610693115007,5,-8.65,2.95,53.4,1456.76,1491.0
Gebert Abby,1456.4822893667824,6,-9.42,3.95,34.67,1443.46,1487.27
Hrozova Lucie,1456.4231052730668,7,-6.23,7.34,12.43,1456.42,1501.91
Hirano Natsumi,1456.2627002253046,4,-10.93,2.44,62.0,1456.26,1491.29
Zhiznevskaya Alexandra,1455.3595506782349,5,-8.93,1.99,21.8,1455.36,1489.67
Kotake Mei,1455.0741487431146,6,-7.49,4.3,52.33,1455.07,1488.1
Rangi Jorja,1455.0416886878845,4,-11.24,2.07,39.0,1455.04,1486.36
Saurwein Katharina,1454.956541904223,5,-9.01,2.31,15.8,1454.96,1487.0
Rogora Laura,1454.7785185446612,8,-5.65,4.17,49.75,1454.78,1490.24
Balarshina Anna,1454.3965180582709,5,-9.12,1.64,42.0,1454.4,1493.34
Mori Ai,1454.3452524379438,5,-9.13,3.14,60.0,1454.35,1488.04
KANETANI Haruka,1454.3384721445545,10,-4.57,3.74,26.0,1454.34,1488.39
RANGI Jorja,1453.6576087009662,4,-11.59,0.88,41.25,1453.66,1488.95
Koller Anne-Sophie,1453.0089027032968,6,-7.83,3.64,59.33,1453.01,1488.12
PAN Xuhua,1452.4939009128782,28,-1.7,7.35,12.64,1448.95,1531.76
Morandi Jessica,1451.8576298308014,5,-9.63,4.07,13.4,1451.86,1489.62
YUN Dasom,1450.7481777774801,7,-7.04,2.88,31.0,1450.75,1495.31
HAYASHI Natsumi,1450.0634905287616,11,-4.54,4.1,32.91,1450.06,1487.25
BALARSHINA Anna,1449.9167015480086,5,-10.02,2.53,34.4,1449.92,1487.13
Lukan Vita,1449.7367011655633,5,-10.05,3.03,70.6,1449.74,1491.69
Markovic Mina,1448.8719511652168,4,-12.78,1.3,37.75,1448.87,1485.29
PUBU ZhuoMa,1448.660554699002,8,-7.11,3.07,15.0,1443.14,1493.81
Kim Jain,1448.1677602859597,11,-4.71,4.33,42.45,1448.17,1489.53
Ruano Abigail,1446.779008807587,6,-8.87,1.85,44.0,1446.78,1492.68
Velev Erica,1446.5080485788037,10,-5.35,4.8,34.5,1446.51,1492.77
Kazbekova Ievgeniia,1445.2934520553042,8,-6.84,4.35,50.0,1445.29,1486.7
Korcova Lucia,1444.7222026220538,5,-11.06,4.65,29.4,1444.72,1484.65
gesang wangmu,1442.7937662687184,5,-11.44,1.85,15.8,1442.79,1485.87
HWANG Jimin,1442.6607249802996,8,-7.17,5.94,28.75,1442.66,1495.71
CHOI NAWOO,1441.872725470997,8,-7.27,1.47,39.5,1441.87,1491.17
Pannu Shivpreet,1437.9550685437669,6,-10.34,0.73,43.17,1437.96,1489.38
Hidalgo Amezquita María Fernanda,1435.2541707749956,5,-12.95,1.17,49.0,1435.25,1485.86
Macias Ferreira Valeria,1431.975283050162,10,-6.8,3.37,37.4,1431.98,1489.82
Shiraishi Ashima,1429.4779189565395,9,-7.84,2.09,50.67,1429.48,1492.15
Frangos Rebecca,1418.7273513075006,8,-10.16,3.3,55.0,1418.73,1485.61
Krampl Mia,1414.8951226457525,12,-7.09,4.08,52.5,1412.83,1487.49
Doumont Heloïse,1410.8143447080545,11,-8.11,3.58,54.55,1410.81,1486.64
RenZeng WangMu,1403.7305828969959,16,-6.52,3.43,15.62,1395.76,1488.58
RENQING LaMu,1403.5812749415143,19,-5.07,3.6,20.95,1402.2,1496.65
Tetzlaff Sarah,1388.4562251901843,15,-7.44,3.78,46.67,1388.46,1486.64
Crowley Grace,1374.2593437156117,16,-7.86,3.89,44.88,1374.26,1485.53
