name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
LEI Si Wan,1488.0635323460046,1,-11.94,,73.0,1488.06,1488.06
Gilic Barbara,1488.0602610241829,1,-11.94,,29.0,1488.06,1488.06
PAPETTI Federica,1488.0569121233755,1,-11.94,,73.0,1488.06,1488.06
Gel'fer Alisa,1488.028115234171,3,-3.99,8.1,21.33,1488.03,1496.44
LEYTON MATTO SILVANA LOURDES,1488.0199417967162,1,-11.98,,97.0,1488.02,1488.02
Cabezas Matilde,1488.0148354678179,1,-11.99,,97.0,1488.01,1488.01
Tan  Debbie Zi Jing,1488.0074143606414,1,-11.99,,31.0,1488.01,1488.01
Gawrych Audrey,1487.9614853111275,4,-3.01,8.57,20.75,1484.68,1493.81
Medvedieva Olga,1487.9088569401554,1,-12.09,,31.0,1487.91,1487.91
Galloway Riley,1487.8878195095326,1,-12.11,,71.0,1487.89,1487.89
Gosselin Veronique,1487.8407839227664,1,-12.16,,28.0,1487.84,1487.84
Márquez Adriana,1487.8311335073013,1,-12.17,,28.0,1487.83,1487.83
Veevers Ashley,1487.8214754388403,1,-12.18,,28.0,1487.82,1487.82
Michalková Lujza,1487.768531503722,1,-12.23,,73.0,1487.77,1487.77
Özlem Ömür,1487.7561951125672,1,-12.24,,34.0,1487.76,1487.76
Maneva Radiana,1487.7487791289461,1,-12.25,,34.0,1487.75,1487.75
González Natalia de Jesús,1487.7448688553684,1,-12.26,,51.0,1487.74,1487.74
Kucsera Lenke,1487.7413586572377,1,-12.26,,34.0,1487.74,1487.74
Castillo Lianet,1487.6628309747452,2,-6.17,3.43,73.0,1487.66,1496.25
Jeon Jiyeon,1487.652192443734,1,-12.35,,25.0,1487.65,1487.65
Dangi Prerna,1487.646497365496,1,-12.35,,35.0,1487.65,1487.65
Jung Saedasom,1487.640592479216,1,-12.36,,25.0,1487.64,1487.64
Deshmukh Mayuri,1487.6311281709475,1,-12.37,,35.0,1487.63,1487.63
Gao Ziqi Elly,1487.5567701925916,1,-12.44,,57.0,1487.56,1487.56
Achury Catalina,1487.5347624604801,1,-12.47,,35.0,1487.53,1487.53
Catrinel Enache,1487.5202316693378,1,-12.48,,35.0,1487.52,1487.52
Mandru Amalia,1487.5064555224722,2,-6.25,2.47,26.5,1487.51,1492.0
Marsanova Margarita,1487.498403743883,1,-12.5,,35.0,1487.5,1487.5
Prokopiuk Monika,1487.4935334369084,1,-12.51,,33.0,1487.49,1487.49
Ackre Anne,1487.4561748954354,3,-4.18,8.59,63.33,1485.91,1487.46
Hamdy Dalia,1487.44766549322,1,-12.55,,22.0,1487.45,1487.45
Verhage Marianne,1487.4440654929108,2,-6.28,1.52,22.0,1487.44,1492.65
Niemiec Olga,1487.436395517986,1,-12.56,,32.0,1487.44,1487.44
Fournier Castillo Adriana Vanessa,1487.3457739370817,1,-12.65,,40.0,1487.35,1487.35
Lampner Gabby,1487.3429475084858,1,-12.66,,28.0,1487.34,1487.34
WULFF Thea,1487.3199528832306,2,-6.34,0.12,35.5,1487.32,1493.58
Badrabadi Bahareh,1487.293827405084,1,-12.71,,47.0,1487.29,1487.29
Lagoffun Sarah,1487.2779029605163,1,-12.72,,21.0,1487.28,1487.28
Nazarirobati Hadis,1487.277291958654,1,-12.72,,47.0,1487.28,1487.28
Tachibana Satomi,1487.271601816343,1,-12.73,,25.0,1487.27,1487.27
Pahuda Katsiaryna,1487.2713763969305,1,-12.73,,47.0,1487.27,1487.27
Graham Pia,1487.2154611629423,2,-6.39,5.83,37.5,1487.22,1497.73
Grigorjeva Santa,1487.2064332972411,3,-4.26,3.38,32.0,1487.21,1499.17
Szekely Andrea Brigitta,1487.1612095789906,7,-1.83,6.38,21.29,1487.16,1505.93
TENG Vanessa Si Yinn,1487.1259654104542,2,-6.44,8.9,39.5,1487.13,1499.86
Briggs Evangelina,1487.1053961972223,4,-3.22,5.51,41.25,1487.11,1499.01
BLOMSTERBERG Lukka Mörk,1487.0864328102311,1,-12.91,,77.0,1487.09,1487.09
Cha Youjin,1487.0336090582496,1,-12.97,,47.0,1487.03,1487.03
Martinez  Maria del Carmen,1487.0314134680002,1,-12.97,,39.0,1487.03,1487.03
Rohner Amanda,1487.026642857846,3,-4.32,5.76,23.0,1487.03,1501.97
Ogawa Yayoi,1487.0234381181922,1,-12.98,,30.0,1487.02,1487.02
Pivoňková Katarína,1487.0036349152272,1,-13.0,,52.0,1487.0,1487.0
Drager Kelly,1486.9819658446775,2,-6.51,4.5,25.0,1486.98,1490.31
WIDIA FUJIYANTI,1486.9726899271084,1,-13.03,,102.0,1486.97,1486.97
SUTHAPHAISANWITHAYA Rattankorn,1486.9671376233468,1,-13.03,,102.0,1486.97,1486.97
CROWLEY Grace,1486.9407860168071,1,-13.06,,51.0,1486.94,1486.94
DOBIE Siobhan,1486.9353213261993,1,-13.06,,51.0,1486.94,1486.94
Wollebaek Emma Stöver,1486.8944207731874,1,-13.11,,63.0,1486.89,1486.89
Brunner Elena,1486.8167247487836,1,-13.18,,36.0,1486.82,1486.82
Gerhardt Emilie,1486.7420790659633,2,-6.63,8.23,31.5,1486.74,1499.19
JANATA-BURNS Ariane,1486.693728978348,1,-13.31,,78.0,1486.69,1486.69
Ciret Colette,1486.6553243524836,4,-3.34,6.38,11.75,1486.66,1496.9
CHEN ZhuoYing,1486.5936524156907,2,-6.7,2.51,36.0,1486.59,1495.07
Inzunza Alejandra,1486.5902412433438,1,-13.41,,48.0,1486.59,1486.59
Hay Sarah,1486.5663388420644,1,-13.43,,32.0,1486.57,1486.57
Magditsch Lilly,1486.5631495559114,1,-13.44,,27.0,1486.56,1486.56
Rapikova Iroda,1486.5592047090825,1,-13.44,,40.0,1486.56,1486.56
McCarney Justine,1486.5571099636602,1,-13.44,,32.0,1486.56,1486.56
LINTANG CAHYANI SUKMA,1486.5171385109395,1,-13.48,,104.0,1486.52,1486.52
Quliyeva Gunel,1486.512690780813,1,-13.49,,25.0,1486.51,1486.51
Kolkotina Tetiana,1486.4730716781428,1,-13.53,,73.0,1486.47,1486.47
Barbier Marine,1486.4677773197825,1,-13.53,,35.0,1486.47,1486.47
Lei Si Wan,1486.4623161751379,1,-13.54,,59.0,1486.46,1486.46
Vernikouskaya Maryia,1486.4575016171611,1,-13.54,,73.0,1486.46,1486.46
VÁSQUEZ Maya,1486.456755930535,2,-6.77,1.22,52.0,1486.46,1492.37
Tan Sui Lin Renee,1486.4517548520207,1,-13.55,,59.0,1486.45,1486.45
BALIK GÜLAY,1486.4497098740849,1,-13.55,,73.0,1486.45,1486.45
Santini Mikulić Anja,1486.4410827085746,3,-4.52,4.95,67.0,1486.44,1500.87
Tweg Esti,1486.4217323132002,1,-13.58,,29.0,1486.42,1486.42
Peetermans Zoe,1486.4159778937747,2,-6.79,4.39,59.0,1486.42,1490.1
ARNOLD Rosa,1486.3963899241173,1,-13.6,,57.0,1486.4,1486.4
Haave Sunniva Eik,1486.3895800878036,13,-1.05,6.15,35.69,1475.18,1497.93
SOTOME Miharu,1486.3888510658444,2,-6.81,7.02,20.0,1486.39,1488.23
SALAZAR PUGA Regina,1486.3859540999042,1,-13.61,,57.0,1486.39,1486.39
Syarifah  Abdul Rohma,1486.3290274775904,2,-6.84,1.05,17.5,1486.33,1493.9
Bakulic Sandra,1486.2447491061569,1,-13.76,,36.0,1486.24,1486.24
Wong  Ka-yan,1486.223175080912,1,-13.78,,40.0,1486.22,1486.22
ISHII Miku,1486.214723826561,9,-1.53,6.55,32.44,1484.55,1506.53
Gifford Isabel,1486.2051620404861,2,-6.9,5.75,23.0,1486.21,1489.04
Schoibl Celina,1486.1822096868264,3,-4.61,5.57,47.33,1486.07,1489.24
WILLY Sina,1486.1003327753572,1,-13.9,,79.0,1486.1,1486.1
Speed Amanda,1486.0951521526815,1,-13.9,,38.0,1486.1,1486.1
Raksachat Pratthana,1486.0839447074407,2,-6.96,6.44,30.0,1486.08,1488.49
ADAMENKO VIKTORIYA,1486.061232997454,1,-13.94,,105.0,1486.06,1486.06
Madelaine Marie Line,1486.0606829324608,1,-13.94,,19.0,1486.06,1486.06
Fedarkevich Sviatlana,1486.0566705163055,1,-13.94,,31.0,1486.06,1486.06
Shurubor Olena,1486.0467971386554,1,-13.95,,31.0,1486.05,1486.05
Sandbu Maria Davies,1486.0454272002537,3,-4.65,4.37,25.33,1486.05,1490.3
LIM JIHYEON,1486.0452255265582,1,-13.95,,51.0,1486.05,1486.05
Kalandyk Paulina,1486.0423355364496,2,-6.98,6.52,29.0,1486.04,1488.41
CHOI NAWOO,1486.033331160635,1,-13.97,,51.0,1486.03,1486.03
TVEDT Pernille,1486.0321254917678,1,-13.97,,52.0,1486.03,1486.03
PARK HEEYEON,1486.0214266674463,1,-13.98,,51.0,1486.02,1486.02
YUN DASOM,1486.0095120383976,1,-13.99,,51.0,1486.01,1486.01
Valenzuela Antonia,1486.0029049425646,1,-14.0,,50.0,1486.0,1486.0
KHALISHAH NUR,1485.9975872648865,1,-14.0,,51.0,1486.0,1486.0
Córdova A Annie A,1485.9930315317156,1,-14.01,,33.0,1485.99,1485.99
Deriabina Valeriia,1485.9671079927598,1,-14.03,,49.0,1485.97,1485.97
Herforth Baehr Nea,1485.946751019608,1,-14.05,,41.0,1485.95,1485.95
SARAMANDIF Doriane,1485.8840914769758,1,-14.12,,53.0,1485.88,1485.88
Pazan Flor de Luna,1485.8635774411823,1,-14.14,,36.0,1485.86,1485.86
Ben Avraham Shifra,1485.832942458972,1,-14.17,,42.0,1485.83,1485.83
Gadala-Maria Lurdes,1485.8186122074799,1,-14.18,,42.0,1485.82,1485.82
Herrera Yasmin,1485.8111949961494,1,-14.19,,42.0,1485.81,1485.81
Harada Asami,1485.7817208177992,1,-14.22,,27.0,1485.78,1485.78
Evgeneva Anastasiia,1485.7560390391318,4,-3.56,9.1,32.75,1485.5,1492.71
Combaz Celine,1485.7134275470005,13,-1.1,9.32,19.46,1465.84,1515.77
Lam Suet-ying,1485.7030835656594,1,-14.3,,55.0,1485.7,1485.7
Delgado Rute,1485.604839606735,1,-14.4,,37.0,1485.6,1485.6
Boavida Isabel,1485.5961219415005,1,-14.4,,37.0,1485.6,1485.6
JAUBERT Anouck,1485.4945553808043,1,-14.51,,48.0,1485.49,1485.49
Arnold Rosa,1485.481198707429,1,-14.52,,73.0,1485.48,1485.48
JonJic Arnautovic Maja,1485.4725023305525,1,-14.53,,49.0,1485.47,1485.47
Kon Kimie,1485.468375758782,2,-7.27,1.69,26.5,1485.47,1493.93
Wyett Olivia,1485.42453609763,2,-7.29,3.44,30.5,1485.42,1495.15
Van den berg Rianne,1485.370487723481,1,-14.63,,42.0,1485.37,1485.37
KELLEY Anna,1485.3320874979488,2,-7.33,4.01,55.5,1485.33,1489.83
ORTIZ RUIZ Tamara Fatima,1485.3215404614923,1,-14.68,,81.0,1485.32,1485.32
van der  Steen Marianne,1485.3116828470297,1,-14.69,,40.0,1485.31,1485.31
Nedyalkova Spasina,1485.2929414059242,4,-3.68,4.87,19.25,1485.29,1500.87
Barbulescu Ruxandra-Georgeta,1485.1678736302244,1,-14.83,,42.0,1485.17,1485.17
Nagy  Judit,1485.1596491721155,1,-14.84,,42.0,1485.16,1485.16
Soltani Sima,1485.1306881627336,2,-7.43,5.99,31.0,1485.13,1496.8
ALGOUHI Tahani,1485.1143349622273,1,-14.89,,53.0,1485.11,1485.11
PERRY Roxy,1485.1014087157046,1,-14.9,,53.0,1485.1,1485.1
Kempf Lea,1485.0872078331106,3,-4.97,2.23,63.0,1485.09,1492.62
KINDLIHAGEN Ingrid,1485.0853256462601,2,-7.46,0.58,54.5,1485.09,1492.95
Hardiquest Lisa,1485.0825541215527,1,-14.92,,49.0,1485.08,1485.08
Karakulak V.D.B.Kaag Filiz,1485.0475343109354,1,-14.95,,35.0,1485.05,1485.05
RIZAN Iris-Olivia,1485.0201208469737,1,-14.98,,59.0,1485.02,1485.02
Patino Ana,1484.8250178380495,1,-15.17,,37.0,1484.83,1484.83
Petrovska Maja,1484.8161774620107,1,-15.18,,37.0,1484.82,1484.82
Macedo Camila,1484.809038955838,2,-7.6,2.52,37.0,1484.81,1494.19
Correia Marisa,1484.7452937397593,1,-15.25,,38.0,1484.75,1484.75
Hopkins Stephanie,1484.7360561857377,1,-15.26,,38.0,1484.74,1484.74
Weldon Victoria,1484.7029924596316,4,-3.82,6.64,20.75,1484.7,1490.98
VANDET SALLING Katrine,1484.6599382589213,2,-7.67,2.72,37.5,1484.66,1494.25
YALCIN DURU GÜNEŞ,1484.6330785812033,1,-15.37,,78.0,1484.63,1484.63
Flores Camila,1484.6242384339287,1,-15.38,,78.0,1484.62,1484.62
Longo Roberta,1484.6172764569988,12,-1.28,5.87,18.17,1475.43,1505.19
Contreras Carmen,1484.6153932078041,1,-15.38,,78.0,1484.62,1484.62
Esmaeilzadeh Farnaz,1484.6039310049348,2,-7.7,8.3,27.5,1484.6,1486.43
Steinberg Zoe,1484.572818947421,2,-7.71,4.33,30.5,1484.57,1495.35
Mammadova  Reyhan,1484.5495840483645,1,-15.45,,33.0,1484.55,1484.55
SONG YiLing,1484.545063064655,4,-3.86,4.38,29.75,1482.78,1493.03
Baharad Yael,1484.5200768850682,1,-15.48,,69.0,1484.52,1484.52
Keremedchieva Yuliya,1484.4633291006285,2,-7.77,3.26,35.0,1484.46,1494.54
Menlove Portia,1484.3200859250892,2,-7.84,4.46,28.0,1484.32,1489.0
Baraka Elza Elizabete,1484.312448830729,2,-7.84,0.13,60.0,1484.31,1492.06
Savkina Marta,1484.207627801678,2,-7.9,6.69,22.0,1484.21,1487.37
liu yunqing,1484.2044570560984,2,-7.9,1.48,20.0,1484.2,1493.15
KALUCKA Natalia,1484.16125946993,1,-15.84,,50.0,1484.16,1484.16
Alarcón Grau Mª Carmen,1484.1225348938679,2,-7.94,2.75,39.0,1484.12,1490.12
León Juarez Orquidea,1484.0952340976955,1,-15.9,,39.0,1484.1,1484.1
Bulenová Eliška,1483.8513208716838,3,-5.38,5.19,47.0,1483.85,1496.74
Schranz Christine,1483.5664630758358,7,-2.35,8.08,16.57,1483.57,1507.44
Morris Maddy,1483.5491849813777,2,-8.23,6.04,31.0,1483.55,1496.05
Miller Delaney,1483.52280113901,7,-2.35,4.74,23.29,1483.52,1494.54
Cintalova Zuzana,1483.467285123341,3,-5.51,3.38,19.33,1483.47,1490.98
Shchelnikova Olga,1483.3600932779896,2,-8.32,4.49,27.5,1483.36,1494.86
Øvre-Eide Sunniva,1483.0706656801046,2,-8.46,8.23,71.0,1483.07,1485.71
Korcova Lucia,1482.8456643934346,2,-8.58,0.65,21.0,1482.85,1490.97
OH GAYEONG,1482.8215567801644,4,-4.29,8.26,35.5,1482.82,1500.1
DENNIS GENEVIEVE,1482.7883751648149,2,-8.61,1.68,39.0,1482.79,1490.21
Nesterenko Daria,1482.7226683727667,5,-3.46,4.45,55.8,1482.72,1498.6
de Bruijn Bonnie,1482.586840984571,3,-5.8,3.62,26.67,1482.59,1490.02
Fogu Miriam,1482.5535850170174,6,-2.91,8.58,42.83,1482.55,1503.43
Evans Beatrix,1482.5256138320858,3,-5.82,7.25,26.67,1482.53,1487.62
Chulich Lisa,1482.453028053927,20,-0.88,6.13,22.6,1475.48,1518.27
Blanco Lucelia,1482.4452106797576,3,-5.85,3.58,29.0,1482.45,1496.47
Alton Giulia,1482.4341610732417,2,-8.78,5.81,23.0,1482.43,1495.32
SLOBODOVÁ Lea,1482.4168855107987,2,-8.79,4.94,56.0,1482.42,1494.7
Kim Minseon,1482.3240752048591,7,-2.53,6.32,22.71,1478.8,1490.89
Thompson-Smith Molly,1482.3104705129713,12,-1.47,5.6,33.58,1480.26,1505.2
Petri Friederike,1482.1371971712304,8,-2.23,5.92,22.5,1474.1,1502.0
Liu Hiu Ying,1482.0379137732457,2,-8.98,4.12,36.0,1482.04,1493.93
SARINOPOULOS Campbell,1481.936799128303,3,-6.02,4.78,36.33,1481.94,1491.22
Delcoigne Lucie,1481.9209691984129,3,-6.03,5.01,44.67,1481.92,1494.11
Schmid Christina,1481.8847190463282,7,-2.59,7.06,21.29,1480.24,1509.77
Briggs Kerry,1481.8128082022222,4,-4.55,8.65,22.25,1481.81,1507.59
Schützenberger Sarah,1481.735274572165,4,-4.57,5.54,24.75,1481.74,1498.85
Malyzhenkava Larysa,1481.6708499750578,2,-9.16,5.0,33.5,1481.67,1494.37
KIM SEUNGHYUN,1481.6236331100038,2,-9.19,0.4,56.0,1481.62,1490.53
Bamba KATSUKI,1481.560030537583,2,-9.22,0.48,25.5,1481.56,1490.44
Borella Anna,1481.4974719798638,7,-2.64,6.8,26.86,1481.5,1503.29
Zulim Tamara,1481.447316307344,2,-9.28,2.13,28.5,1481.45,1492.23
"Chiu Chi-Heng, Sharon",1481.4262585523418,2,-9.29,1.26,19.5,1481.43,1491.61
Janet Goh Hui Chen,1481.409005441895,2,-9.3,0.28,32.0,1481.41,1490.51
Yasuda Atori,1481.3748303661184,9,-2.07,4.14,20.44,1480.59,1501.18
Youngwerth Jesse,1481.3447973913937,2,-9.33,2.75,34.5,1481.34,1492.62
Kastet Mie (Marie Therese),1481.2443603418744,7,-2.68,8.28,24.71,1481.24,1511.17
Dilli Ebru,1481.2081828026573,2,-9.4,0.0,33.0,1481.21,1490.6
Lechner Anna,1481.1512627639822,5,-3.77,4.92,45.8,1481.15,1489.53
Janosova Marketa,1481.0332712655018,3,-6.32,2.01,60.33,1481.03,1492.75
Diez Luengo Miriam,1481.0270902559846,2,-9.49,2.81,68.0,1481.03,1492.5
Kim Theisen Michelle,1480.5694943232158,5,-3.89,5.66,28.8,1480.57,1504.36
Jaakkola  Eevi,1480.3973261565195,6,-3.27,4.17,24.17,1480.4,1499.73
Colot Marie,1480.305289412382,2,-9.85,2.14,41.5,1480.31,1488.64
THOMPSON-SMITH Molly,1480.0842779981804,2,-9.96,3.1,41.0,1480.08,1492.23
Laflamme Cathy,1480.0248356921536,2,-9.99,2.11,24.0,1480.02,1491.5
Castro Martina,1479.9421327971963,2,-10.03,0.23,72.0,1479.94,1490.13
DE CHARMOY RACHELLE,1479.8572534984057,2,-10.07,0.76,36.5,1479.86,1490.47
Thomas Emeline,1479.792804605987,4,-5.05,3.27,29.0,1479.79,1491.96
Galeova Ema,1479.75010640027,2,-10.12,1.84,76.0,1479.75,1491.18
Meyer Janka,1479.7003020506554,2,-10.15,0.69,35.0,1479.7,1489.36
Kim Hyojung,1479.5358919587807,2,-10.23,4.6,36.5,1479.54,1486.52
Rosero Carolina,1479.4255620713218,3,-6.86,6.32,28.67,1479.43,1494.53
SLANEY Hannah,1479.2717215383325,3,-6.91,5.46,38.0,1479.27,1487.5
Zanetti Martina,1479.2127197664668,6,-3.46,5.73,34.0,1476.28,1494.25
Khudyakova Anna,1479.1555354344728,2,-10.42,0.5,31.0,1479.16,1489.23
Hohkraut Mateja,1479.1421293324777,7,-2.98,4.36,24.57,1479.14,1502.12
Macias Ferreira Valeria,1479.115977158263,2,-10.44,2.03,41.5,1479.12,1488.12
Melnykova Kseniia,1479.0230370374843,2,-10.49,1.78,22.0,1479.02,1488.25
Gordeeva Mila,1478.9873298688135,2,-10.51,2.04,29.5,1478.99,1488.05
Argudo Marugan Ana Belén,1478.9328796734949,2,-10.53,1.37,31.5,1478.93,1490.43
Teng Vanessa Si Yinn,1478.8203771502233,8,-2.65,5.52,21.0,1478.82,1499.33
Sniezek Audrey,1478.7721065792705,2,-10.61,5.22,33.5,1478.77,1485.69
Devi Senjam Debala,1478.4686795468183,2,-10.77,0.83,35.0,1478.47,1489.82
Hilly Margaux,1478.392234879071,2,-10.8,1.88,19.5,1478.39,1490.52
Fedyuk Olga,1478.3139595844711,2,-10.84,1.5,40.5,1478.31,1488.1
MI YAWEN,1478.254094068164,2,-10.87,4.0,51.5,1478.25,1491.95
Müller Jana,1478.2144377310515,5,-4.36,5.72,25.4,1478.21,1493.92
Paz Amour,1478.20400042412,3,-7.27,5.53,36.33,1478.2,1486.35
Wieckowski Lia,1478.0747404817148,2,-10.96,1.12,54.5,1478.07,1488.24
Torres Illamola Aida,1478.0563508587966,11,-1.99,6.43,47.09,1460.62,1491.14
KATERI Alexandra,1478.0494560613433,2,-10.98,1.08,75.0,1478.05,1488.26
Jellema Kristina,1478.0264054437284,2,-10.99,1.0,32.5,1478.03,1488.31
Wall Celeste,1477.9539549084313,4,-5.51,6.57,26.5,1477.95,1492.35
Kaplina Iuliia,1477.8383077596602,2,-11.08,4.41,38.0,1477.84,1485.8
Lochner Leonie,1477.6891840144551,13,-1.72,4.56,38.46,1477.38,1500.15
Tomas Watchareewan,1477.4050883850412,3,-7.53,6.33,28.67,1477.41,1485.16
Sarinopoulos Campbell,1477.3408871715862,3,-7.55,0.29,54.0,1477.34,1492.77
Yohai Naama,1477.2909310352206,6,-3.78,4.46,43.33,1477.29,1500.5
Diana Lotina,1477.2704299645595,2,-11.36,1.88,45.5,1477.27,1487.31
Becerra Mathilde,1477.0980457720123,4,-5.73,6.7,26.5,1477.1,1495.07
Kim Seunghyun,1477.0352917490918,6,-3.83,3.75,22.67,1477.04,1498.58
Akça Buket,1476.9385045632857,2,-11.53,1.33,35.5,1476.94,1487.53
Goh Sihui Natalie,1476.8824104758278,2,-11.56,1.24,63.0,1476.88,1487.57
Zhang YUETONG,1476.8018352360546,8,-2.9,4.16,49.75,1475.67,1492.56
"Sim Mingxin, Judith",1476.6903784156764,4,-5.83,3.7,26.0,1476.69,1493.57
Bigvand Athena,1476.647332105772,3,-7.78,3.62,36.0,1476.65,1488.66
Boklaschuk Paige,1476.6447306588093,5,-4.67,6.54,40.6,1476.64,1494.2
Jubes Angarita Eilleen,1476.5785956456004,2,-11.71,1.58,35.0,1476.58,1489.41
Ramezani Rahil,1476.5754346027682,4,-5.86,7.56,55.75,1476.58,1503.18
Austin Sarah,1476.4388889238937,3,-7.85,2.49,26.33,1476.44,1492.83
Sonali Flavia Pereira,1476.3184374794444,2,-11.84,0.79,35.5,1476.32,1487.6
SJÖDIN LINDA,1476.3056171403155,7,-3.38,3.48,30.86,1476.31,1501.12
Herrmann Lena,1476.2428154596028,2,-11.88,0.05,25.5,1476.24,1488.16
Manerikar  Siddhi Shekhar,1476.1862905716227,3,-7.94,5.28,31.67,1476.19,1486.37
HEIKKINEN Iris,1476.1655373981728,2,-11.92,2.79,61.5,1476.17,1486.11
Meijer Julia,1476.0942146439502,3,-7.97,3.66,39.0,1476.09,1494.25
Claes Elfe,1476.061077929287,3,-7.98,6.95,35.0,1476.06,1499.35
Chapet Manon,1476.0356282171483,15,-1.6,5.27,19.53,1475.03,1504.8
TAUB Yael,1476.028662699113,3,-7.99,8.2,43.33,1474.6,1486.49
Faus Isabelle,1476.0283974797212,4,-5.99,3.54,27.5,1476.03,1494.55
Brady Katrin,1475.9853437758647,3,-8.0,4.5,36.0,1475.99,1496.98
Marchisio Stella,1475.9249376743635,8,-3.01,7.46,17.5,1475.92,1508.43
Nadya Putri Virgita,1475.8811795635088,4,-6.03,2.9,32.25,1475.88,1489.63
Farhat de Araujo Fraga Timo Laura,1475.8729564842797,2,-12.06,1.41,54.0,1475.87,1486.94
Zhiznevskaya Alexandra,1475.7119639889543,2,-12.14,0.87,31.0,1475.71,1488.47
Chiappa Elena,1475.591097362301,6,-4.07,7.76,24.5,1474.96,1498.36
STERKENBURG Erin,1475.535498410835,2,-12.23,1.54,44.5,1475.54,1488.85
KALLIA Evdoxia - Aikaterini,1475.444898479898,2,-12.28,1.1,80.5,1475.44,1488.5
OATES Tegwen,1475.4334556116987,2,-12.28,3.37,49.5,1475.43,1485.33
Cardoso Janine,1475.3839417837137,2,-12.31,3.1,33.0,1475.38,1489.88
Jeong Jihyeon,1475.3450746113544,2,-12.33,0.24,30.0,1475.35,1487.51
YOHAI Naama,1475.259093294352,2,-12.37,1.63,44.5,1475.26,1486.47
Lau Pui-yim,1475.2504101677803,2,-12.37,2.71,25.0,1475.25,1485.71
Kellner Mona,1475.154645542862,2,-12.42,1.02,44.0,1475.15,1488.3
Vest Allison,1475.12228384314,17,-1.46,5.46,22.35,1471.32,1506.23
Matthews Sarah,1475.088416505443,2,-12.46,2.1,41.0,1475.09,1489.03
De la torre  Jennifer Marie,1475.071727359597,2,-12.46,1.59,30.5,1475.07,1486.41
TO Hoi-ying,1475.0370799845693,2,-12.48,1.88,33.0,1475.04,1486.19
OH Gayeong,1474.9309956845743,4,-6.27,3.04,49.5,1474.93,1491.46
Kenderdine Phoebe,1474.9148564884404,2,-12.54,2.08,78.0,1474.91,1485.99
Im Vinnith,1474.743885469431,2,-12.63,2.33,79.0,1474.74,1485.73
Hernandez Guerrero Grecia Daniela,1474.730274134457,2,-12.63,2.33,79.0,1474.73,1485.72
Carro Fernández Eva,1474.701283519818,4,-6.32,6.73,19.0,1474.7,1501.96
Jeffries leah,1474.6668281525176,2,-12.67,2.07,48.0,1474.67,1488.8
van der Meer Lynn,1474.629513274846,4,-6.34,3.75,60.0,1474.63,1493.7
Sailer Natalie,1474.6255334138752,4,-6.34,4.75,31.5,1474.63,1499.49
Lekurwala Dhanshri,1474.5896383480726,2,-12.71,1.28,35.0,1474.59,1486.39
Kershiulyte Ruta,1474.5443386188235,2,-12.73,3.18,38.5,1474.54,1485.02
Oates Tegwen,1474.4699776176758,2,-12.77,2.52,94.0,1474.47,1485.46
Monsech Gasca Rut,1474.4116384330407,3,-8.53,6.53,58.33,1474.41,1486.38
Leiner Isabell,1474.4081959024693,6,-4.27,6.77,24.67,1474.41,1502.34
Inta Ivanova,1474.3960566549918,2,-12.8,2.58,49.5,1474.4,1489.02
Plypoolsup Pankaew,1474.33247996844,3,-8.56,2.98,29.67,1474.33,1493.88
Brumm Sue,1474.3257685757847,2,-12.84,0.16,33.0,1474.33,1487.05
Buczek Klaudia,1474.1261260155457,3,-8.62,2.45,26.0,1474.13,1489.22
Tamosiunaite Rugile,1474.11583637355,2,-12.94,2.68,79.0,1474.12,1485.16
Smetanova Michaela,1473.8980378557835,6,-4.35,4.89,52.17,1473.9,1495.59
Niu Di,1473.8186000146661,11,-2.38,3.34,23.0,1473.41,1501.97
Vlckova Eliska,1473.7386561149967,3,-8.75,3.17,31.33,1473.74,1491.11
Stasiuk Maya,1473.7357599289537,6,-4.38,6.77,53.5,1473.74,1509.01
Pearce Sarah,1473.471222169233,3,-8.84,3.4,29.33,1473.47,1495.06
Miura Erina,1473.387289863649,3,-8.87,6.31,23.67,1473.39,1487.01
MUKHEIBIR Lauren,1473.3867468567869,2,-13.31,2.0,66.0,1473.39,1488.11
VALSAMIDI Danai,1473.2538308528333,2,-13.37,2.48,82.5,1473.25,1488.38
SARAMANDIF Doriane Mary,1473.2105265601347,2,-13.39,3.41,82.0,1473.21,1484.19
Sealy-Fisher Hannah,1473.0771167562784,2,-13.46,1.06,43.0,1473.08,1485.79
Yuen Wing Sze,1473.0495486204766,2,-13.48,2.03,28.0,1473.05,1485.09
Narmanli Ayşe,1472.859753164697,2,-13.57,0.2,47.5,1472.86,1486.57
De Marco Annalisa,1472.813767676322,12,-2.27,7.23,19.58,1472.81,1499.17
Willi Cosima,1472.7833585068613,2,-13.61,0.11,44.0,1472.78,1486.47
Seferova Sima,1472.7456482723405,2,-13.63,2.59,35.0,1472.75,1484.54
Krajciova Mirka,1472.6016609818694,3,-9.13,2.04,24.67,1472.6,1491.25
Piddock Katy,1472.5516553963014,3,-9.15,5.14,27.0,1472.55,1487.75
Shi Hui Tan,1472.4296880230931,3,-9.19,5.42,37.0,1472.43,1486.92
Rak Volha,1472.3520557514032,3,-9.22,3.29,38.0,1472.35,1493.87
Medici Giulia,1472.2941992261376,17,-1.63,6.2,38.12,1465.66,1496.64
