name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
PARMENTIER Hugo,1488.6543405382408,1,-11.35,,52.0,1488.65,1488.65
Leffeck Jonas,1488.5805648419553,1,-11.42,,88.0,1488.58,1488.58
von Bothmer Till,1488.5752799171125,1,-11.42,,52.0,1488.58,1488.58
LINACISORO MOLINA Mikel Asier,1488.5752490745454,9,-1.27,6.14,37.56,1485.15,1510.57
ČREP Lovro,1488.5569954765087,3,-3.81,1.13,58.0,1488.56,1497.44
PEREZ Asael,1488.5246109882119,1,-11.48,,86.0,1488.52,1488.52
CAO Long,1488.503665882345,1,-11.5,,91.0,1488.5,1488.5
LANDMARK Trym Skuggen,1488.502540872339,1,-11.5,,79.0,1488.5,1488.5
Charron Fred,1488.484109983251,1,-11.52,,31.0,1488.48,1488.48
WANG DingGuo,1488.4370832357479,1,-11.56,,61.0,1488.44,1488.44
Ovesen Magnus Krane,1488.4199851485926,1,-11.58,,53.0,1488.42,1488.42
Artaui Terdpol,1488.419196030693,1,-11.58,,37.0,1488.42,1488.42
Arauz Massot Marc,1488.3957356786132,1,-11.6,,53.0,1488.4,1488.4
van Laere Don,1488.3839276671306,1,-11.62,,63.0,1488.38,1488.38
Garakani Mohammad,1488.3766962383377,1,-11.62,,55.0,1488.38,1488.38
VOGT Dimitri,1488.3660499656141,1,-11.63,,23.0,1488.37,1488.37
Kovacik Jakub,1488.3648876012398,1,-11.64,,48.0,1488.36,1488.36
Li Beiji,1488.3596951321163,1,-11.64,,34.0,1488.36,1488.36
Sinibaldi Lorenzo,1488.3358234263155,1,-11.66,,67.0,1488.34,1488.34
Ruev Rosen,1488.2970494839547,1,-11.7,,107.0,1488.3,1488.3
Chou Tzu-Yu,1488.2774526625517,1,-11.72,,57.0,1488.28,1488.28
Walmsley Joseph,1488.2771155933065,1,-11.72,,52.0,1488.28,1488.28
Jang Donghyun,1488.2279469057596,1,-11.77,,113.0,1488.23,1488.23
Lee Yongsu,1488.2235410869343,1,-11.78,,113.0,1488.22,1488.22
Pino León,1488.2094581230856,1,-11.79,,113.0,1488.21,1488.21
BAYO VEROSIL Gerald,1488.2078925514497,1,-11.79,,56.0,1488.21,1488.21
da Silva Caio Lopes,1488.203426216955,1,-11.8,,33.0,1488.2,1488.2
Flores Emilio,1488.2009399151962,1,-11.8,,113.0,1488.2,1488.2
Cink Jáchym,1488.1919830850645,1,-11.81,,63.0,1488.19,1488.19
Kathan Matthäus,1488.1857748516427,1,-11.81,,87.0,1488.19,1488.19
Geukens Lukas,1488.1679937964507,1,-11.83,,49.0,1488.17,1488.17
Perunovic Luka,1488.1641743011216,1,-11.84,,59.0,1488.16,1488.16
Pecikiewicz Szymon,1488.161710433058,2,-5.92,0.25,76.0,1488.16,1494.25
Leonardo Veddriq,1488.1559600843132,1,-11.84,,34.0,1488.16,1488.16
Kramaric Nikola,1488.1347715047582,2,-5.93,4.4,59.0,1488.13,1497.18
TORRONI Davide,1488.1286410520293,1,-11.87,,80.0,1488.13,1488.13
Sommer Remo,1488.1239582820128,4,-2.97,7.22,22.0,1488.12,1504.46
Gillberg Markus,1488.100426109764,1,-11.9,,63.0,1488.1,1488.1
De Rivero Huaman Leonardo,1488.0972426619799,1,-11.9,,70.0,1488.1,1488.1
Tirado Daniel,1488.091739412061,1,-11.91,,38.0,1488.09,1488.09
Mahadeva K Shivalinga M,1488.08973680052,1,-11.91,,70.0,1488.09,1488.09
PAREDES RAMOS Javier,1488.0793642121018,1,-11.92,,74.0,1488.08,1488.08
Zengo Mark,1487.946407709058,1,-12.05,,49.0,1487.95,1487.95
Bogomolov Dmitriy,1487.9427945138007,1,-12.06,,32.0,1487.94,1487.94
Hequin Olivier,1487.9358140831573,5,-2.41,7.72,24.6,1487.94,1502.46
Filipiuk Ivan,1487.9156532992795,1,-12.08,,80.0,1487.92,1487.92
Nikanorau Dzmitry,1487.9033086721404,1,-12.1,,90.0,1487.9,1487.9
Pauwels Mathieu,1487.8611403002217,1,-12.14,,38.0,1487.86,1487.86
Pipers Ghislain,1487.8417319391158,1,-12.16,,51.0,1487.84,1487.84
Valdez Garduño Emilio,1487.8396481884315,1,-12.16,,93.0,1487.84,1487.84
Petrasiunas Vilimantas,1487.8354311854007,1,-12.16,,71.0,1487.84,1487.84
Liu Changzhong,1487.829868272163,4,-3.04,4.52,21.75,1487.83,1498.07
Nundal Erlend,1487.8284745666244,1,-12.17,,54.0,1487.83,1487.83
DUMAN EGE,1487.805905478425,1,-12.19,,56.0,1487.81,1487.81
NIZNIK Piotr,1487.7545435390575,1,-12.25,,81.0,1487.75,1487.75
OCHOA MARCOS Matias,1487.7501110343494,1,-12.25,,109.0,1487.75,1487.75
Piriz Joaquin,1487.7453322666418,1,-12.25,,109.0,1487.75,1487.75
DAQNAH Nidhal,1487.7423000818217,1,-12.26,,51.0,1487.74,1487.74
Pevec Ivan,1487.732781154707,2,-6.13,0.09,70.0,1487.73,1493.93
Dippon Marcel,1487.7269343362584,1,-12.27,,49.0,1487.73,1487.73
Salimian Ali,1487.7259333660177,1,-12.27,,58.0,1487.73,1487.73
Tytarenko Oleksii,1487.7062581596178,1,-12.29,,64.0,1487.71,1487.71
Farah Borja,1487.6949047743385,1,-12.31,,115.0,1487.69,1487.69
Zaenal Aripin,1487.6938121426633,1,-12.31,,54.0,1487.69,1487.69
Kaspars Vilks,1487.6931229826573,1,-12.31,,93.0,1487.69,1487.69
Schwark Richard,1487.6827667785992,1,-12.32,,103.0,1487.68,1487.68
Jover Escapa Pau,1487.682339317879,1,-12.32,,64.0,1487.68,1487.68
Matthews Thomas,1487.6745294081127,1,-12.33,,53.0,1487.67,1487.67
LUO Jintao,1487.6744034007709,1,-12.33,,57.0,1487.67,1487.67
SANCHEZ MARTIN Juan Sebastian,1487.6725048339445,1,-12.33,,75.0,1487.67,1487.67
Klingler Florian,1487.6627676128385,3,-4.11,3.78,65.0,1487.66,1498.9
PEREIRA Bharath,1487.6455911888743,1,-12.35,,80.0,1487.65,1487.65
Ahmad Zaheer,1487.6089949524096,1,-12.39,,39.0,1487.61,1487.61
Hecht Yaniv,1487.5983662885312,1,-12.4,,67.0,1487.6,1487.6
Lyubenov Bozhidar,1487.5925061834255,1,-12.41,,97.0,1487.59,1487.59
Subbotin Iakov,1487.5924360725985,1,-12.41,,55.0,1487.59,1487.59
Ibadov Babek,1487.5856185582168,1,-12.41,,95.0,1487.59,1487.59
Hamer Edward,1487.5727600695548,5,-2.49,7.78,47.2,1480.44,1501.37
Bunprakop Phanuphong,1487.539922562906,1,-12.46,,38.0,1487.54,1487.54
Schubert Bob,1487.5171003269538,1,-12.48,,50.0,1487.52,1487.52
BOQUE BISCAYART Jeronimo,1487.5076154344836,1,-12.49,,89.0,1487.51,1487.51
Bobylev Alexey,1487.5009357626748,1,-12.5,,49.0,1487.5,1487.5
Lisica Ivan,1487.4248713792692,1,-12.58,,46.0,1487.42,1487.42
Sutton Robin,1487.4132943127229,1,-12.59,,46.0,1487.41,1487.41
GARCIA Santiago,1487.4092988785706,2,-6.3,1.91,83.5,1487.41,1495.06
Lin Chia Hsiang,1487.4042900401632,2,-6.3,0.81,74.5,1487.4,1493.13
Király  András,1487.345897774768,1,-12.65,,55.0,1487.35,1487.35
Hille Alexander,1487.315227583667,1,-12.68,,43.0,1487.32,1487.32
Stancescu George,1487.2816278008327,1,-12.72,,54.0,1487.28,1487.28
CURTIS Calrin,1487.2712382937414,1,-12.73,,81.0,1487.27,1487.27
Farkas Tamás,1487.2551248267584,1,-12.74,,75.0,1487.26,1487.26
Egorov Boris,1487.2549453562171,1,-12.75,,55.0,1487.25,1487.25
Jordan Jarred,1487.2364692889998,1,-12.76,,55.0,1487.24,1487.24
Golob Samo,1487.234654104085,1,-12.77,,57.0,1487.23,1487.23
Idegren Martin,1487.2287580685797,1,-12.77,,72.0,1487.23,1487.23
Bayat Matin,1487.2257358719526,1,-12.77,,92.0,1487.23,1487.23
Sewell Ryan,1487.222792598674,2,-6.39,3.44,24.5,1487.22,1496.04
Bhutia Pema Thendup,1487.2227183042007,1,-12.78,,106.0,1487.22,1487.22
Hong Steve,1487.2172733794741,1,-12.78,,34.0,1487.22,1487.22
Resch Petr,1487.1745905584578,1,-12.83,,57.0,1487.17,1487.17
KE QUN TAO,1487.1739841011604,1,-12.83,,59.0,1487.17,1487.17
Lagutin Vitalii,1487.1711766216572,1,-12.83,,61.0,1487.17,1487.17
Bello Pedro,1487.1699744185687,1,-12.83,,117.0,1487.17,1487.17
SISKAUSKAS Kasparas,1487.1682920201347,1,-12.83,,90.0,1487.17,1487.17
Szold Adam,1487.1459930398435,1,-12.85,,68.0,1487.15,1487.15
Rengifo Dherek,1487.140511403645,1,-12.86,,82.0,1487.14,1487.14
SOFOKLEOUS Christos,1487.139258343857,1,-12.86,,52.0,1487.14,1487.14
Bonnert Tom,1487.1195601783122,1,-12.88,,48.0,1487.12,1487.12
Hrasko Miroslav,1487.0884056972843,1,-12.91,,50.0,1487.09,1487.09
Dunne Aiden,1487.0714299469646,1,-12.93,,54.0,1487.07,1487.07
Stremfelj Anze,1487.0565153759933,3,-4.31,7.67,43.67,1482.52,1491.31
Cho Seungwoon,1487.0542822431476,22,-0.59,5.5,35.05,1476.83,1507.12
Uher Dominik,1487.0472550171771,1,-12.95,,54.0,1487.05,1487.05
SEBROS Victor,1487.028344255926,1,-12.97,,95.0,1487.03,1487.03
Leduc David,1487.022256812812,1,-12.98,,55.0,1487.02,1487.02
AYDEMİR MUHAMMET NURİ,1486.999879818784,1,-13.0,,92.0,1487.0,1487.0
Gür Recep,1486.978406187951,1,-13.02,,73.0,1486.98,1486.98
Israfilov Ilham,1486.9414981194386,1,-13.06,,97.0,1486.94,1486.94
Porebski Rafal,1486.9348391553356,1,-13.07,,52.0,1486.93,1486.93
Köb Lukas,1486.9342485881186,36,-0.36,5.7,32.61,1460.02,1491.38
RODRIGUES BELLOTTO Mateus,1486.896687500425,1,-13.1,,82.0,1486.9,1486.9
McNeil Damon,1486.8622033118866,1,-13.14,,50.0,1486.86,1486.86
Crep Lovro,1486.8476937007,5,-2.63,5.55,45.4,1486.85,1499.74
ZEIMES Jim,1486.8288060465875,1,-13.17,,91.0,1486.83,1486.83
Barcza Charlelie,1486.7929435587444,1,-13.21,,48.0,1486.79,1486.79
Ehlert Christian,1486.781023663752,1,-13.22,,48.0,1486.78,1486.78
Preti Lucas,1486.77461410195,1,-13.23,,74.0,1486.77,1486.77
Maikotov Azat,1486.7653171526324,1,-13.23,,119.0,1486.77,1486.77
Moreno Bryam,1486.7525122243835,1,-13.25,,83.0,1486.75,1486.75
Chuat Dylan,1486.7265226693933,10,-1.33,6.2,49.1,1476.46,1492.1
Ferčák Viliam,1486.7068788967845,1,-13.29,,59.0,1486.71,1486.71
Burucs Bálint,1486.6933308320013,1,-13.31,,69.0,1486.69,1486.69
Yoon Joohwan,1486.6809728691283,1,-13.32,,66.0,1486.68,1486.68
Jirajaturapak Sirapob,1486.679858500466,1,-13.32,,96.0,1486.68,1486.68
Molina Franco Javier Iván,1486.673602226776,1,-13.33,,96.0,1486.67,1486.67
ILERIGELEN UGUR,1486.6530883462249,1,-13.35,,93.0,1486.65,1486.65
Ilsaas Suthurst Albert,1486.6444443137557,1,-13.36,,66.0,1486.64,1486.64
Ranum Bror Morten,1486.6439689610493,1,-13.36,,56.0,1486.64,1486.64
Valsamidis Matthaios,1486.635231074696,1,-13.36,,119.0,1486.64,1486.64
Bhujel Ganesh,1486.6305659297257,1,-13.37,,108.0,1486.63,1486.63
PUMAN Hannes,1486.6153288657765,2,-6.69,12.52,35.0,1484.45,1486.62
Jafari Mahmoudabadi Sobhan,1486.6124542584462,2,-6.69,1.66,20.5,1486.61,1492.13
MCCOLL Sean,1486.5787367026512,2,-6.71,0.07,64.0,1486.58,1493.34
Shaferov Sergei,1486.5358366832756,7,-1.92,7.64,45.86,1472.26,1487.72
MANDAKHBAYAR Chuluunbaatar,1486.5357029978475,1,-13.46,,53.0,1486.54,1486.54
Larson Josh,1486.5314886232343,2,-6.73,7.45,49.5,1486.53,1488.0
Marschner Kim,1486.5094378676608,4,-3.37,2.97,47.5,1486.51,1492.95
LEI Chon Hou,1486.4891574476949,1,-13.51,,92.0,1486.49,1486.49
Gundolf Louis,1486.4838020930767,13,-1.04,5.64,47.0,1479.92,1498.49
Romig Jordan,1486.4678168358723,1,-13.53,,55.0,1486.47,1486.47
COLLIN Nicolas,1486.4533760152879,4,-3.39,4.35,53.75,1486.45,1490.26
KIM Dohyeon,1486.4520978441722,4,-3.39,5.27,50.25,1486.45,1491.52
BOGANTES Mateo,1486.451273018583,1,-13.55,,78.0,1486.45,1486.45
Sifra Martin,1486.4493012400908,1,-13.55,,51.0,1486.45,1486.45
Rahimkhanov  Ramel,1486.4374461446848,1,-13.56,,88.0,1486.44,1486.44
Gatland Chase,1486.4216176938523,1,-13.58,,40.0,1486.42,1486.42
Ociepka Konrad,1486.4164839795935,1,-13.58,,57.0,1486.42,1486.42
Wadood Fazal,1486.4088410924699,1,-13.59,,48.0,1486.41,1486.41
Pourshafie Amirhamzeh,1486.372858658081,3,-4.54,4.08,53.0,1486.37,1497.91
Beğeç Oğuz Kaan,1486.3343831104883,1,-13.67,,101.0,1486.33,1486.33
Pahati Jaime Amiel,1486.3170930313663,2,-6.84,0.5,73.0,1486.32,1492.8
FIRMANSYAH Muhammad Ramzi,1486.311123430939,1,-13.69,,53.0,1486.31,1486.31
Peña Juan Martin,1486.306127220492,1,-13.69,,94.0,1486.31,1486.31
Avocat-Benan Killian,1486.2795675292657,1,-13.72,,36.0,1486.28,1486.28
Maris George,1486.262499393786,1,-13.74,,36.0,1486.26,1486.26
PUERTA WONG KENU,1486.2397755690954,1,-13.76,,121.0,1486.24,1486.24
Hans Moritz,1486.2181398262742,2,-6.89,5.69,43.5,1486.22,1489.09
TAŞ TİMUR,1486.2082932721564,1,-13.79,,95.0,1486.21,1486.21
Shyshkovskyy Ivan,1486.1974711172859,1,-13.8,,91.0,1486.2,1486.2
Jumaniyazov Akmal,1486.1775470991188,1,-13.82,,98.0,1486.18,1486.18
Sim Seolbin,1486.1680369485098,17,-0.81,6.25,26.82,1468.97,1502.13
Klev Kristoffer,1486.1576571002627,1,-13.84,,67.0,1486.16,1486.16
WESTMAN Luke,1486.1493461576042,1,-13.85,,93.0,1486.15,1486.15
DE ALBA FLORES Santiago,1486.1475095780215,1,-13.85,,84.0,1486.15,1486.15
Tsiaousis Orfeas,1486.106186497101,1,-13.89,,121.0,1486.11,1486.11
Milosavljevic Igor,1486.0977297581358,1,-13.9,,56.0,1486.1,1486.1
Salaberry Nicolas,1486.0889569297042,1,-13.91,,115.0,1486.09,1486.09
Rahimkhanov Rinat,1486.0708814072595,1,-13.93,,89.0,1486.07,1486.07
Kostka Matus,1486.0669572009922,1,-13.93,,53.0,1486.07,1486.07
CASAS Tomas,1486.0434776954817,1,-13.96,,79.0,1486.04,1486.04
German Marshal,1486.0212539130505,1,-13.98,,75.0,1486.02,1486.02
Tuzhilkin Alexander,1486.0130052218788,1,-13.99,,75.0,1486.01,1486.01
Suarez Munne Gustavo Gabriel,1485.9758765240133,1,-14.02,,85.0,1485.98,1485.98
Mitaishvili Lasha,1485.972949217221,1,-14.03,,99.0,1485.97,1485.97
Ozturk Ismail,1485.958996371603,1,-14.04,,95.0,1485.96,1485.96
LACTAOEN Allen,1485.931633672404,1,-14.07,,54.0,1485.93,1485.93
Trumbic Luka,1485.927380486868,1,-14.07,,76.0,1485.93,1485.93
Corciovei Silviu,1485.9144041069078,1,-14.09,,64.0,1485.91,1485.91
Sudar Zan,1485.8985677070195,2,-7.05,1.29,50.0,1485.9,1492.04
Spernaza Dominick,1485.8691283643677,1,-14.13,,83.0,1485.87,1485.87
Tkach Yaroslav,1485.8683474578484,1,-14.13,,96.0,1485.87,1485.87
Boldyrev Danyil,1485.8445245291862,1,-14.16,,99.0,1485.84,1485.84
BRAND Paul,1485.81371654223,1,-14.19,,72.0,1485.81,1485.81
SCANLON Ciarán,1485.8093721107587,1,-14.19,,94.0,1485.81,1485.81
RÂPĂ Cristian,1485.772364831579,1,-14.23,,85.0,1485.77,1485.77
Konstantakopoulos Theodoros,1485.7664551316577,1,-14.23,,55.0,1485.77,1485.77
MCARTHUR Hamish,1485.7604578715936,1,-14.24,,25.0,1485.76,1485.76
Gabuldani Soso,1485.7417421803452,1,-14.26,,111.0,1485.74,1485.74
Obregon Tulio,1485.7139066309899,1,-14.29,,123.0,1485.71,1485.71
Dylan Seow Yong Kang,1485.706862874115,1,-14.29,,54.0,1485.71,1485.71
Tasevski Vasil,1485.6944179401023,1,-14.31,,103.0,1485.69,1485.69
Butterworth Samuel,1485.6384978770607,4,-3.59,2.86,54.0,1485.64,1493.32
MEDINA Francisco,1485.6354479939725,1,-14.36,,80.0,1485.64,1485.64
Vezonik Gregor,1485.5930911091457,8,-1.8,4.65,43.0,1485.59,1495.98
Jankhoteli Giga,1485.5752666030721,1,-14.42,,123.0,1485.58,1485.58
Garcia Miracle Salvador,1485.5385879551327,1,-14.46,,58.0,1485.54,1485.54
Meignan Hugo,1485.5338350866443,2,-7.23,1.17,60.5,1485.53,1493.6
BEKMEZ FERHAT,1485.5282388328224,1,-14.47,,97.0,1485.53,1485.53
TALVISALMI Hugo,1485.4692352418979,1,-14.53,,95.0,1485.47,1485.47
Svub Ondrej,1485.4618494981814,2,-7.27,2.46,41.5,1485.46,1490.99
Esparta Frade Andoni,1485.4238685245668,3,-4.86,6.9,48.33,1485.42,1502.75
Raimond Leusca,1485.4121224067678,1,-14.59,,65.0,1485.41,1485.41
Malosti Luca,1485.4019904370007,2,-7.3,0.42,74.0,1485.4,1492.99
NOEL-BAKER Ioannis-Filippos,1485.400229037715,1,-14.6,,118.0,1485.4,1485.4
YAO JINWEI,1485.3896162444526,3,-4.87,5.49,41.0,1485.39,1495.09
MONSTAVICIUS Vaidotas,1485.360203491182,1,-14.64,,73.0,1485.36,1485.36
AU Stanley,1485.3270499990815,1,-14.67,,55.0,1485.33,1485.33
Svub Matej,1485.1869014920187,1,-14.81,,55.0,1485.19,1485.19
Bugneru Marian,1485.149669066479,1,-14.85,,50.0,1485.15,1485.15
GUÐLAUGSSON Gunnar Egill,1485.1289354860587,1,-14.87,,96.0,1485.13,1485.13
Yun Shinyeong,1485.1128759478604,3,-4.96,2.25,25.0,1485.11,1495.9
JOHNSON Joseph,1485.1020878331506,1,-14.9,,55.0,1485.1,1485.1
Bouyoud Mathieu,1485.0822168564298,4,-3.73,7.79,42.0,1485.08,1502.13
Andreou Andreas,1485.079930775558,1,-14.92,,78.0,1485.08,1485.08
Poplavskiy Stanislav,1485.0738640939642,5,-2.99,6.51,36.6,1483.62,1506.0
Deutschmann Sandro,1485.0716690273734,6,-2.49,1.27,48.5,1485.07,1498.89
Sanders George,1485.0188523316622,2,-7.49,3.82,89.5,1485.02,1489.81
FATANI Yousef,1485.0020751199256,1,-15.0,,62.0,1485.0,1485.0
Rus Bogdan,1484.948112750451,1,-15.05,,38.0,1484.95,1484.95
Bosco Francesco,1484.947128551416,3,-5.02,5.92,53.0,1484.95,1499.82
Széll Dömötör,1484.8847686363933,1,-15.12,,73.0,1484.88,1484.88
ONYANGO Emmanuel,1484.7884727785768,1,-15.21,,97.0,1484.79,1484.79
Rapa Darius,1484.7303688367726,2,-7.63,2.13,61.0,1484.73,1493.87
Rant Blaz,1484.71263763861,2,-7.64,3.1,45.5,1484.71,1494.55
Lovenjak Sudar Zan,1484.6922066713496,8,-1.91,6.77,41.5,1484.69,1511.28
Antoun Emile Georges,1484.673930573928,2,-7.66,1.36,14.5,1484.67,1493.3
SHAIKH Ajij,1484.6549713811878,2,-7.67,0.12,61.0,1484.65,1492.24
HELGASON Sólon Thorberg,1484.646376828994,1,-15.35,,88.0,1484.65,1484.65
Petrovski Dejan,1484.5524015690107,1,-15.45,,47.0,1484.55,1484.55
Sedevi Imre,1484.5517790033543,1,-15.45,,79.0,1484.55,1484.55
Freyria Edrick,1484.546857597543,1,-15.45,,52.0,1484.55,1484.55
Proske Lars,1484.5372756158422,1,-15.46,,47.0,1484.54,1484.54
Carnati Stefano,1484.5162703807418,16,-0.97,5.31,46.94,1482.73,1506.64
CANO BLAZQUEZ Javier,1484.3139431472553,3,-5.23,3.17,62.33,1484.31,1495.43
Foroughian Radin,1484.2990571367225,4,-3.93,4.09,68.5,1482.16,1493.3
RAPA Darius,1484.2734235399457,3,-5.24,4.1,49.67,1484.27,1496.94
Tilley Luke,1484.116626435656,2,-7.94,2.84,43.5,1484.12,1490.05
Mennell Joshua,1484.0586680386518,2,-7.97,0.17,85.0,1484.06,1492.15
Schweiger Christoph,1483.9036656912483,2,-8.05,3.44,57.0,1483.9,1494.39
HO Sin-fai,1483.8564364778467,2,-8.07,5.4,26.0,1483.86,1495.74
Conrad Mathias,1483.8181516856218,2,-8.09,2.81,54.5,1483.82,1489.92
Vanhee Siebe,1483.801768669819,2,-8.1,1.9,33.0,1483.8,1490.56
Andreoli Federico,1483.7495767931066,3,-5.42,4.63,51.0,1483.75,1489.72
PARK Sunghoon,1483.6761780559855,2,-8.16,1.12,69.0,1483.68,1491.05
Vassilev Vasil,1483.6244277218386,3,-5.46,2.98,72.67,1483.62,1491.6
Bakhmet-Smolenskyi Illia,1483.5777758754048,3,-5.47,4.88,77.67,1483.58,1491.66
Raksachat Thattana,1483.4188754625666,2,-8.29,0.3,58.0,1483.42,1491.92
Moroder Rudi,1483.4093571500844,7,-2.37,5.69,44.57,1473.74,1492.01
LOK Wan Tong,1483.3071605579798,2,-8.35,0.43,61.0,1483.31,1491.35
Kolevski Emiliyan,1483.2400638996526,2,-8.38,0.03,62.5,1483.24,1491.6
HAN MINSUNG,1483.2399125694087,4,-4.19,1.18,67.5,1483.24,1497.15
LAPORTE Corentin,1483.2100466309194,3,-5.6,1.41,65.0,1483.21,1496.01
Barraclough Brandon,1483.2094770003032,2,-8.4,2.09,30.0,1483.21,1490.12
MYRONENKO Mykyta,1483.1962675846394,2,-8.4,4.0,73.5,1483.2,1488.77
Pare Maxim,1483.1942070931827,2,-8.4,3.43,95.5,1483.19,1489.17
Kern Gabriel,1483.1199461090685,2,-8.44,0.42,89.0,1483.12,1491.86
Clair Nathan,1483.1097649721546,2,-8.45,3.05,63.5,1483.11,1493.71
Iida Yuzuru,1483.1079001194082,4,-4.22,4.82,23.5,1483.11,1502.33
PILEHFOROUSHAN Alireza,1483.0315834965725,2,-8.48,0.57,68.0,1483.03,1491.11
Novitskiy Yury,1482.9478014695255,2,-8.53,0.07,32.5,1482.95,1491.52
Gouveia Anderson,1482.9046046944522,2,-8.55,1.36,30.0,1482.9,1492.42
Lee Donggun,1482.8567615772258,3,-5.71,0.98,26.67,1482.86,1494.67
WALMSLEY Joseph,1482.7964119228527,2,-8.6,0.23,62.5,1482.8,1491.56
Falah Saleh  Bassam,1482.6836558988948,2,-8.66,3.33,15.0,1482.68,1488.98
Tribout Adrien,1482.6357627533864,6,-2.89,5.7,37.17,1479.45,1495.74
Zilinskiy Oleksandr,1482.609356659909,2,-8.7,0.0,46.5,1482.61,1491.3
IASI HANADA Rodrigo,1482.5409637258786,2,-8.73,1.28,51.5,1482.54,1490.37
Topishko Sergii,1482.5032706345162,3,-5.83,3.45,74.67,1482.5,1490.3
Macià Llobet Lluc,1482.4676900085162,2,-8.77,4.1,68.5,1482.47,1494.13
NI GUOQING,1482.4337794273818,2,-8.78,0.54,46.5,1482.43,1491.6
Shin Joonha,1482.1351875525052,3,-5.95,4.18,41.67,1482.14,1498.87
Graham Owen,1482.115766992579,3,-5.96,1.07,25.33,1482.12,1493.11
MORENO MONTOYA Jair Octavio,1481.9097198211148,2,-9.05,2.94,70.5,1481.91,1488.88
O'Neill Michael,1481.805420567831,3,-6.06,5.35,71.67,1481.81,1499.78
Kang Timothy,1481.643223810825,8,-2.29,4.76,56.38,1481.07,1493.9
Lamberechts Lowie,1481.6156235472322,2,-9.19,1.56,71.5,1481.62,1491.91
Gray Robin,1481.604239109226,2,-9.2,0.87,60.0,1481.6,1490.19
Hashemzadeh Khosro,1481.5276025719056,3,-6.16,2.79,70.0,1481.53,1491.92
Boondech Teeraphon,1481.5133820166443,3,-6.16,3.99,68.0,1481.51,1491.78
MacDougall Jack,1481.4624437335412,5,-3.71,5.18,54.0,1481.46,1494.52
HU JUNZHE,1481.4180996466366,4,-4.65,6.09,34.75,1481.42,1503.89
SANGZHU NIMA,1481.326142564641,2,-9.34,1.31,47.5,1481.33,1491.59
SHACHAM Shaked,1481.3116848586028,2,-9.34,0.41,71.0,1481.31,1490.37
Fernandez Raphael,1481.224317637214,2,-9.39,4.19,36.5,1481.22,1487.65
Pilpel Yarden,1481.1713548115708,2,-9.41,4.84,96.5,1481.17,1487.17
CHEN YONGCHEN,1481.0898480540257,6,-3.15,4.74,54.33,1481.09,1499.27
BianBa ZhaXi,1481.0655500185164,2,-9.47,2.53,31.5,1481.07,1488.74
Ercan Rafet Serkan,1481.0581959265612,2,-9.47,2.38,35.0,1481.06,1492.21
Johnson Alex,1481.0447137122158,4,-4.74,1.77,48.0,1481.04,1496.3
Johansonn Anton,1480.783695670081,2,-9.61,0.03,80.5,1480.78,1490.41
Damasco Joshua,1480.7699851865273,2,-9.62,0.41,48.5,1480.77,1490.1
Skof Miha,1480.7617293288997,2,-9.62,0.06,53.0,1480.76,1490.42
JENKINS James,1480.7057973738147,2,-9.65,0.02,49.0,1480.71,1490.34
PRESKAR Milan,1480.6321029993123,3,-6.46,4.63,66.67,1480.63,1488.2
Chang Chia Chu,1480.5806016947704,2,-9.71,0.7,23.5,1480.58,1490.78
Wagner Roland,1480.5636626234084,3,-6.48,5.37,30.0,1480.56,1499.68
Georges Diab Elias,1480.4459397919318,2,-9.78,1.3,15.5,1480.45,1491.15
Lefevre Ludovic,1480.429632825676,5,-3.91,3.24,36.2,1480.43,1493.49
Lee Changhyon,1480.3556311984412,3,-6.55,4.85,26.0,1480.36,1498.85
Muran Dalibor,1480.2441919990636,2,-9.88,0.82,49.0,1480.24,1489.54
O'NEILL Michael,1480.2044567376352,2,-9.9,0.83,78.0,1480.2,1489.51
Berezoski André,1480.1833795198233,6,-3.3,5.83,42.5,1477.04,1495.89
SONG HUALONG,1480.0822816398704,2,-9.96,1.29,81.5,1480.08,1489.13
Labarge Dominic,1479.953542790034,3,-6.68,2.92,45.67,1479.95,1494.83
Akbar Huda Wardana,1479.9144856713788,3,-6.7,4.31,24.67,1479.91,1489.57
Bokhari Hafzanizam,1479.8317723401215,5,-4.03,4.47,52.6,1479.83,1498.41
KhodaeiDamerchidarsi Mojtaba,1479.791493088576,2,-10.1,0.03,82.0,1479.79,1489.92
Jo Wan Jae,1479.7754751341322,3,-6.74,1.95,26.67,1479.78,1495.51
HO FOGANHOLO Felipe,1479.750605629515,4,-5.06,5.66,55.0,1479.75,1490.84
Arnel Iisager Bjørn,1479.6129374484644,2,-10.19,0.22,67.0,1479.61,1489.65
Gonzalez Abarca Jesus Alberto,1479.5597132401922,3,-6.81,2.85,66.33,1479.56,1496.48
BAUDRAND Victor,1479.4960912997547,6,-3.42,2.45,48.17,1479.5,1497.91
Kalashnikov  Evgenii,1479.4827378683265,2,-10.26,1.7,80.0,1479.48,1488.54
Pobe Katleho,1479.4685865069093,2,-10.27,2.02,63.5,1479.47,1488.3
Serlachius Fredrik,1479.4044572351404,12,-1.72,3.61,58.58,1475.89,1500.54
Nilssen John Henry,1479.1109886253523,5,-4.18,5.11,40.2,1479.11,1492.61
Batsenko Roman,1479.0669061691813,2,-10.47,1.62,84.5,1479.07,1490.68
