name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Rusev Nikolay,1505.1305103086906,12,0.43,7.77,45.0,1493.01,1516.24
Tusnády  Nimród Sebestyén,1505.128516999494,6,0.85,3.87,61.83,1494.6,1505.13
RUBTSOV Aleksey,1505.1079120792367,2,2.55,3.8,15.0,1505.11,1505.24
Kazbekov Serik,1505.0742928143918,2,2.54,3.28,24.5,1500.22,1505.07
Chae Sungjoon,1505.0727918053208,5,1.01,5.64,19.6,1493.92,1505.07
Schilling Levin,1505.0544630403072,2,2.53,6.57,35.0,1505.05,1507.17
LOVENJAK SUDAR Zan,1505.037647215123,1,5.04,,25.0,1505.04,1505.04
Linacisoro Molina Mikel Asier,1505.0185795655611,13,0.39,6.11,44.92,1471.81,1505.02
Ratajczak Philip,1504.9925930274694,2,2.5,17.78,12.0,1504.99,1515.07
Fisher Daniel,1504.915788567487,2,2.46,7.73,18.5,1496.99,1504.92
INTRACHUPONGSE Ardch,1504.914079089816,4,1.23,10.21,33.5,1504.91,1518.64
Arriagada Krüger Elias,1504.90992216547,12,0.41,4.84,44.83,1496.67,1509.01
Barron Charles,1504.8715649980995,9,0.54,7.64,27.56,1491.57,1511.08
KLEESATTEL Max,1504.7240661574617,5,0.94,9.44,23.6,1494.98,1512.92
KATZ Yonatan,1504.5589824084163,1,4.56,,37.0,1504.56,1504.56
Pringle Ethan,1504.5371706737183,6,0.76,7.3,21.0,1504.04,1512.86
Bloem Thorben Perry,1504.420299378882,1,4.42,,25.0,1504.42,1504.42
Fujiwaki Yuji,1504.2526389055697,2,2.13,11.21,17.0,1504.25,1510.05
Pope James,1504.2188772544953,12,0.35,6.9,35.08,1493.88,1519.7
Hibino Ryosuke,1504.1486664786325,1,4.15,,21.0,1504.15,1504.15
GRÜNENFELDER Nino,1504.1323178650616,1,4.13,,27.0,1504.13,1504.13
Pekarev Mikhail,1504.0323948294915,3,1.34,9.47,26.33,1500.61,1511.78
Romšak Timotej,1503.9935833590923,2,2.0,10.78,15.5,1503.99,1509.62
Aan Aviansyah,1503.9708637899835,1,3.97,,29.0,1503.97,1503.97
BAUDRAND Oscar,1503.8669528821601,5,0.77,8.62,31.4,1483.64,1503.87
Chmiala Adrian,1503.7734484533657,1,3.77,,30.0,1503.77,1503.77
Musselbrook Tony,1503.5678129588164,1,3.57,,25.0,1503.57,1503.57
Sennelöv Henrik,1503.518432508708,1,3.52,,27.0,1503.52,1503.52
RAMADHAN Ravianto,1503.4987428255465,1,3.5,,27.0,1503.5,1503.5
AUERSPERG Ilja,1503.232663591425,1,3.23,,41.0,1503.23,1503.23
Meral Julien,1503.1971151096134,14,0.23,9.48,18.0,1496.59,1517.94
OMATA Shion,1503.1517051405774,1,3.15,,50.0,1503.15,1503.15
Dutray Mathieu,1503.0676544268279,1,3.07,,26.0,1503.07,1503.07
Schmieg Stefan,1502.9072884947825,2,1.45,12.33,40.5,1492.73,1502.91
Biagini Pietro,1502.8485130759075,1,2.85,,54.0,1502.85,1502.85
Chuat Dylan,1502.8106548377907,3,0.94,6.05,45.67,1493.97,1502.81
Bono Michele,1502.80955170444,1,2.81,,47.0,1502.81,1502.81
Fitzgerald David,1502.7225910499626,1,2.72,,31.0,1502.72,1502.72
ANDRADA JIMENEZ Daniel,1502.663157385025,1,2.66,,28.0,1502.66,1502.66
Nytorp Tomi,1502.661271609708,1,2.66,,28.0,1502.66,1502.66
Marsella Diego Martín,1502.6603292228313,1,2.66,,28.0,1502.66,1502.66
STRANIK Martin,1502.6256102068287,1,2.63,,37.0,1502.63,1502.63
KURIC Peter,1502.5683027568214,1,2.57,,43.0,1502.57,1502.57
COLLIN Nicolas,1502.5668078446809,4,0.64,10.64,23.25,1493.66,1505.46
KONISHI Katsura,1502.498074455441,1,2.5,,43.0,1502.5,1502.5
Lopez Valdez Hector,1502.4917402536769,2,1.25,3.12,60.0,1499.04,1502.49
O'Rourke Michael,1502.3428533079953,12,0.2,7.53,20.83,1500.57,1514.63
Radics Attila Zsombor,1502.2470978684935,3,0.75,6.04,58.33,1502.25,1508.38
Gerhardt Luis,1502.1286381379514,1,2.13,,30.0,1502.13,1502.13
Toozandehjani Hamidreza,1502.0100689822386,1,2.01,,32.0,1502.01,1502.01
Leuoth Felix,1501.9297833242179,1,1.93,,17.0,1501.93,1501.93
DOHI Keita,1501.9248739578022,2,0.96,21.05,10.0,1501.92,1515.85
TRANDAFIR Lucas,1501.902868095973,1,1.9,,45.0,1501.9,1501.9
Flueraru Dragos Gabriel,1501.8494159738875,1,1.85,,39.0,1501.85,1501.85
POSCH Jan-Luca,1501.8406135327173,2,0.92,7.95,43.0,1501.84,1506.54
Stepanov Alexander,1501.7724506371287,1,1.77,,26.0,1501.77,1501.77
Tekles Martin,1501.6879367394704,1,1.69,,41.0,1501.69,1501.69
TOPISHKO Sergii,1501.679283321885,1,1.68,,25.0,1501.68,1501.68
De Leeuw Ricardo,1501.6085926577293,1,1.61,,15.0,1501.61,1501.61
Grupper Jesse,1501.523689653692,10,0.15,7.14,53.4,1477.22,1501.52
Sherman Cuevo Nicolas,1501.5202033499722,1,1.52,,27.0,1501.52,1501.52
GRUBER Raffael,1501.471140033802,2,0.74,4.47,44.0,1501.47,1503.9
Farah Borja,1501.4505444846698,1,1.45,,38.0,1501.45,1501.45
De Las Salas Leonel,1501.4349821294272,1,1.43,,31.0,1501.43,1501.43
Tobiassen Tomas Midtun,1501.389174628861,1,1.39,,17.0,1501.39,1501.39
Diaz Joseph,1501.368117559402,3,0.46,4.27,29.33,1497.93,1503.32
Okano Hiroshi,1501.35952375413,4,0.34,3.97,29.0,1494.17,1501.36
Lee Dohyun,1501.3229241353379,2,0.66,8.36,39.5,1494.75,1501.32
VON FREIER Lasse,1501.239440222179,1,1.24,,47.0,1501.24,1501.24
Högström Magnus,1501.229544375271,1,1.23,,18.0,1501.23,1501.23
Takahashi Keenan,1501.2293358681504,1,1.23,,25.0,1501.23,1501.23
PHILLIPS Nathan,1501.1320810827444,4,0.28,5.46,23.0,1498.21,1506.05
SUGIMOTO Rei,1501.1165356044423,5,0.22,11.75,19.4,1499.3,1514.55
FIDEL Ido,1501.090678172726,2,0.55,7.0,39.0,1495.59,1501.09
Barth Solomon,1500.9408899437997,3,0.31,2.97,25.0,1500.94,1503.79
Jaggi Martin,1500.879565552255,9,0.1,6.48,19.89,1500.88,1518.97
Ozun Clement,1500.8358594796687,1,0.84,,35.0,1500.84,1500.84
Hoarau Didier,1500.8144098571083,6,0.14,7.1,20.0,1494.19,1506.54
Zazulin Evgenii,1500.770008311762,2,0.39,9.52,30.5,1493.65,1500.77
Jelonek Pawel,1500.6980198464478,1,0.7,,33.0,1500.7,1500.7
Xiberras Joseph,1500.6590601196315,2,0.33,6.29,55.0,1500.66,1504.78
Nigmanov Zufar,1500.6153381584866,1,0.62,,25.0,1500.62,1500.62
Dyakonov  Kirill,1500.58901612108,2,0.29,2.3,21.0,1500.59,1501.92
SCHRITTWIESER Julian,1500.5734006265736,1,0.57,,49.0,1500.57,1500.57
BAUDRAND Victor,1500.4886492792384,1,0.49,,35.0,1500.49,1500.49
Philippe Jonathan,1500.4639872883647,2,0.23,2.51,28.0,1500.46,1502.01
AREZEH Iman,1500.4099718546606,1,0.41,,33.0,1500.41,1500.41
HU JUNZHE,1500.3581050143898,2,0.18,3.04,35.0,1500.36,1502.33
Girard Antoine,1500.2921136162893,1,0.29,,50.0,1500.29,1500.29
TAKATA Tomoaki,1500.258854418099,4,0.06,9.91,20.75,1500.26,1512.3
Butterworth Samuel,1500.2160431516952,1,0.22,,59.0,1500.22,1500.22
Ometz Samuel,1500.1782174232965,1,0.18,,34.0,1500.18,1500.18
Pahati Jaime Amiel,1500.1586423747538,1,0.16,,35.0,1500.16,1500.16
Romanowski Aleksander,1500.1060958835699,3,0.04,2.02,24.67,1497.98,1500.11
Bøe Leo Ketil,1500.1051175384562,1,0.11,,73.0,1500.11,1500.11
HU Junzhe,1500.0652577097312,3,0.02,11.34,22.67,1499.64,1511.16
Schab Piotr,1500.0241950607258,1,0.02,,63.0,1500.02,1500.02
Foroughian Radin,1499.970625756021,5,-0.01,4.81,59.8,1499.97,1508.08
CHAE SUNGJOON,1499.8805748697735,1,-0.12,,31.0,1499.88,1499.88
RIDAL William,1499.8792151542082,3,-0.04,2.8,30.33,1498.4,1501.68
Buys Jordan,1499.8758723197727,1,-0.12,,32.0,1499.88,1499.88
Fidel Ido,1499.6746282692332,3,-0.11,4.9,54.33,1499.67,1505.49
Sviridov Anton,1499.6620512192394,1,-0.34,,32.0,1499.66,1499.66
Hanssens Stephane,1499.6487644583428,6,-0.06,3.56,33.33,1494.65,1500.36
KRUDER Jernej,1499.6089228696333,1,-0.39,,29.0,1499.61,1499.61
Kim Hongil,1499.6079135232524,1,-0.39,,28.0,1499.61,1499.61
Hlavacek Jakub,1499.605773080588,1,-0.39,,29.0,1499.61,1499.61
Nagata Nobuyuki,1499.5969684347615,1,-0.4,,18.0,1499.6,1499.6
KÖRNER Jonas,1499.5102851742924,1,-0.49,,45.0,1499.51,1499.51
Struthers Kyle,1499.506341295028,1,-0.49,,18.0,1499.51,1499.51
RAMADHAN RAVIANDI,1499.422484913911,1,-0.58,,39.0,1499.42,1499.42
Winkler Daniel,1499.4214434070461,2,-0.29,2.03,33.5,1498.28,1499.42
Habermann Mats,1499.3978630940499,1,-0.6,,35.0,1499.4,1499.4
BURNINGHAM Jack,1499.3761625884138,1,-0.62,,35.0,1499.38,1499.38
Fojcik Igor,1499.3631182249806,1,-0.64,,47.0,1499.36,1499.36
GRUPPER Jesse,1499.3465020996305,1,-0.65,,37.0,1499.35,1499.35
Halenke Sebastian,1499.292199418849,1,-0.71,,40.0,1499.29,1499.29
Uchida Lucas,1499.2602854403617,15,-0.05,5.7,32.8,1479.2,1504.99
Dechamps Yohann,1499.177771951103,1,-0.82,,20.0,1499.18,1499.18
Baudrand Victor,1499.1732911483477,12,-0.07,5.84,48.0,1499.17,1527.58
Doustarian Arash,1499.0461687845755,1,-0.95,,27.0,1499.05,1499.05
Uznik Timo,1499.0390559090135,1,-0.96,,63.0,1499.04,1499.04
Carretero Cruz Eneko,1499.0040809264608,3,-0.33,10.69,62.33,1489.76,1500.76
Bergant Martin,1498.9426929296533,7,-0.15,9.37,32.71,1495.97,1520.65
Bosley Matt,1498.8554650845915,1,-1.14,,28.0,1498.86,1498.86
TRI RAMADANI PUTRA,1498.8330800252097,1,-1.17,,75.0,1498.83,1498.83
Volf Stepan,1498.7775878854309,1,-1.22,,36.0,1498.78,1498.78
Hobson Mark,1498.7494580725074,2,-0.63,12.88,16.5,1498.75,1508.48
Ridge Noah,1498.737301843656,1,-1.26,,28.0,1498.74,1498.74
Nagel Yannick,1498.6847985577483,2,-0.66,3.23,51.0,1498.68,1501.63
Iagnemma Elias,1498.642780233927,3,-0.45,6.99,38.33,1498.64,1507.1
Winter Jonas,1498.591924687718,4,-0.35,0.51,20.0,1498.34,1499.24
MACDOUGALL Jack,1498.573184535252,1,-1.43,,55.0,1498.57,1498.57
MARTIN Nathan,1498.5118318531424,2,-0.74,9.37,40.0,1498.51,1505.88
HIBBELER Simon,1498.4317864617021,1,-1.57,,40.0,1498.43,1498.43
Vidi Pietro,1498.4069176353278,3,-0.53,3.35,58.33,1495.58,1499.45
Oberdorfer Anselm,1498.3714104283047,1,-1.63,,42.0,1498.37,1498.37
Colombo Davide Marco,1498.3457472019675,2,-0.83,0.15,56.0,1498.35,1499.28
RAMADHAN Raviandi,1498.3419776394817,1,-1.66,,37.0,1498.34,1498.34
Ouriques Jean,1498.311676986232,4,-0.42,3.68,38.0,1493.25,1498.31
Senbongi Yosuke,1498.2886330060437,5,-0.34,10.39,22.0,1480.06,1498.29
Shaferov Sergei,1498.280061277426,4,-0.43,8.61,22.0,1495.01,1506.93
Nikiforovez Andrei,1498.2266861784685,2,-0.89,4.35,24.0,1496.04,1498.23
Huang ZhouWen,1498.2202504945585,3,-0.59,7.81,23.0,1495.35,1504.88
Fakirianov Dmitrii,1498.2200180857717,3,-0.59,10.82,31.33,1496.55,1508.91
Buhl Nikolai,1498.17241517651,1,-1.83,,21.0,1498.17,1498.17
ZAHARIA Alexandru-Florian,1498.0718285871117,2,-0.96,5.39,51.0,1495.23,1498.07
Muller Josh,1498.0656625111963,3,-0.64,5.12,21.67,1498.07,1504.46
Aufschnaiter Andreas,1498.0536568050964,1,-1.95,,34.0,1498.05,1498.05
Vancraeynest Ties,1497.999835126024,1,-2.0,,63.0,1498.0,1498.0
Tomatis Giorgio,1497.9639902753413,1,-2.04,,79.0,1497.96,1497.96
Jalmain Sebastien,1497.9452432623564,7,-0.29,6.12,28.86,1483.51,1498.0
KOTAR Matic,1497.9052153635434,1,-2.09,,57.0,1497.91,1497.91
WIMMER Julian,1497.9042104965788,1,-2.1,,57.0,1497.9,1497.9
Chrastina Andrej,1497.8644700139357,1,-2.14,,38.0,1497.86,1497.86
Dzyubyak Yuriy,1497.863713525076,1,-2.14,,38.0,1497.86,1497.86
Szekely Gabor,1497.8171665279083,3,-0.73,7.99,23.33,1497.82,1506.91
RICHARDSON Zach,1497.8117083087616,2,-1.09,3.06,40.0,1497.81,1501.07
Brandenburger Jonas,1497.8101589031253,1,-2.19,,51.0,1497.81,1497.81
Shoprin Alexander,1497.8061494550768,1,-2.19,,24.0,1497.81,1497.81
Gaona Lucas,1497.7701334868382,2,-1.11,5.88,35.0,1497.77,1503.05
WAGNER Christian,1497.7508814596192,1,-2.25,,49.0,1497.75,1497.75
SCANLON Ciarán,1497.7437025016968,1,-2.26,,41.0,1497.74,1497.74
Roche Sylvain,1497.7160758893297,3,-0.76,4.66,24.67,1497.72,1503.85
Jakob Yan,1497.7136214596135,1,-2.29,,71.0,1497.71,1497.71
Krynetskyi Oleksii,1497.6895808756353,1,-2.31,,46.0,1497.69,1497.69
Chiam Kai Chen Asher Gavin,1497.647886512182,4,-0.59,7.24,26.5,1497.65,1506.62
Lechaptois Clément,1497.6321614830913,5,-0.47,5.36,26.6,1497.63,1506.69
Budnik Vladislav,1497.5542770368666,1,-2.45,,38.0,1497.55,1497.55
Wechsler Or,1497.519756774458,1,-2.48,,39.0,1497.52,1497.52
SCHENK Filip,1497.4591770355414,4,-0.64,7.48,34.25,1488.26,1497.46
Lenz Maximilian,1497.42147261162,2,-1.29,7.52,74.0,1493.39,1497.42
Toselli Rowan,1497.4203990084309,1,-2.58,,52.0,1497.42,1497.42
Gerland Bastien,1497.417504936727,16,-0.16,7.07,21.38,1484.95,1506.03
Lopata Kevin,1497.3218853069932,3,-0.89,5.9,23.0,1492.65,1499.74
Lee Donggun,1497.2933714936948,4,-0.68,6.49,22.0,1491.49,1499.1
Skinner Cole,1497.2787265881138,1,-2.72,,20.0,1497.28,1497.28
LAPORTE Corentin,1497.236538480925,1,-2.76,,59.0,1497.24,1497.24
WÜRTHNER Tim,1497.2352128619423,1,-2.76,,59.0,1497.24,1497.24
Meyer Albin,1497.217335121177,1,-2.78,,81.0,1497.22,1497.22
Vasko Roman,1497.2163417590575,1,-2.78,,81.0,1497.22,1497.22
Brand Paul,1497.1886356502357,3,-0.94,4.67,63.33,1497.19,1504.4
Bokhari Hafzanizam,1497.051318582181,5,-0.59,10.05,23.0,1487.15,1500.4
Tsumori Akito,1497.0341559890985,2,-1.48,5.13,16.0,1497.03,1502.14
Pare Maxim,1496.9992160785596,4,-0.75,4.06,61.0,1493.26,1497.0
Hasegawa Shinpei,1496.997212975194,2,-1.5,15.74,17.0,1497.0,1509.63
Nakagami Taito,1496.960038867545,1,-3.04,,29.0,1496.96,1496.96
Jaenecke Frank,1496.9315694002717,1,-3.07,,26.0,1496.93,1496.93
Abreu José,1496.8773663733605,1,-3.12,,40.0,1496.88,1496.88
Röck Bernhard,1496.8529999618138,1,-3.15,,36.0,1496.85,1496.85
Dabrundashvili Guram,1496.8025084853748,1,-3.2,,30.0,1496.8,1496.8
NAGEL Yannick,1496.7923590238074,1,-3.21,,39.0,1496.79,1496.79
CHAE Sungjoon,1496.7854549048827,1,-3.21,,39.0,1496.79,1496.79
Ilsaas Suthurst Albert,1496.7637306242336,1,-3.24,,75.0,1496.76,1496.76
Mol Dirk,1496.7069370424663,1,-3.29,,22.0,1496.71,1496.71
Peysakhovich Oleg,1496.6931423397996,1,-3.31,,37.0,1496.69,1496.69
Coretti Manuel,1496.643803000043,2,-1.68,0.73,23.5,1496.64,1497.81
Catari Carlos,1496.6188663560818,2,-1.69,12.48,15.0,1496.62,1507.13
Markert Adam,1496.6029191137904,2,-1.7,8.58,27.5,1492.24,1496.6
Bautista Michael,1496.5624750999232,1,-3.44,,33.0,1496.56,1496.56
Guignard Louis,1496.5547284557085,1,-3.45,,75.0,1496.55,1496.55
Nieuwenhuijsen Michiel,1496.5222990280754,9,-0.39,7.83,21.89,1489.75,1510.21
Satanek David,1496.521570742872,1,-3.48,,34.0,1496.52,1496.52
Hanke Christoph,1496.515452852569,4,-0.87,6.07,37.0,1496.52,1504.14
Taplin Jesse,1496.5062381383239,2,-1.75,4.0,21.5,1495.43,1496.51
HOJER Jan,1496.4378627328979,3,-1.19,11.22,19.33,1492.65,1506.68
MOKROLUSKY Lukas,1496.3795503057372,1,-3.62,,53.0,1496.38,1496.38
Roden Ryan,1496.3698688573336,1,-3.63,,27.0,1496.37,1496.37
Franckaert Lukas,1496.3126350009732,3,-1.23,5.49,34.67,1491.26,1496.31
Morelli Ricardo,1496.2826245081797,1,-3.72,,23.0,1496.28,1496.28
XU ZIQI,1496.2630080857919,1,-3.74,,46.0,1496.26,1496.26
Vályi  Gergő,1496.245176192343,3,-1.25,3.45,74.33,1493.54,1497.14
Gonzalez Abarca Jesus Alberto,1496.2099522697372,1,-3.79,,45.0,1496.21,1496.21
Matamoros Quero Iris Manuel,1496.1990750980608,1,-3.8,,38.0,1496.2,1496.2
HARADA Kai,1496.1959777610143,1,-3.8,,34.0,1496.2,1496.2
COUSINS Matthew,1496.1633092070572,2,-1.92,7.18,31.0,1496.16,1503.16
VARGAS Benjamin,1496.1611056954887,5,-0.77,7.73,34.6,1495.67,1507.61
Cvetkovski Alexander,1496.1523566050812,1,-3.85,,36.0,1496.15,1496.15
Söderin Geir,1496.0540845857677,4,-0.99,9.58,24.25,1482.16,1496.05
Egger Johannes,1496.049912680504,1,-3.95,,77.0,1496.05,1496.05
Grosso Cesar,1496.021256428426,9,-0.44,5.79,33.22,1496.02,1517.49
Hibbeler Simon,1496.0009154897095,5,-0.8,8.31,32.4,1496.0,1514.78
PARKS Dylan,1495.9977744895932,2,-2.0,4.34,42.0,1496.0,1501.07
Gagneux Pascal,1495.9737667975235,8,-0.5,5.09,19.38,1484.1,1495.97
Kim Younghyun,1495.964743473067,2,-2.02,2.75,27.0,1495.96,1496.04
Wingardh Samuel,1495.9184965907184,1,-4.08,,41.0,1495.92,1495.92
DA SILVA Samuel Carlos,1495.895120691588,1,-4.1,,63.0,1495.9,1495.9
Naroska Mauro,1495.861667633435,1,-4.14,,56.0,1495.86,1495.86
Savelyev Konstantin,1495.8240923096926,3,-1.39,6.74,18.0,1495.79,1504.52
Ravlo-Caspersen Per,1495.797263758827,1,-4.2,,91.0,1495.8,1495.8
UZNIK Timo,1495.6433263498113,2,-2.18,5.77,52.0,1495.64,1501.9
Guillén Enrique,1495.6404083940981,1,-4.36,,43.0,1495.64,1495.64
Hyland Callum,1495.584735681907,3,-1.47,10.58,29.0,1495.58,1509.37
Kliuzhau Aliaksandr,1495.5750776439227,1,-4.42,,39.0,1495.58,1495.58
Logunov Nikita,1495.573208247702,1,-4.43,,39.0,1495.57,1495.57
Norum Jakob Heber,1495.5688221337962,1,-4.43,,39.0,1495.57,1495.57
Shemla Yuval,1495.558670639053,14,-0.32,6.58,42.43,1477.56,1497.45
Baxter Adrian,1495.5355717778568,2,-2.23,1.71,29.5,1495.54,1498.97
Bagwell Grady,1495.5063711704684,1,-4.49,,33.0,1495.51,1495.51
Czerwinski Joe,1495.5020601763658,1,-4.5,,33.0,1495.5,1495.5
Vogt Dimitri,1495.4855126973546,8,-0.56,5.89,33.5,1493.99,1504.55
Hardmeier Obed,1495.460431611444,1,-4.54,,41.0,1495.46,1495.46
Eom Seongmin,1495.4190251768034,1,-4.58,,34.0,1495.42,1495.42
Kim Donghyeon,1495.416732247862,1,-4.58,,34.0,1495.42,1495.42
Grünenfelder Nino,1495.4100643785134,8,-0.57,5.09,45.12,1492.95,1506.33
Kalina Alexander,1495.4070778748007,2,-2.3,11.47,18.5,1495.41,1505.82
Isaev Pavel,1495.3840175041685,1,-4.62,,34.0,1495.38,1495.38
Erber Matthias,1495.374659576992,13,-0.36,6.32,32.62,1478.75,1505.88
Baltensperger Luca,1495.2961281499654,1,-4.7,,28.0,1495.3,1495.3
Heydaridolabi Hamed,1495.2545698445279,3,-1.58,1.57,35.33,1495.25,1499.4
Piccolruaz David,1495.2346410863113,2,-2.38,1.46,39.5,1495.23,1498.65
HO FOGANHOLO Felipe,1495.2150774040977,1,-4.78,,45.0,1495.22,1495.22
MUEHRING Luke,1495.211929691265,1,-4.79,,45.0,1495.21,1495.21
Jankhoteli Giga,1495.207130437142,1,-4.79,,48.0,1495.21,1495.21
Mitsev Matey,1495.195445899258,1,-4.8,,93.0,1495.2,1495.2
Mohammad Sapri Ashraf,1495.1860183903582,2,-2.41,6.52,28.0,1495.19,1502.2
Satarkar Tuhin Vikas,1495.1740777331681,1,-4.83,,31.0,1495.17,1495.17
Wientjes Florian,1495.1506639982097,1,-4.85,,46.0,1495.15,1495.15
Michurov Nikolai,1495.0816118142177,2,-2.46,3.84,35.5,1495.08,1500.26
Suter Alejo,1494.9726381362127,1,-5.03,,91.0,1494.97,1494.97
Mitin Konstantin,1494.9532455157537,3,-1.68,1.41,36.0,1494.95,1498.47
Janse van Rensburg Mel,1494.9300700642857,2,-2.53,4.57,83.0,1494.23,1494.93
RODRIGUEZ Matthew,1494.8114268394124,1,-5.19,,57.0,1494.81,1494.81
ZIETEK Jakub,1494.8085131215744,1,-5.19,,57.0,1494.81,1494.81
YUN SHINYEONG,1494.7733381131422,2,-2.61,3.49,57.0,1494.77,1494.92
Bogeschdorfer Lawrence,1494.7252100740664,2,-2.64,8.56,80.0,1494.73,1503.41
Santoni Alessandro,1494.7167398798779,1,-5.28,,35.0,1494.72,1494.72
Urbina Jonathan,1494.6496736150668,1,-5.35,,45.0,1494.65,1494.65
Rest Stephan,1494.628790201441,2,-2.69,12.73,68.0,1488.31,1494.63
Yanev Aiden,1494.5820334294676,2,-2.71,0.07,71.0,1494.58,1497.24
Mardashov Anton,1494.5639678361601,2,-2.72,5.75,22.5,1493.22,1494.56
Hashemzadeh Khosro,1494.5459285348084,2,-2.73,4.22,42.0,1494.55,1500.26
Bétrisey Louis,1494.5326744227164,1,-5.47,,43.0,1494.53,1494.53
Strommer Soma,1494.5316625131393,5,-1.09,3.94,47.6,1491.56,1495.72
Tiukuvaara Ville,1494.5296068232876,1,-5.47,,27.0,1494.53,1494.53
KIM Hong il,1494.5181919102872,1,-5.48,,63.0,1494.52,1494.52
Campos Salvador Arturo,1494.5032918599284,1,-5.5,,23.0,1494.5,1494.5
Carvalho Eduardo,1494.497745046943,1,-5.5,,35.0,1494.5,1494.5
Mignon Olivier,1494.4783020906332,1,-5.52,,24.0,1494.48,1494.48
Moroder Rudi,1494.451722558909,1,-5.55,,26.0,1494.45,1494.45
Milburn Nicholas,1494.4163117353014,2,-2.79,5.27,28.0,1493.48,1494.42
Cai LuYuan,1494.4034538028677,1,-5.6,,22.0,1494.4,1494.4
Matveenko Yegor,1494.3990858674797,1,-5.6,,22.0,1494.4,1494.4
Tomas Nichol,1494.3634745958443,1,-5.64,,71.0,1494.36,1494.36
Kern Gabriel,1494.3473214368191,1,-5.65,,93.0,1494.35,1494.35
Tiupyshev Sergei,1494.3059852309768,1,-5.69,,41.0,1494.31,1494.31
Garbov Kalin,1494.2872017931015,1,-5.71,,41.0,1494.29,1494.29
O'FRANCIA Quinn,1494.2543490001717,1,-5.75,,38.0,1494.25,1494.25
Cujes Nejc,1494.2531309988353,2,-2.87,4.06,25.0,1494.25,1494.26
Piiroinen Ilmari,1494.2352711266756,1,-5.76,,97.0,1494.24,1494.24
Lamb Andrew,1494.1634428861296,8,-0.73,7.14,27.38,1494.16,1505.8
Poplavskiy Stanislav,1494.0692568042505,1,-5.93,,36.0,1494.07,1494.07
Jung Markus,1494.055175913601,1,-5.94,,25.0,1494.06,1494.06
Jordan Jarred,1494.0485338121591,1,-5.95,,45.0,1494.05,1494.05
Marchionne Danilo,1494.046305776853,1,-5.95,,45.0,1494.05,1494.05
Musich Vladimir,1494.002899749689,2,-3.0,6.01,27.0,1492.75,1494.0
Hoshina Hirotaro,1493.975691419141,1,-6.02,,33.0,1493.98,1493.98
SEO Sungbo,1493.9339946675802,1,-6.07,,46.0,1493.93,1493.93
Bakhmet-Smolenskyi Illia,1493.9122836315123,1,-6.09,,85.0,1493.91,1493.91
YAO JINWEI,1493.8915488158991,2,-3.05,6.25,41.5,1493.89,1501.36
TUSNÁDY  Nimród Sebestyén,1493.8828879475868,1,-6.12,,69.0,1493.88,1493.88
SHEMLA Yuval,1493.8466260824148,2,-3.08,6.31,33.5,1492.46,1493.85
Vila Tomas,1493.8399163238564,1,-6.16,,25.0,1493.84,1493.84
Bin Mohd Zulkifli Muhammad Taqiuddin,1493.826469251417,1,-6.17,,39.0,1493.83,1493.83
STIPEK Jan,1493.8231582909068,1,-6.18,,59.0,1493.82,1493.82
Petrescu Catalin,1493.7313597589327,1,-6.27,,38.0,1493.73,1493.73
Pino León,1493.7232018684779,1,-6.28,,96.0,1493.72,1493.72
Gosso Alessio,1493.6854782831365,1,-6.31,,28.0,1493.69,1493.69
Goodacre Joe,1493.6197920986592,5,-1.28,4.97,31.2,1493.62,1504.1
Bunker Dalton,1493.6086663118251,1,-6.39,,23.0,1493.61,1493.61
AUEAREECHIT Auswin,1493.5827311698947,1,-6.42,,51.0,1493.58,1493.58
Thomas Jonathan,1493.5794853004709,1,-6.42,,37.0,1493.58,1493.58
FU JIAHAO,1493.5782540100652,1,-6.42,,51.0,1493.58,1493.58
Adolph Samuel,1493.5048381649744,2,-3.25,2.6,22.0,1493.5,1498.59
Aksu Berkan,1493.4365918899605,1,-6.56,,34.0,1493.44,1493.44
Yosefi Mohammadsadegh,1493.429563514072,1,-6.57,,34.0,1493.43,1493.43
Akhtar Dayan,1493.319868073607,4,-1.67,10.77,39.5,1487.28,1502.19
Ivanov Sergey,1493.301685314245,1,-6.7,,23.0,1493.3,1493.3
De Charmony Benjamin,1493.2893365507,1,-6.71,,43.0,1493.29,1493.29
SCHWEIGER Christoph,1493.2285775843677,4,-1.69,10.24,24.75,1492.05,1507.86
Konecny Jakub,1493.2213113844289,4,-1.69,5.84,35.0,1491.36,1496.94
Calvente Santana Nazaret,1493.2196143755752,2,-3.39,8.27,43.0,1490.76,1493.22
O'NEILL Michael,1493.2086352353542,3,-2.26,5.36,49.67,1489.32,1495.22
SIMONEN Tuukka,1493.2072011163893,1,-6.79,,71.0,1493.21,1493.21
Cicconi Fernando Javier,1493.1581529895077,1,-6.84,,48.0,1493.16,1493.16
Pribil Jiri,1493.1247799047767,2,-3.44,2.01,38.0,1493.12,1495.14
O Raw Juan,1493.0854262873731,1,-6.91,,23.0,1493.09,1493.09
Bell Lars,1493.0627605733182,1,-6.94,,26.0,1493.06,1493.06
Molchanov Alexey,1493.061103855605,2,-3.47,2.1,37.5,1493.06,1495.04
Dory Ian,1493.047721947491,10,-0.7,5.55,24.5,1482.01,1493.64
Kuric Peter,1493.0382996328303,5,-1.39,6.54,61.0,1483.61,1497.69
