name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
WIMMER Julian,AUT,11,44.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,4,4,X,2,X,3,X,X
CHON Jongwon,KOR,12,34.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,2,2,1,X,X
COLLIN Nicolas,BEL,13,34.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,2,X,X,3,1,X,X
LEMAGNER Thomas,FRA,14,34.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,6,4,X,X
VAN DUYSEN Hannes,BEL,15,29.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,X,2,X,1
ARRIAGADA KRÜGER Elias,GER,16,29.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,4,X,1,X,3
SARTIRANA Nicolò,ITA,17,19.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,1,X,2,X,X,X,X
CLÉMENCE Julien,SUI,18,19.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,1,X,X,X,3,X,X
FIDEL Ido,ISR,19,19.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,2,X,2,X,X,X,X
VON FREIER Lasse,GER,20,19.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,4,X,1,X,X,X,X
TRANDAFIR Lucas,GER,21,19.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,3,X,2,X,X,X,X
SUGIMOTO Rei,JPN,22,19.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,X,3,X,X
WÜRTHNER Tim,GER,23,9.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,X,X,X,X
KLEESATTEL Max,GER,24,9.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,5,X,X,X,X,X,X
FAVOT Leo,FRA,25,0,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,X,X,X,X,X
