name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
MORONI Camilla,ITA,12,44.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,X,7,7,X,2
ZHANG Yuetong,CHN,13,39.6,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,2,X,1,X,4
CALLIET Agathe,FRA,14,39.5,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,2,X,3,X,3,X,1
RICHARDSON Madison,CAN,15,29.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,2,X,X,X,1,X,2
EDWARDS Emma,GBR,16,29.7,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,2,X,X,X,3
MACIÀ MARTÍN Geila,ESP,17,29.5,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,4,X,X,X,1,X,3
Giacani Stella,ITA,18,29.4,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,X,X,3,X,5
TESIO Giorgia,ITA,18,29.4,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,4,X,X,X,3,X,2
Saurel Lucile,FRA,20,29.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,3,X,X,X,2,X,5
DAZIANO Irina,ITA,21,19.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,3,X,X,X,1,X,X
TARKUS Lucija,SLO,21,19.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,3,X,X,X,1,X,X
MURAKOSHI Kaho,JPN,23,19.6,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,4,X,X,X,2,X,X
KOBETS Anastasiia,UKR,24,19.5,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,5,X,X,X,2,X,X
