name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
DEBEVEC Katja,SLO,11,44.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,1,X,1
CALLIET Agathe,FRA,11,44.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,X,X,2,X,1
NONAKA Miho,JPN,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,2,X,X,X,1,X,1
EDWARDS Emma,GBR,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,1,X,X,X,2,X,1
SEO Chaehyun,KOR,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,2,X,1
BUCKLEY Jennifer Eucharia,SLO,16,44.7,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,3,X,X,X,2,X,1
MCNEICE Erin,GBR,16,44.7,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,3,X,X,X,2,X,1
ELHADJ MIMOUNE Selma,FRA,18,44.6,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,5,2,X,X,X,1,X,1
ABRIAT Lily,FRA,19,34.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,X,X,1
CLARK Adriene Akiko,USA,20,34.6,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,4,3,X,X,X,2,X,X
KOBETS Anastasiia,UKR,21,34.5,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,6,6,X,X,X,X,X,1
YOKOYAMA Sofya,SUI,22,29.3,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,X,2,X,7,X,X,X,1
Apel Anna Maria,GER,23,29.0,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,X,8,X,X,X,4,X,1
MURAKOSHI Kaho,JPN,24,24.3,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,8,6,X,X,X,X,X,X
