name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change
Zijlstra Vera,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,22.0,1531.695017295399,1534.3362394343856,2.6412221389865396
Lapshina Evgeniya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,23.0,1527.2190056167515,1529.409909535693,2.190903918941665
Zaikina Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,23.0,1500.5135577644,1503.8660143270556,3.3524565626555596
Hafsaas Tina Johnsen,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,24.0,1460.1297056648043,1464.5641574239548,4.434451759150471
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,24.0,1465.0014658677228,1469.232540528778,4.231074661055004
Kura Nanako,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,25.0,1531.7383594879361,1532.4459803762984,0.7076208883623705
Kuzmenko Irina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,25.0,1504.0553099130009,1505.9672658284703,1.911955915469423
Ebner Andrea,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,26.0,1496.456051171028,1497.8897710457618,1.433719874733745
Meshkova Viktoriia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,26.0,1538.0692036324801,1537.6949598625276,-0.3742437699524273
Panteleeva Iuliia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,26.0,1490.3312742952696,1492.0297664685056,1.6984921732360452
Novitskaia Ekaterina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,27.0,1500.0,1500.6352610244335,0.6352610244334294
Emeleva Luiza,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,28.0,1506.303833948653,1506.181341763654,-0.12249218499897574
Haave Sunniva Eik,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,28.0,1487.1719889852238,1487.8761672944706,0.7041783092467107
Horrocks Imogen,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,29.0,1479.365488376455,1479.7583419198422,0.39285354338731115
Hönig Afra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,29.0,1511.106313948407,1510.1292804090692,-0.9770335393377547
Onoe Aya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,30.0,1613.5333836386571,1607.5099108165018,-6.023472822155395
Zanetti Martina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,30.0,1479.47366449665,1479.2127197664668,-0.26094473018315545
Margolina Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,31.0,1503.759747492451,1501.8055203252572,-1.9542271671937415
Zakharova Margaryta,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,31.0,1445.3443777209925,1445.8741617323763,0.529784011383785
Musienko Mariia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,32.0,1500.0,1497.3999056434411,-2.6000943565587966
Niu Di,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,32.0,1477.182501082765,1475.5629639451452,-1.619537137619798
ZABALA Zurinaga Itziar,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,32.0,1447.0451651588687,1446.6947206426391,-0.35044451622963124
Kaneko Momoka,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,33.0,1500.0293621677329,1496.617797319723,-3.411564848009962
Späte Jara,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,33.0,1491.5522893564062,1488.5053891974192,-3.0469001589869817
Chulich Lisa,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,34.0,1478.4482805451128,1475.4778134616538,-2.9704670834588742
Kastet Mie (Marie Therese),"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,35.0,1485.3187246424795,1481.2443603418744,-4.0743643006051915
Kushch Olga,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,35.0,1494.8647015930467,1490.3772517273692,-4.48744986567745
Kümin Andrea,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,35.0,1561.8406771612608,1554.4421643561393,-7.398512805121596
Vroom Tiba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,35.0,1451.6713427846646,1449.0159320171135,-2.655410767551027
Fakhritdinova Dinara,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,37.0,1546.0043456098667,1538.156410619446,-7.8479349904207165
Jafari Mahmodabadi Fatemeh,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,37.0,1499.8970245698279,1494.0504356893991,-5.846588880428639
Stepanova Nataliia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,37.0,1500.0,1494.1462337727571,-5.8537662272428985
Fell Frederike,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,38.0,1495.0243217286104,1488.574924990828,-6.449396737782397
Vandet Salling Katrine,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,38.0,1434.7533627143737,1430.844273253425,-3.9090894609487834
Tsyganova Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,39.0,1474.9451455775595,1468.8683622274425,-6.076783350117071
Kopusava Kseniya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,40.0,1500.0,1492.1965585408163,-7.803441459183627
Kremer Valeri,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,40.0,1460.416772707089,1454.3029102423743,-6.113862464714565
Misiukevich Aliaksandra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,40.0,1481.3830754096662,1474.3753216080554,-7.007753801610862
Park Heeyeon,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,41.0,1410.773393167009,1406.0351572892919,-4.738235877717165
Malysheva Daria,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,42.0,1499.5442759463149,1490.4558930661406,-9.08838288017435
Rak Volha,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,42.0,1493.8724052079915,1485.0249321873264,-8.847473020665118
Titkina Daria,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,42.0,1500.0,1490.8835561827016,-9.116443817298459
Bilkova Karina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,43.0,1465.3126870644542,1457.0320505430898,-8.280636521364434
Chudziak Patrycja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,44.0,1450.3139103790593,1441.8512527756818,-8.462657603377371
Diana Lotina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,44.0,1487.3055633963604,1477.2704299645595,-10.035133431800972
Marenych Alla,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,44.0,1488.6142384635054,1478.518138015948,-10.096100447557586
Rojas Andrea,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,44.0,1471.398265736189,1462.0342786186502,-9.36398711753883
Kotrbova Daniela,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,45.0,1433.4492776447794,1424.8567253729598,-8.592552271819619
Ropek Edyta,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,46.0,1469.3688428482162,1458.9514820710046,-10.41736077721155
Badrabadi Bahareh,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1500.0,1487.293827405084,-12.706172594916012
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1481.0110980017103,1469.1167667257848,-11.894331275925405
Katrīna Cirvele,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1463.9630877731965,1452.788757939854,-11.17432983334273
Nazarirobati Hadis,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1500.0,1487.277291958654,-12.722708041346051
Pahuda Katsiaryna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1500.0,1487.2713763969305,-12.728623603069458
Zvigule Alise,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,48.0,1457.3808388746058,1445.4971953647548,-11.883643509851096
Deriabina Valeriia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,49.0,1500.0,1485.9671079927598,-14.03289200724023
Cherniavska Yevheniia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,50.0,1478.3091631965203,1464.8797518881208,-13.429411308399533
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,1.0,1935.100138098201,1941.8854233975244,6.785285299323524
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,2.0,1763.154139825383,1774.3887783582065,11.234638532823542
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,3.0,1996.8368291234995,1998.6010524129829,1.7642232894835284
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,4.0,1904.6757003067403,1907.3893987402073,2.713698433466946
Klingler Petra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,5.0,1740.0024009012998,1747.168104969177,7.165704067877266
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,6.0,1917.5028590241166,1916.4642624664823,-1.0385965576343352
Sa Sol,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,7.0,1635.2090639421617,1643.4443598862867,8.235295944125127
Ito Futaba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,8.0,1643.3206700921098,1649.54918956036,6.2285194682502425
Caulier Chloe,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,9.0,1643.5310747678927,1648.0815801531246,4.550505385231899
Kadic Katja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,10.0,1667.2966136369703,1669.1657281324565,1.86911449548609
Krampl Mia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,11.0,1584.7323521673218,1588.373434639309,3.641082471987061
Sandoz Mélanie,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,12.0,1642.790680076997,1642.3439961629458,-0.4466839140512747
Kikuchi Saki,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,13.0,1543.0713997464773,1544.9967161059653,1.9253163594881808
Pilz Jessica,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,14.0,1681.778563974058,1676.3108916121364,-5.467672361921623
Gejo Stasa,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,15.0,1730.9098561383996,1721.6708986402268,-9.23895749817289
Kiesgen Lilli,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,16.0,1553.489307624672,1549.092865670756,-4.396441953915928
Posch Katharina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,16.0,1556.54003228359,1552.0136829368662,-4.526349346723835
Schwaiger Berit,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,18.0,1626.6790354168954,1616.755091568589,-9.923943848306505
Sterrer Franziska,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,19.0,1581.4712111526837,1571.706564185755,-9.764646966928648
Krasovskaia Elena,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Semi-Final,20.0,1545.4863081027704,1535.4373584208329,-10.0489496819376
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,1.0,1941.8854233975244,1949.4614126436684,7.5759892461439495
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,2.0,1916.4642624664823,1918.7403935401387,2.2761310736563622
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,3.0,1774.3887783582065,1776.7110882638167,2.322309905610177
Rakovec Lucka,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,4.0,1577.49609198519,1582.4336420522052,4.937550067015056
Pilz Jessica,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,5.0,1676.3108916121364,1670.5499320303804,-5.760959581755927
Ito Futaba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Final,6.0,1649.54918956036,1638.5657470666288,-10.983442493731252
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,1.0,1949.4614126436684,1952.2082826112448,2.746869967576384
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,1.0,1776.7110882638167,1783.2014556187203,6.490367354903566
Kadic Katja,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,2.0,1669.1657281324565,1678.5654260437004,9.399697911243928
Phillips Emily,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,2.0,1519.504366200726,1535.1912794700015,15.686913269275466
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,3.0,1918.7403935401387,1920.5882828306517,1.847889290512904
Pilz Jessica,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,3.0,1670.5499320303804,1679.2058896396275,8.655957609247093
Lettner Sandra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,4.0,1564.7932271592504,1577.0995530223884,12.306325863137992
Sa Sol,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,4.0,1643.4443598862867,1652.4609313765968,9.016571490310046
Klingler Petra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,5.0,1747.168104969177,1751.7646404553238,4.596535486146912
Zhang YueTong,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,5.0,1528.6022727998864,1541.8025879145632,13.200315114676876
Condie Kyra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,6.0,1608.549541254584,1617.5982115242975,9.048670269713496
Rakovec Lucka,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,6.0,1582.4336420522052,1592.5944389462263,10.16079689402108
Grossman Natalia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,7.0,1690.3573614735321,1695.4958142919884,5.138452818456351
Ito Futaba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,7.0,1638.5657470666288,1645.6923101122693,7.1265630456404345
Kazbekova Ievgeniia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,8.0,1602.6142966339703,1610.5211571485547,7.906860514584426
Kuzmenko Irina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,8.0,1505.9672658284703,1518.0771499006892,12.10988407221886
Färber Johanna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,9.0,1544.3919658920133,1554.1169841529802,9.725018260966964
Hönig Afra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,9.0,1510.1292804090692,1521.3642684541237,11.234988045054568
Schwaiger Berit,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,10.0,1616.755091568589,1622.6844252723574,5.929333703768345
Yip Alannah,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,10.0,1610.8115785844095,1616.9910258098014,6.179447225391779
Kopf Sienna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,11.0,1499.9141306531574,1510.2013884954097,10.2872578422522
Meshkova Viktoriia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,11.0,1537.6949598625276,1546.3287948979967,8.63383503546906
Nakamura Mao,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,12.0,1561.7899661525578,1568.6706521205986,6.880685968040806
Rekabi Elnaz,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,12.0,1522.619679307392,1531.2204214456897,8.600742138297669
Caulier Chloe,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,13.0,1648.0815801531246,1650.653333849071,2.5717536959464242
Johnson Alex,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,13.0,1722.1737814816113,1722.0176602368665,-0.15612124474468725
Meignan Naile,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,14.0,1506.653142631828,1514.5536782706104,7.9005356387823875
Yokoyama Sofya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,14.0,1529.459446305304,1536.3624318576833,6.902985552379346
Krampl Mia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,15.0,1588.373434639309,1592.012746040337,3.639311401028102
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,15.0,1469.232540528778,1478.0648059313935,8.832265402615548
Chanourdie Julia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,16.0,1550.5031410864983,1555.0858094486284,4.5826683621302
Zaikina Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,16.0,1503.8660143270556,1510.4979753899495,6.631961062893949
Hirano Natsumi,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,17.0,1509.8702077748464,1515.5390714929156,5.668863718069203
Kümin Andrea,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,17.0,1554.4421643561393,1558.1577205232184,3.7155561670790798
Lee Hung Ying,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,18.0,1557.3298361218644,1560.2178548972947,2.8880187754303392
Margolina Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,18.0,1501.8055203252572,1507.1305640977048,5.325043772447498
Kim Jain,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,19.0,1753.9194979649326,1748.5309746564935,-5.38852330843906
Rogora Laura,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,19.0,1528.7189795410393,1532.1603177949175,3.4413382538782193
Aguado Valentina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,20.0,1492.1434719084252,1496.4866326982558,4.34316078983055
Bestvater Alma,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,20.0,1597.8176247730903,1597.559698567309,-0.25792620578131537
Agrapart Maëlys,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,21.0,1522.0304298797118,1524.3629694899976,2.332539610285709
Hily Manon,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,21.0,1517.62086405838,1520.1483507723917,2.5274867140117183
Michalkova Vanda,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,22.0,1504.0206220792156,1506.442767060111,2.422144980895397
Pötzi Mattea,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,22.0,1502.3444548462617,1504.8412099749519,2.4967551286901637
Blair-Coyle Sierra,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,23.0,1539.6178220246582,1539.7758247170452,0.15800269238697578
Meul Hannah,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,23.0,1591.9654570584876,1589.8511012920405,-2.1143557664470345
Emeleva Luiza,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,24.0,1506.181341763654,1506.9279703911818,0.7466286275278842
Krasovskaia Elena,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,24.0,1535.4373584208329,1534.8992646147547,-0.5380938060781899
Tsyganova Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,24.0,1468.8683622274425,1471.235728253323,2.3673660258805707
Neame Joanna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,25.0,1500.3057489163425,1500.607626286656,0.3018773703133986
Koller Anne-Sophie,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,26.0,1503.7570731688443,1503.3805828333482,-0.37649033549609934
Pinggera Julia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,26.0,1514.1540288053823,1513.3213703395177,-0.8326584658645918
Darabian Mahya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,27.0,1496.7847067949047,1496.0092483889714,-0.7754584059331731
Vroom Tiba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,27.0,1449.0159320171135,1450.2933088553204,1.2773768382069743
Froese Flora,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,28.0,1505.2466703339035,1503.3979647232109,-1.8487056106926403
Kura Nanako,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,28.0,1532.4459803762984,1529.4016986017982,-3.04428177450021
Lochner Leonie,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,29.0,1487.174594658732,1485.4090760943272,-1.7655185644049038
Panteleeva Iuliia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,29.0,1492.0297664685056,1490.0520500157625,-1.9777164527431426
Lapshina Evgeniya,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,30.0,1529.409909535693,1524.9132531334978,-4.496656402195247
SJÖDIN LINDA,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,30.0,1481.4754809861174,1479.0739855341267,-2.4014954519906713
SONG YiLing,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,30.0,1485.3551341712082,1482.7841798636298,-2.5709543075783556
Zijlstra Vera,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,31.0,1534.3362394343856,1528.9150342254657,-5.421205208920008
Kuznetsova Tamara,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,32.0,1457.7501295516017,1455.1309373337074,-2.6191922178942755
Vandet Salling Katrine,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,32.0,1430.844273253425,1429.3491776602552,-1.495095593169639
JIANG Rong,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,33.0,1452.6802294359754,1449.5704132903259,-3.1098161456495474
Nadya Putri Virgita,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,33.0,1485.1827604331934,1480.6776148191195,-4.505145614073766
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,34.0,1469.1167667257848,1464.4239032968787,-4.69286342890608
Jaubert Anouck,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,34.0,1499.3666957058072,1493.3596971536163,-6.006998552190878
Park Heeyeon,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,34.0,1406.0351572892919,1403.9493983052998,-2.085758983991955
Meijer Julia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,35.0,1482.0548041430839,1476.0942146439502,-5.960589499133636
