name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small final_winner,small final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Watatuki Kazumi,JPN,24.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Zeilemaker Monica,NED,25.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Kim Sung-Shi,KOR,26.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Hawke Emma,NZL,27.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
May Abigail,GBR,28.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Butler Jo,GBR,29.0,,UIAA World Championship - Birmingham (GBR) 1999,207,1999,Birmingham,Speed,Women,1999-12-02,/api/v1/events/207/result/6,1999-12-02_Birmingham_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-12-02_Birmingham_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-02,Birmingham,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Zakharova Olga,UKR,1.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ostapenko Olena,UKR,2.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piszczek Renata,POL,3.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piratinskaya Mayya,RUS,4.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Perlova Nataliya,UKR,5.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Sutkina Svetlana,RUS,6.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Podgorbounskikh Zosia,RUS,7.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Bibik Olga,RUS,8.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Novikova Natalia,RUS,9.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ryepko Olena,UKR,10.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Baranova Natalia,RUS,11.0,,UIAA Worldcup - Beauregard (ITA) 1999,202,1999,Beauregard,Speed,Women,1999-07-23,/api/v1/events/202/result/6,1999-07-23_Beauregard_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-23_Beauregard_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-23,Beauregard,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ostapenko Olena,UKR,1.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Novikova Natalia,RUS,2.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ryepko Olena,UKR,3.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Zakharova Olga,UKR,4.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Podgorbounskikh Zosia,RUS,5.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piszczek Renata,POL,6.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Perlova Nataliya,UKR,7.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Trnkova Lenka,CZE,8.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piratinskaya Mayya,RUS,9.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Allen Rebecca,GBR,10.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Gronkiewicz-Marcisz Iwona,POL,11.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Go Mi-Sun,KOR,12.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Bell Claire,GBR,13.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
May Abigail,GBR,13.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ovtchinnikova Elena,USA,13.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Wallin Lou,SWE,13.0,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Speed,Women,1999-06-09,/api/v1/events/198/result/6,1999-06-09_Besancon_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-06-09_Besancon_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-09,Besancon,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Podgorbounskikh Zosia,RUS,1.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Zakharova Olga,UKR,2.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ryepko Olena,UKR,3.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Inozemtseva Yulia,RUS,4.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piszczek Renata,POL,5.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Novikova Natalia,RUS,6.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ovtchinnikova Elena,USA,7.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Trnkova Lenka,CZE,8.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Perlova Nataliya,UKR,9.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ruyga Tatiana,RUS,10.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Piratinskaya Mayya,RUS,11.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Go Mi-Sun,KOR,12.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Abramchuk Yulia,RUS,13.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Wrobel Urszula,POL,14.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Nieselt Eva,GER,15.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ostapenko Olena,UKR,16.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Choumilova Elena,RUS,17.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Kuhngaberova Jitka,CZE,18.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Cardoso Janine,BRA,19.0,,UIAA Worldcup - Leipzig (GER) 1999,1170,1999,Leipzig,Speed,Women,1999-05-27,/api/v1/events/1170/result/6,1999-05-27_Leipzig_Speed_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-05-27_Leipzig_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,Leipzig,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ryepko Olena,UKR,1.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Zakharova Olga,UKR,2.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Podgorbounskikh Zosia,RUS,3.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ruyga Tatiana,RUS,4.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Novikova Natalia,RUS,5.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
Ostapenko Olena,UKR,6.0,,UIAA Worldcup - Nantes (FRA) 2000,225,2000,Nantes,Speed,Women,2000-11-01,/api/v1/events/225/result/6,2000-11-01_Nantes_Speed_Women_no-round.csv,2000,Results_Expanded_API/2000/2000-11-01_Nantes_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-01,Nantes,Speed,Women,no-round,2025-08-30 15:32:19.900638,Speed_UIAA
