name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change,athlete_comp_sequence,rolling_avg_elo,prev_rank,rank_improvement
Vroom Tiba,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,27.0,1449.0159320171135,1450.2933088553204,1.2773768382069743,9.0,1455.3121361808821,35.0,8.0
Vroom Tiba,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,45.0,1500.0,1495.5710550465947,-4.428944953405274,1.0,1495.5710550465947,27.0,-18.0
Vroom Tiba,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2021,Boulder,Women,Qualification,86.0,1495.5710550465947,1480.5627336117304,-15.008321434864307,2.0,1488.0668943291626,45.0,-41.0
VÁSQUEZ Maya,IFSC World Cup Innsbruck 2024,2024,Boulder,Women,Qualification,63.0,1500.0,1492.3679839032523,-7.632016096747688,1.0,1492.3679839032523,,
VÁSQUEZ Maya,IFSC World Cup Salt Lake City 2024,2024,Boulder,Women,Qualification,41.0,1492.3679839032523,1486.456755930535,-5.911227972717037,2.0,1489.4123699168936,63.0,22.0
WEI YALI,IFSC World Cup Keqiao 2024,2024,Boulder,Women,Qualification,43.0,1500.0,1495.2466698169321,-4.753330183067951,1.0,1495.2466698169321,,
WEI YALI,IFSC World Cup Salt Lake City 2024,2024,Boulder,Women,Qualification,38.0,1495.2466698169321,1490.9957742670235,-4.2508955499086545,2.0,1493.121222041978,43.0,5.0
WIDIA FUJIYANTI,IFSC World Championships Bern 2023,2023,Boulder,Women,Qualification,102.0,1500.0,1486.9726899271084,-13.027310072891716,1.0,1486.9726899271084,,
WIENAND Roxana,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2021,Boulder,Women,Qualification,32.0,1500.0,1495.5927529571968,-4.407247042803229,1.0,1495.5927529571968,,
WIENAND Roxana,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Qualification,23.0,1495.5927529571968,1498.9900506141203,3.3972976569234468,2.0,1497.2914017856585,32.0,9.0
WILLY Sina,IFSC World Cup Innsbruck 2024,2024,Boulder,Women,Qualification,79.0,1500.0,1486.1003327753572,-13.899667224642853,1.0,1486.1003327753572,,
WONG Tseng-shun,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,77.0,1500.0,1485.1516041531117,-14.848395846888259,1.0,1485.1516041531117,,
WONG Tseng-shun,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,77.0,1485.1516041531117,1476.6523103457796,-8.49929380733209,2.0,1480.9019572494458,77.0,0.0
WONG Tseng-shun,IFSC World Cup Innsbruck 2023,2023,Boulder,Women,Qualification,81.0,1476.6523103457796,1466.0760791220628,-10.576231223716777,3.0,1475.9599978736514,77.0,-4.0
WONG Tseng-shun,IFSC World Cup Seoul 2023,2023,Boulder,Women,Qualification,69.0,1466.0760791220628,1456.3201678947457,-9.755911227317064,4.0,1471.050040378925,81.0,12.0
WOOD Jennifer,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2021,Boulder,Women,Qualification,21.0,1500.0,1502.5994507749886,2.599450774988548,1.0,1502.5994507749886,,
WOOD Jennifer,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021,Boulder,Women,Qualification,39.0,1502.5994507749886,1493.9410502307992,-8.658400544189275,2.0,1498.2702505028938,21.0,-18.0
WOOD Jennifer,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Qualification,13.0,1493.9410502307992,1503.3203506087227,9.379300377923515,3.0,1499.9536172048367,39.0,26.0
WOOD Jennifer,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Semi-final,19.0,1503.3203506087227,1490.3107648069995,-13.009585801723336,4.0,1497.5429041053776,13.0,-6.0
WU CHUNHUA,IFSC World Cup Keqiao 2024,2024,Boulder,Women,Qualification,43.0,1500.0,1495.2429598967965,-4.757040103203539,1.0,1495.2429598967965,,
WULFF Thea,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2021,Boulder,Women,Qualification,35.0,1500.0,1493.5781373498537,-6.421862650146285,1.0,1493.5781373498537,,
WULFF Thea,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021,Boulder,Women,Qualification,36.0,1493.5781373498537,1487.3199528832306,-6.258184466623213,2.0,1490.449045116542,35.0,-1.0
Wall Celeste,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,2014,Boulder,Women,Qualification,21.0,1489.7712784038254,1492.3450269114392,2.573748507613698,2.0,1491.0581526576323,,
Wall Celeste,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,42.0,1489.4114734106574,1477.9539549084313,-11.457518502226002,4.0,1487.3704334085883,21.0,-21.0
Wall Celeste,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,2015,Boulder,Women,Qualification,20.0,1492.3450269114392,1489.4114734106574,-2.9335535007818336,3.0,1490.5092595753074,42.0,22.0
Wall Celeste,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,2016,Boulder,Women,Qualification,23.0,1500.0,1489.7712784038254,-10.228721596174527,1.0,1489.7712784038254,20.0,-3.0
Watanabe Saari,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,32.0,1500.2977438989965,1490.8174880262973,-9.480255872699221,4.0,1495.4812417473668,,
Watanabe Saari,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,22.0,1490.8174880262973,1490.6436306550336,-0.17385737126369538,5.0,1494.5137195289003,32.0,10.0
Watanabe Saari,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016,Boulder,Women,Qualification,17.0,1494.3441819025945,1496.465553161579,2.1213712589844627,2.0,1495.4048675320869,22.0,5.0
Watanabe Saari,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,2016,Boulder,Women,Qualification,12.0,1496.465553161579,1500.2977438989965,3.8321907374175805,3.0,1497.0358263210567,17.0,5.0
Watanabe Saari,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017,Boulder,Women,Qualification,20.0,1500.0,1494.3441819025945,-5.65581809740539,1.0,1494.3441819025945,12.0,-8.0
Watillon Lucie,IFSC Climbing Worldcup (B) - Munich (GER) 2019,2019,Boulder,Women,Qualification,29.0,1487.8001049000757,1484.4670661071932,-3.333038792882499,4.0,1489.803291080072,,
Watillon Lucie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,45.0,1500.0,1495.5740088639745,-4.425991136025363,1.0,1495.5740088639745,29.0,-16.0
Watillon Lucie,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2021,Boulder,Women,Qualification,57.0,1495.5740088639745,1491.3719844490454,-4.202024414929135,2.0,1493.47299665651,45.0,-12.0
Watillon Lucie,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,62.0,1491.3719844490454,1487.8001049000757,-3.57187954896969,3.0,1491.5820327376987,57.0,-5.0
Watillon Lucie,IFSC World Cup Innsbruck 2023,2023,Boulder,Women,Qualification,90.0,1484.4670661071932,1471.0372359545545,-13.42983015263867,5.0,1486.0500800549685,62.0,-28.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,2013,Boulder,Women,Qualification,26.0,1500.2322906907295,1493.3775095298442,-6.85478116088534,2.0,1496.8049001102868,,
Weber Alyssa,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,2014,Boulder,Women,Qualification,35.0,1493.3775095298442,1483.8587685067996,-9.518741023044702,3.0,1492.4895229091244,26.0,-9.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,38.0,1476.2771505300595,1469.124593392153,-7.152557137906609,5.0,1484.5740625299172,35.0,-3.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,2015,Boulder,Women,Qualification,24.0,1483.8587685067996,1476.2771505300595,-7.581617976740125,4.0,1488.4364298143582,38.0,14.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,19.0,1469.124593392153,1466.0003464685642,-3.124246923588853,6.0,1477.7276736854842,24.0,5.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,2018,Boulder,Women,Qualification,27.0,1500.0,1500.2322906907295,0.23229069072947642,1.0,1500.2322906907295,19.0,-8.0
Weber Alyssa,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,20.0,1466.0003464685642,1464.135566364652,-1.8647801039121417,7.0,1471.8792850524455,27.0,7.0
Weeda Mia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,74.0,1500.0,1486.6021107117092,-13.397889288290845,1.0,1486.6021107117092,,
Weeda Mia,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,93.0,1486.6021107117092,1472.122266692552,-14.479844019157161,2.0,1479.3621887021307,74.0,-19.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2010,2010,Boulder,Women,Qualification,24.0,1487.8628139031575,1486.2113755189464,-1.6514383842111413,8.0,1483.9839048432816,,
Weldon Stacey,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2011,Boulder,Women,Qualification,18.0,1496.362514401541,1494.530034736765,-1.8324796647759398,2.0,1495.446274569153,24.0,6.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2011,Boulder,Women,Semi-Final,16.0,1494.530034736765,1487.7908890822548,-6.739145654510222,3.0,1492.8944794068536,18.0,2.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,2013,Boulder,Women,Qualification,16.0,1480.1429213243466,1484.4528660167264,4.309944692379825,5.0,1488.6558451123267,16.0,0.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,2013,Boulder,Women,Semi-Final,16.0,1484.4528660167264,1481.2495474532307,-3.203318563495759,6.0,1485.633251722665,16.0,0.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,16.0,1486.2113755189464,1492.6116900555235,6.400314536576975,9.0,1486.477658589517,16.0,0.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,19.0,1492.6116900555235,1484.567087511444,-8.044602544079533,10.0,1486.5005028884605,16.0,-3.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Munich (GER) 2015,2015,Boulder,Women,Qualification,34.0,1487.7908890822548,1480.1429213243466,-7.647967757908084,4.0,1489.7065898862268,19.0,-15.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,2015,Boulder,Women,Qualification,12.0,1481.2495474532307,1487.8628139031575,6.613266449926762,7.0,1484.299807555943,34.0,22.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,13.0,1484.567087511444,1488.6630257491297,4.09593823768567,11.0,1487.9831985476403,12.0,-1.0
Weldon Stacey,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Qualification,15.0,1492.0476105666746,1495.9221320673632,3.8745215006885383,14.0,1491.7071685435549,13.0,-2.0
Weldon Stacey,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Semi-Final,12.0,1495.9221320673632,1498.3456218864858,2.423489819122473,15.0,1494.4628754185633,15.0,3.0
Weldon Stacey,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Qualification,21.0,1498.3456218864858,1495.9523543842345,-2.39326750225133,16.0,1495.9207411455843,12.0,-9.0
Weldon Stacey,IFSC Climbing World Championships - Paris (FRA) 2016,2016,Boulder,Women,Qualification,28.0,1500.0,1496.362514401541,-3.637485598459155,1.0,1496.362514401541,21.0,-7.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,16.0,1488.6630257491297,1497.3359868231635,8.672961074033749,12.0,1489.8778331316414,28.0,12.0
Weldon Stacey,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,17.0,1497.3359868231635,1492.0476105666746,-5.288376256488755,13.0,1491.0450801411869,16.0,-1.0
Weldon Victoria,IFSC Climbing Worldcup (B) - Vail (USA) 2008,2008,Boulder,Women,Qualification,17.0,1487.6149573233954,1490.982052394759,3.3670950713634955,2.0,1489.2985048590772,,
Weldon Victoria,IFSC Climbing Worldcup (B) - Vail (USA) 2008,2008,Boulder,Women,Semi-Final,16.0,1490.982052394759,1486.0538051875885,-4.928247207170367,3.0,1488.2169383019143,17.0,1.0
Weldon Victoria,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2011,Boulder,Women,Qualification,27.0,1500.0,1487.6149573233954,-12.385042676604561,1.0,1487.6149573233954,16.0,-11.0
Weldon Victoria,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,23.0,1486.0538051875885,1484.7029924596316,-1.3508127279569637,4.0,1487.3384518413436,27.0,4.0
Whitehead Lucy,IFSC Climbing World Championships - Innsbruck (AUT) 2018,2018,Boulder,Women,Qualification,46.0,1500.0,1488.7679971008365,-11.232002899163536,1.0,1488.7679971008365,,
Whittaker Katy,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,2008,Boulder,Women,Qualification,33.0,1498.7114444438316,1489.3607219094465,-9.35072253438521,5.0,1501.3745512042797,,
Whittaker Katy,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,2011,Boulder,Women,Qualification,14.0,1506.3415442721814,1510.0668261928456,3.725281920664291,2.0,1508.2041852325135,33.0,19.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,2011,Boulder,Women,Semi-Final,16.0,1510.0668261928456,1502.3922192030932,-7.674606989752418,3.0,1506.266863222707,14.0,-2.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,2011,Boulder,Women,Qualification,28.0,1502.3922192030932,1498.7114444438316,-3.6807747592616646,4.0,1504.378008527988,16.0,-12.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,2011,Boulder,Women,Qualification,11.0,1490.7092077441407,1496.8018395114732,6.092631767332425,8.0,1494.8701122669697,28.0,17.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,2011,Boulder,Women,Semi-Final,16.0,1496.8018395114732,1493.2193021384742,-3.582537372999053,9.0,1493.7716838058982,11.0,-5.0
Whittaker Katy,IFSC Climbing World Championship - Paris (FRA) 2012,2012,Boulder,Women,Qualification,11.0,1500.0,1506.3415442721814,6.341544272181521,1.0,1506.3415442721814,16.0,5.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,15.0,1489.3607219094465,1498.7673477259573,9.406625816510704,6.0,1499.8597118950347,11.0,-4.0
Whittaker Katy,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,19.0,1498.7673477259573,1490.7092077441407,-8.058139981816634,7.0,1495.9881882052937,15.0,-4.0
Wieckowski Lia,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,40.0,1488.244106189667,1478.0747404817148,-10.169365707952135,2.0,1483.159423335691,,
Wieckowski Lia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,69.0,1500.0,1488.244106189667,-11.755893810332923,1.0,1488.244106189667,40.0,-29.0
Wienand Roxana,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017,Boulder,Women,Qualification,28.0,1514.2376220066874,1515.586989548462,1.3493675417747582,10.0,1516.5879237746735,,
Wienand Roxana,IFSC Climbing Worldcup (B) - Munich (GER) 2019,2019,Boulder,Women,Qualification,20.0,1515.586989548462,1517.7255772526382,2.13858770417622,11.0,1517.2061011185283,28.0,8.0
Wienand Roxana,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2021,Boulder,Women,Qualification,23.0,1500.0,1507.1550410738637,7.155041073863743,1.0,1507.1550410738637,20.0,-3.0
Wienand Roxana,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,5.0,1506.7121019091105,1520.4078678210046,13.695765911894025,3.0,1511.4250036013264,23.0,18.0
Wienand Roxana,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Semi-Final,16.0,1520.4078678210046,1511.6296140693491,-8.778253751655427,4.0,1511.476156218332,5.0,-11.0
Wienand Roxana,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,41.0,1507.1550410738637,1506.7121019091105,-0.44293916475321987,2.0,1506.933571491487,16.0,-25.0
Wienand Roxana,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,2022,Boulder,Women,Qualification,41.0,1511.6296140693491,1511.6473552945151,0.017741225165952335,5.0,1511.5103960335687,41.0,0.0
Wienand Roxana,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,39.0,1511.6473552945151,1514.634690533363,2.9873352388477987,6.0,1513.0063259254684,41.0,2.0
Wienand Roxana,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Qualification,27.0,1514.634690533363,1514.981147433077,0.346456899713934,7.0,1514.6601350302617,39.0,12.0
Wienand Roxana,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022,Boulder,Women,Qualification,14.0,1514.981147433077,1523.4991693517773,8.518021918700313,8.0,1515.2783953364165,27.0,13.0
Wienand Roxana,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022,Boulder,Women,Semi-final,17.0,1523.4991693517773,1514.2376220066874,-9.261547345089763,9.0,1515.799996923884,14.0,-3.0
Wienand Roxana,IFSC World Cup Hachioji 2023,2023,Boulder,Women,Qualification,47.0,1517.7255772526382,1514.584800912261,-3.1407763403772724,12.0,1517.1268318143652,17.0,-30.0
Wienand Roxana,IFSC World Cup Innsbruck 2023,2023,Boulder,Women,Qualification,29.0,1514.584800912261,1521.5651194758366,6.980318563575531,13.0,1516.7400218391772,47.0,18.0
Wienand Roxana,IFSC World Cup Prague 2023,2023,Boulder,Women,Qualification,31.0,1521.5651194758366,1524.6582795190147,3.093160043178166,14.0,1518.8241533416426,29.0,-2.0
Wienand Roxana,IFSC World Cup Salt Lake City 2023,2023,Boulder,Women,Qualification,15.0,1523.8977051904503,1532.7598617690758,8.862156578625356,16.0,1523.4931533733277,31.0,16.0
Wienand Roxana,IFSC World Cup Salt Lake City 2023,2023,Boulder,Women,Semi-final,11.0,1532.7598617690758,1535.978661787069,3.2188000179933236,17.0,1527.7719255482893,15.0,4.0
Wienand Roxana,IFSC World Cup Seoul 2023,2023,Boulder,Women,Qualification,24.0,1535.978661787069,1542.9842916096989,7.0056298226296825,18.0,1532.0557599750618,11.0,-13.0
Wienand Roxana,IFSC World Cup Prague 2024,2024,Boulder,Women,Qualification,31.0,1524.6582795190147,1523.8977051904503,-0.7605743285644113,15.0,1520.48629647004,24.0,-7.0
Wiklund Kajsa,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,22.0,1500.0,1490.0707207373978,-9.929279262602288,1.0,1490.0707207373978,,
Willi Cosima,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,2008,Boulder,Women,Qualification,36.0,1500.0,1486.4676230380624,-13.532376961937725,1.0,1486.4676230380624,,
Willi Cosima,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,2008,Boulder,Women,Qualification,52.0,1486.4676230380624,1472.7833585068613,-13.684264531201103,2.0,1479.625490772462,36.0,-16.0
Williams Nina,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,24.0,1500.0,1500.2463270963665,0.2463270963664354,1.0,1500.2463270963665,,
Williams Nina,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,20.0,1500.2463270963665,1502.5313444593774,2.2850173630108674,2.0,1501.388835777872,24.0,4.0
Williams Nina,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,18.0,1502.5313444593774,1495.8145251327066,-6.716819326670634,3.0,1499.5307322294836,20.0,2.0
Winter Julia,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,7.0,1500.0,1510.8962199259854,10.896219925985298,1.0,1510.8962199259854,,
Winter Julia,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,16.0,1510.8962199259854,1506.218059423689,-4.678160502296239,2.0,1508.5571396748373,7.0,-9.0
Winter Julia,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,25.0,1506.218059423689,1508.5322788393664,2.314219415677335,3.0,1508.5488527296802,16.0,-9.0
Wolf Helene,IFSC Climbing Worldcup (B) - Munich (GER) 2019,2019,Boulder,Women,Qualification,22.0,1500.0,1501.3965337463694,1.3965337463693497,1.0,1501.3965337463694,,
Wollebaek Emma Stöver,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,63.0,1500.0,1486.8944207731874,-13.105579226812642,1.0,1486.8944207731874,,
Wong  Ka-yan,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,40.0,1500.0,1486.223175080912,-13.776824919088188,1.0,1486.223175080912,,
Wong Selena,IFSC Climbing Worldcup (B) - Vail (USA) 2010,2010,Boulder,Women,Qualification,34.0,1500.0,1488.416520085263,-11.583479914736948,1.0,1488.416520085263,,
Wong Tseng-shun,IFSC Climbing Worldcup (B) - Munich (GER) 2019,2019,Boulder,Women,Qualification,40.0,1500.0,1488.215457158193,-11.784542841806983,1.0,1488.215457158193,,
Wood Jennifer,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,2014,Boulder,Women,Qualification,17.0,1458.0283638601763,1452.2755373232026,-5.752826536973726,9.0,1461.3160136569463,,
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,27.0,1463.224033747169,1461.0167448415336,-2.207288905635364,15.0,1456.871494996292,17.0,-10.0
Wood Jennifer,IFSC Climbing World Championships - Innsbruck (AUT) 2018,2018,Boulder,Women,Qualification,37.0,1463.7962682035648,1460.5055981391438,-3.2906700644210467,7.0,1472.874755406982,27.0,-10.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,2018,Boulder,Women,Qualification,23.0,1460.5055981391438,1458.0283638601763,-2.4772342789674173,8.0,1466.9791834766174,37.0,14.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,41.0,1452.2755373232026,1445.155402780339,-7.120134542863418,10.0,1455.9522340612853,23.0,-18.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,2018,Boulder,Women,Qualification,22.0,1447.3535109678135,1452.4435634410568,5.090052473243269,12.0,1451.0512756745175,41.0,19.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Qualification,20.0,1461.0167448415336,1454.2298366318541,-6.786908209679552,16.0,1458.2467601291005,22.0,2.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,24.0,1465.0014658677228,1469.232540528778,4.231074661055004,18.0,1462.5409243234114,20.0,-4.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",2018,Boulder,Women,Qualification,14.0,1478.0648059313935,1479.0834000369618,1.018594105568315,20.0,1469.1224097993422,24.0,10.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,27.0,1445.155402780339,1447.3535109678135,2.1981081874745234,11.0,1452.663682614135,14.0,-13.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Munich (GER) 2019,2019,Boulder,Women,Qualification,16.0,1452.4435634410568,1460.319621983888,7.8760585428314,13.0,1451.5095272992598,27.0,11.0
Wood Jennifer,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,15.0,1460.319621983888,1463.224033747169,2.9044117632809465,14.0,1453.6992265840531,16.0,1.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,12.0,1454.2298366318541,1465.0014658677228,10.771629235868575,17.0,1460.7583406144336,15.0,3.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,15.0,1469.232540528778,1478.0648059313935,8.832265402615548,19.0,1465.5090787602562,12.0,-3.0
Wood Jennifer,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2019,Boulder,Women,Qualification,23.0,1479.0834000369618,1480.0287610521052,0.9453610151433569,21.0,1474.2821946833924,15.0,-8.0
Wood Jennifer,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2021,Boulder,Women,Qualification,33.0,1500.0,1503.1829693871537,3.182969387153616,1.0,1503.1829693871537,23.0,-10.0
Wood Jennifer,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,53.0,1503.1829693871537,1498.0493464170431,-5.133622970110526,2.0,1500.6161579020984,33.0,-20.0
Wood Jennifer,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,2022,Boulder,Women,Qualification,69.0,1498.0493464170431,1487.506223512,-10.543122905043255,3.0,1496.2461797720655,53.0,-16.0
Wood Jennifer,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,71.0,1487.506223512,1480.5913864215593,-6.914837090440573,4.0,1492.332481434439,69.0,-2.0
Wood Jennifer,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Qualification,45.0,1480.5913864215593,1471.974300758643,-8.61708566291627,5.0,1488.2608452992797,71.0,26.0
Wood Jennifer,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022,Boulder,Women,Qualification,45.0,1471.974300758643,1463.7962682035648,-8.178032555078351,6.0,1480.383505062562,45.0,0.0
Wood Jennifer,IFSC World Cup Hachioji 2023,2023,Boulder,Women,Qualification,53.0,1480.0287610521052,1475.6837138594917,-4.345047192613404,22.0,1476.4186442817459,45.0,-8.0
Wood Jennifer,IFSC World Cup Seoul 2023,2023,Boulder,Women,Qualification,55.0,1475.6837138594917,1472.2359205939645,-3.4477932655273498,23.0,1477.0193202947835,53.0,-2.0
Woods Amanda,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,2007,Boulder,Women,Qualification,30.0,1500.0,1490.7347232954226,-9.265276704577376,1.0,1490.7347232954226,,
Wulff Thea,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2021,Boulder,Women,Qualification,55.0,1500.0,1494.169323272453,-5.830676727546938,1.0,1494.169323272453,,
